Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved
61,11.267375010370897,1.4737064132521036,342.03,349.16,0.71,1.29,341.7,348.68,2.84,3.31,9292.568546908145
154,8.728030764148677,1.7412391902187816,356.17,380.67,1.14,1.32,355.91,379.28,4.72,7.68,8999.774503237575
612,15.32981835656275,1.2143856504272783,360.84,347.89,1.1,0.52,360.51,347.69,2.43,2.45,10461.133895935867
123,14.400751212052109,1.8623921114745006,360.18,356.73,1.7,0.75,364.6,361.7,9.85,9.44,6585.019938686846
6,11.751505852295391,1.3193465334011554,341.69,343.95,0.72,1.11,340.55,343.91,3.22,5.19,7293.451791930547
26,1.9317609348844003,1.2588115963608943,351.37,342.94,0.79,0.98,352.32,343.89,9.86,5.51,6393.179419178933
80,11.332991089905812,1.9269392554097051,341.99,353.44,1.86,0.5,341.66,353.97,4.37,5.05,9225.632995895796
75,19.064910001115685,1.1620375108542293,363.48,357.53,1.03,0.54,362.94,357.25,4.6,1.96,6029.610977022384
58,19.42831826416676,1.7677137314500504,363.74,344.17,1.5,0.94,365.9,347.29,12.52,24.58,10334.954282395061
152,6.717448392741047,1.724254308983335,345.25,347.08,1.5,0.85,345.03,347.0,3.85,1.65,10662.112899693573
211,18.145441479313718,1.4642309429778506,337.17,331.15,0.96,1.11,338.37,327.93,6.45,15.45,7503.0291872461985
61,14.067148677713917,1.9384246819262745,359.95,340.51,1.38,1.36,365.99,347.06,23.17,23.26,4860.969072093898
128,5.282439824687693,1.2663535560495396,353.74,367.72,0.85,0.94,361.45,373.07,16.69,14.32,6227.42882831177
88,42.44758403324308,1.1066200351865692,380.01,395.96,0.76,0.8,388.86,419.75,47.14,126.3,6977.071988985179
357,0.1602939414841252,1.8224746980398714,350.11,350.75,0.9,1.59,349.84,351.23,2.92,2.54,5427.538037376782
107,19.87116274608403,1.65069340616866,335.95,359.55,1.59,0.44,335.18,361.45,4.38,6.33,9169.297650432558
587,12.133881577257194,0.5770491728919075,358.58,348.44,0.32,0.48,358.72,348.53,8.41,2.25,6502.605351199163
85,0.647418135501678,0.7322704796703035,349.54,361.43,0.64,0.36,347.33,369.2,17.22,64.57,5239.885400560464
9,6.817123527488995,1.898282522635328,354.82,368.01,0.67,1.78,353.69,366.54,3.96,5.57,5997.356264297339
145,14.657411398627406,0.7201739478021267,339.64,332.77,0.5,0.52,365.75,336.88,95.85,17.13,7901.641103312857
153,11.929733601448902,1.374744228595596,358.44,345.68,0.96,0.99,358.81,344.86,2.94,2.64,8558.33602765737
51,34.74702505996979,0.5221843400975124,374.57,342.38,0.34,0.4,534.71,556.73,858.71,1129.2,9763.890564374738
99,9.257155522446839,1.7378401044384741,356.55,347.39,1.62,0.62,360.94,347.31,16.23,2.48,5934.964860176315
111,23.087416737098202,1.0738469295693072,333.67,340.19,0.98,0.44,333.37,336.56,3.78,8.5,5291.256782997738
443,0.568557067097505,1.353912434507224,349.6,346.48,1.19,0.65,349.8,346.75,2.26,1.51,9464.92055939882
115,3.7095563808040226,1.7520559971755651,347.38,333.48,0.8,1.56,346.11,340.97,16.88,15.69,9682.880302346777
392,13.760085434269893,0.7512567783587837,359.73,331.3,0.27,0.7,360.06,330.79,0.85,1.92,9786.431303040208
78,5.452702898738666,1.7521734861390619,353.86,343.32,1.23,1.25,354.53,342.77,4.96,2.52,8683.83148937582
74,2.9168627312089916,1.7637138686501048,352.06,348.78,1.46,0.99,372.18,351.42,73.36,11.4,7960.126458691439
35,13.03305459483788,0.780230412999113,359.22,347.88,0.47,0.62,359.6,348.75,4.03,5.81,8764.221934698668
387,65.61722122326358,0.5824547002482423,396.4,346.93,0.37,0.45,397.2,344.72,8.75,9.33,11225.878691786671
308,9.784029778316922,1.1854087381476022,343.08,363.23,1.12,0.38,341.88,358.46,21.23,11.94,8650.95714101124
14,0.7290447442969717,1.214484377386591,349.48,330.35,0.74,0.96,350.44,330.54,2.18,4.41,9883.857871160179
502,50.16849193030891,1.490607437538718,385.47,319.91,1.26,0.79,385.86,321.04,4.21,6.79,9812.22858817307
24,11.129045755358558,1.6495071287377356,342.13,355.66,1.29,1.03,342.46,357.92,6.01,10.22,8110.4025993218975
324,2.4238788356054886,1.2950976494869546,348.29,353.14,0.84,0.99,349.38,353.57,2.87,1.51,9983.377992413481
49,16.20241020171051,0.44879186824696365,338.54,347.23,0.42,0.17,338.61,347.86,2.07,3.07,10969.963948469956
250,32.86113701799648,1.8154164107571746,326.76,388.63,1.5,1.02,330.37,384.71,20.59,34.25,6697.798328308731
37,27.859719415188078,0.3046719540635911,330.3,305.86,0.2,0.23,329.57,304.98,4.52,6.36,5522.848925146158
25,28.4579642241592,0.8726185720062145,329.88,329.61,0.24,0.84,329.36,329.59,1.12,1.28,10331.478828054373
286,62.33084646489963,1.300197509034505,394.07,330.85,1.11,0.67,394.28,330.59,1.36,1.17,12321.308661279367
