Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
271,9.471013152161362,1.9511426340189304,356.7,359.23,1.68,1.0,356.51,358.86,2.68,1.85,8049.339435947633,-1626
36,37.50016998244187,1.4151195815538915,323.48,311.87,0.22,1.4,324.49,317.29,14.47,15.85,7772.154933326241,-216
64,22.611593413628874,1.4211839170477,334.01,329.91,0.34,1.38,334.13,327.48,2.95,5.04,7318.2062758453885,-384
404,51.78023310665563,1.5776065683351121,386.61,334.32,1.43,0.68,385.83,334.3,2.92,1.71,9680.056578938778,-2424
147,6.127561998195525,1.9746394995852152,354.33,352.79,1.21,1.56,357.52,351.85,21.45,3.1,5508.726916707528,-882
293,58.2677303362242,1.5075951204902427,391.2,342.1,1.48,0.29,391.34,341.86,3.11,1.03,7787.739897146715,-1758
18,9.327756240174507,0.830502317636316,356.6,367.59,0.59,0.58,356.74,367.72,1.16,0.75,5505.04733955881,-108
81,0.49639802627647195,1.5019232033190026,349.65,339.48,1.43,0.45,349.39,339.21,3.02,6.22,7678.086907328668,-486
490,16.073781515964104,1.2602485619291253,338.63,353.29,1.1,0.61,332.75,348.52,10.66,7.53,8591.611289336912,-2940
331,81.30721228513579,1.4025076131618242,292.51,325.97,1.15,0.8,293.59,325.16,5.27,8.43,7324.863575790412,-1986
103,16.306071414218646,1.7778962031793568,361.53,339.7,0.72,1.62,362.28,342.66,2.39,8.66,10691.547267359809,-618
516,23.215413612612124,0.3612004239134129,333.58,361.58,0.14,0.33,333.39,361.56,0.98,2.29,10560.078860410542,-3096
86,36.696523450058,0.8013523204108012,375.95,324.38,0.22,0.77,375.55,323.99,2.85,4.1,10119.49291972412,-516
399,5.34817997072982,0.813979471163365,353.78,338.52,0.41,0.7,353.86,339.07,2.4,1.9,9045.73930823465,-2394
375,11.316711691777135,1.584898190379398,342.0,348.17,1.51,0.47,352.98,346.1,27.24,7.37,5843.774286217171,-2250
162,11.353861716067028,1.7245010889153627,341.97,340.6,1.2,1.24,367.55,363.24,56.47,92.37,7856.67078671288,-972
13,39.791057451822205,1.8448564715289884,378.14,361.1,1.12,1.46,378.65,360.24,3.46,3.49,5214.24713014144,-78
192,7.823597358947341,1.4661925768256263,344.47,340.83,0.19,1.45,344.6,340.65,2.06,7.22,11282.124595917961,-1152
132,19.51542051659491,1.0554732690402873,363.8,365.34,0.57,0.89,362.35,363.93,8.62,7.32,4676.125580354805,-792
555,11.179493969690794,0.9612414947250615,357.91,345.93,0.75,0.6,357.45,345.56,4.86,1.51,8354.690261131893,-3330
187,13.751037959742781,1.4644691625412292,340.28,349.42,1.24,0.78,340.47,349.75,2.78,1.28,8543.462952176074,-1122
122,5.981407412387793,1.7025614903282602,345.77,349.18,1.66,0.39,344.82,350.23,5.56,3.55,8573.596669645944,-732
3,14.829643704243809,1.9026480693697043,339.51,371.46,0.66,1.78,338.46,371.03,3.28,2.39,5628.443189170204,-18
408,4.514745402599492,1.451265819731804,353.19,345.73,1.22,0.79,348.16,342.34,25.38,17.1,10981.969122836646,-2448
185,19.59090504486354,1.374153252973459,363.85,342.25,0.84,1.09,359.87,345.5,21.5,15.64,9919.470315628294,-1110
360,28.099218749384505,1.8428330807128332,369.87,347.28,1.8,0.4,369.0,346.99,6.37,1.37,5305.65482906715,-2160
12,1.9741387867874525,1.5447793571393633,348.6,347.76,0.49,1.47,346.33,345.94,8.08,5.9,7526.874821370509,-72
1000,1743.0952312575628,396.89371530749315,1582.55,-808.53,277.76,283.5,1026.18,-270.58,1082.83,896.04,11356.421894442123,-6000
397,3.348693548183015,1.6235216947969549,352.37,354.97,1.19,1.1,353.32,358.92,4.66,25.19,9757.374952331198,-2382
134,81.10942850195178,1.8299292007451224,407.35,375.1,1.53,1.01,408.4,375.61,16.94,4.83,6528.699407219043,-804
158,6.202139819668592,1.543366850945067,354.39,363.87,1.3,0.83,352.98,363.66,5.51,2.29,5465.404573310527,-948
574,93.98436238778926,1.3194168384760505,283.54,476.16,0.66,1.14,284.3,475.14,14.84,27.25,8911.073717842755,-3444
179,13.41018352645551,1.7833645364855162,359.48,371.15,1.15,1.36,362.12,372.41,10.53,4.45,9087.024462495625,-1074
18,3.0982531515125693,1.8475535668159924,352.19,344.94,1.37,1.24,353.17,353.22,5.65,45.72,9409.740250516441,-108
220,148.3319877382132,1.2656142107174064,245.11,348.65,0.56,1.13,246.13,347.61,81.43,17.11,5004.504251903836,-1320
13,32.581434984313134,1.4719175357134233,373.04,359.07,0.81,1.23,370.17,351.23,9.19,28.22,5682.803192213528,-78
54,8.950348536132589,1.37659664518635,343.67,344.27,0.68,1.2,344.5,342.38,2.98,6.9,5537.695249541964,-324
370,5.555231717001658,1.0856194958938084,353.93,324.85,0.98,0.46,355.99,335.76,10.66,52.94,12108.38104347526,-2220
594,12.696402282222675,1.7974504590343363,358.98,347.44,1.67,0.68,360.05,347.87,3.52,1.16,7941.1166625492,-3564
210,22.182000338744142,0.8347667954548569,334.31,328.98,0.37,0.75,333.31,331.91,6.03,14.78,10418.482741807013,-1260
777,77.62301850501304,0.7308853299080009,295.11,373.41,0.38,0.62,295.55,373.14,3.32,2.39,10760.378746054126,-4662
206,26.574658862659412,1.6619321300855237,368.79,348.13,1.52,0.67,366.99,350.78,5.77,10.35,6926.008877064358,-1236
49,10.824765342231336,1.9756785140158333,342.35,366.73,1.24,1.54,344.31,368.29,14.18,6.22,7876.686075188054,-294
149,8.722191802166495,0.7535327978407688,343.83,359.58,0.72,0.22,346.36,361.28,14.12,5.56,8290.125905690526,-894
225,361.12111447425224,0.5670589698300369,94.65,415.12,0.54,0.19,96.0,415.29,3.65,0.55,5626.756312578276,-1350
113,0.12766335216911176,1.7807644082063774,350.09,341.43,1.43,1.06,350.96,342.34,2.29,3.14,9003.034497605606,-678
194,10.454848494405418,1.9897177359472438,357.39,350.68,1.64,1.13,357.27,351.69,2.1,2.75,9761.047284402533,-1164
408,1.4447584950814414,1.4565745193729305,348.98,352.47,0.78,1.23,348.67,352.77,1.8,2.92,6750.095552112835,-2448
570,11.630180367312065,1.9551245845843694,358.22,343.38,1.78,0.8,355.77,347.3,16.58,12.9,8553.535956101709,-3420
24,47.0566429187554,1.5001569779715411,316.73,318.31,0.75,1.3,319.64,320.32,12.03,11.96,5369.224265554627,-144
245,30.11173901954206,1.5769575081791818,371.29,373.92,1.16,1.07,370.73,374.03,5.65,1.85,4894.820108829893,-1470
112,11.807606171753845,1.308233409515289,358.35,341.08,0.87,0.97,359.0,345.51,2.34,20.91,7655.988393763545,-672
1000,240.12431643302213,1025.9471053572313,180.21,-869.69,144.26,1015.75,277.09,-1557.36,1068.2,11684.6,25842.492185200335,-6000
93,21.659772881403605,0.2828564383625835,365.32,328.28,0.08,0.27,365.35,328.33,0.33,0.41,11931.747050512511,-558
30,81.22924064596239,1.223132539358177,407.44,352.82,0.66,1.03,414.3,356.65,15.26,6.28,5920.542597261993,-180
110,43.36216291958619,1.0522767953573946,380.66,359.06,0.95,0.46,378.88,358.14,18.63,5.85,5666.065739134479,-660
446,0.10442518949665197,0.23252081477889697,350.07,334.21,0.13,0.19,349.8,334.2,1.58,0.52,7963.377560048974,-2676
75,0.6282206436879519,1.8861745140231845,349.56,345.0,1.69,0.84,349.29,344.19,1.95,2.51,9404.874227168748,-450
68,33.257498167638055,1.3584028292767696,373.52,334.41,1.35,0.17,374.41,332.78,2.42,4.68,8486.93324342051,-408
103,48.04029128238133,1.911135609815869,316.03,341.66,1.71,0.86,323.02,339.95,25.84,6.15,5949.9971638995385,-618
1000,389.7732733255488,877.6052565389476,74.39,-1997.46,81.56,873.81,138.91,-2145.08,401.49,2441.39,15137.511864623782,-6000
366,32.726052143468245,1.2558946814636385,373.14,385.54,0.91,0.87,373.09,385.81,2.66,1.87,7892.960100779054,-2196
16,15.949700220360558,1.4406209945874593,338.72,334.46,0.79,1.2,342.19,336.83,14.93,18.04,7047.455493383287,-96
1000,46.830098214887634,132.1385205981567,316.89,407.04,100.75,85.5,532.93,54.03,800.65,1298.41,11793.284119984506,-6000
104,13.58354331405374,0.7183202589977661,340.39,347.46,0.11,0.71,340.95,347.8,2.99,1.66,10336.243945018265,-624
214,4.87633693592907,0.9387525244431485,346.55,285.67,0.07,0.94,366.56,238.18,106.28,251.59,11615.034784046531,-1284
1000,173.0632266860216,125.45170356743009,227.63,541.85,63.47,108.21,318.27,443.02,640.91,647.21,12743.252852403099,-6000
318,0.5058116208307518,1.864090725677868,350.36,348.35,1.39,1.24,350.13,347.79,4.74,6.52,9658.20049800901,-1908
