Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
205,48.54695758145167,1.234381796514525,315.67,349.24,0.87,0.88,314.07,349.36,10.75,3.14,9864.66950742717,-250.0
120,3.9484662467235534,1.4168831599766925,352.79,350.75,0.45,1.34,353.29,349.68,2.96,3.07,8654.134923961015,-483.0
37,6.140059641355669,0.9217774246733169,345.66,351.96,0.86,0.32,350.96,350.2,20.34,6.86,9823.339309437784,-117.0
26,15.837327874629983,1.9265754856300847,338.8,333.94,1.54,1.16,339.25,335.31,3.14,7.69,7864.252789924704,-120.0
161,8.566364268756892,1.2957629928827603,343.94,343.59,1.14,0.62,357.44,337.99,51.77,60.3,6863.8868865494815,-1116.0
123,13.445009801873965,1.9608380527839335,359.51,342.89,1.87,0.58,360.12,343.56,3.38,5.17,7665.67210455615,-751.0
32,10.823259304258121,1.0889902299213614,357.65,323.04,0.38,1.02,357.51,322.86,1.87,2.01,7455.815344326986,-151.0
1000,20.330687562798026,19.310322760608233,335.62,363.94,12.8,14.45,345.13,374.65,57.63,62.73,8675.297853533475,-7770.0
129,16.289953011840964,0.2982576640256519,338.48,364.09,0.2,0.22,338.25,363.24,0.99,1.39,8113.829081891115,-894.0
159,19.24249637223673,0.9082302420534434,363.61,345.38,0.89,0.16,362.99,345.27,1.88,2.26,11847.481831121338,-845.0
23,0.9619805578148786,1.6252101990640977,349.32,356.85,1.45,0.73,350.26,354.85,4.57,10.71,8259.884752300532,-145.0
120,8.566484202492882,1.7512899152261254,343.94,359.58,1.25,1.22,343.99,358.14,5.85,3.52,12398.465723930172,-891.0
31,1.9474963261244918,1.7881539375022377,351.38,346.2,1.28,1.25,351.09,346.88,2.19,3.11,10606.679340718965,-47.0
90,3.0451773568906266,1.4909682189029365,352.15,344.06,1.16,0.94,351.83,343.81,1.75,2.76,9964.937543956261,-625.0
97,28.314283179242846,1.118547242482139,370.02,339.82,1.01,0.47,374.03,339.38,7.88,9.55,9685.294825097473,-195.0
49,2.6230797376233506,1.448163084413545,351.85,347.96,1.05,1.0,351.01,349.57,7.31,7.96,7608.977080954588,-215.0
191,10.326451421792322,1.302906032260391,357.3,356.68,1.03,0.79,361.03,359.24,20.99,13.77,5752.220661993093,-63.0
383,10.151354589737206,1.9353188727208654,357.18,347.24,1.05,1.62,358.36,345.88,4.9,4.22,8105.657032217628,-2327.0
121,1.8644472891346775,0.9997080710116215,348.68,361.72,0.88,0.47,347.42,361.18,4.32,2.29,8042.211308248092,-72.0
159,2.9649647373819477,1.9694789921583002,352.1,338.85,1.19,1.57,351.31,336.79,10.79,8.91,10581.965693731798,-64.0
126,7.424836519748475,0.35003623626598823,344.75,359.73,0.18,0.3,344.88,359.17,0.75,2.74,11601.308528493724,-422.0
75,0.6418874487588841,0.8505179490838034,349.55,349.65,0.57,0.63,349.5,349.93,1.9,1.27,8027.575510647445,78.0
13,0.23206613232416465,0.47620015467619053,350.16,357.43,0.2,0.43,349.55,356.88,1.69,1.94,6721.3241416735345,2.0
17,25.495124249061913,1.7382675605287996,368.03,371.19,1.25,1.21,367.95,372.49,4.79,8.82,4318.13624815519,-51.0
127,6.383820554063021,0.9224233896180191,354.51,350.84,0.49,0.78,355.01,350.57,1.99,3.01,6590.392397770785,-212.0
43,5.00584251221311,1.9954473583778465,346.46,348.35,1.26,1.55,344.22,350.79,7.5,6.44,7217.3199953245785,-186.0
127,4.0631574963706125,0.7969345976702427,347.13,344.65,0.31,0.73,346.99,342.95,1.17,2.69,10149.170201487195,-211.0
18,12.355264847682509,1.5623243342465447,341.26,356.61,0.95,1.24,325.47,335.66,47.55,60.74,7322.511721794988,-99.0
112,4.995066081558538,0.23765432504181438,346.47,348.76,0.16,0.17,344.34,350.39,7.52,10.8,6126.695713534887,-837.0
59,16.91497888108644,1.8178361621552759,361.96,335.22,1.42,1.13,361.7,335.65,2.92,2.57,8198.427489293737,-371.0
167,0.5127407477378003,0.7823522822283604,350.36,345.4,0.73,0.28,350.71,345.2,1.63,1.73,7221.008969436263,-1384.0
31,21.689277070649833,1.519419462751099,334.66,342.36,0.78,1.3,336.13,344.41,6.46,5.65,6127.815143661336,36.0
145,3.6998693155885842,1.4264739534919113,347.38,354.01,0.94,1.08,347.29,352.01,1.72,3.84,9354.453795301793,-146.0
6,12.615090881031682,0.3905231340211608,358.92,363.8,0.35,0.17,359.0,363.35,1.66,1.39,7318.713459060413,-33.0
32,12.532859866324404,0.5473164573297332,341.14,357.78,0.42,0.35,341.23,357.9,3.65,0.6,5080.073522712794,2.0
60,5.223563721632092,1.8924345386662527,353.69,346.74,1.41,1.26,352.72,346.4,5.38,3.23,7823.781107463211,-224.0
96,4.545437155227907,1.1583467109017993,346.79,348.84,0.99,0.61,347.99,350.87,9.02,4.25,4819.506283694639,-460.0
149,2.323444414232745,1.9842590973766179,348.36,351.75,0.92,1.76,347.85,347.94,4.29,14.85,5238.8959393925115,-1373.0
111,17.919669068856955,1.362190236890514,337.33,347.82,1.2,0.64,357.23,354.04,51.74,53.26,7434.07142194636,-529.0
36,12.629504949679845,0.06950405138108294,341.07,335.55,0.04,0.06,340.86,335.03,0.86,1.83,10908.86611753085,-207.0
47,3.676932703895408,1.0310542335311697,347.4,351.11,0.82,0.63,347.53,351.05,1.94,1.16,8657.843419396735,-196.0
39,8.417559325533128,1.0622481830318626,355.95,357.5,1.01,0.34,356.08,357.14,1.71,1.63,7739.238924224314,-23.0
