Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
344,99.21468420454906,0.978591810904868,420.16,368.85,0.97,0.12,420.67,369.08,11.11,10.92,5486.729830210411,1376
142,4.917925140097551,1.1442543012578203,346.52,350.57,0.85,0.76,349.64,350.5,14.55,1.86,9089.696227802277,568
1000,48.4963112082092,24.958967137113017,384.29,336.6,23.25,9.09,371.41,306.59,184.31,94.99,8499.504738139758,4000
886,11.099918190185262,0.5124697943121582,342.15,346.6,0.28,0.43,340.64,346.81,2.68,3.99,13840.108101031503,3544
474,10.127159513975005,0.636544606724552,357.16,348.45,0.47,0.43,353.48,345.19,20.68,15.32,8387.189809132527,1896
267,24.456926665886957,1.4530472788830262,332.71,342.13,0.89,1.15,333.2,348.22,5.09,19.44,5375.145319695887,1068
74,4.109740079239146,1.8070750489248477,352.91,351.78,1.39,1.15,351.74,351.68,4.68,5.57,8813.38325992691,296
15,22.531605129012767,0.544065549024999,365.93,383.46,0.11,0.53,365.55,383.26,1.43,4.02,5512.445695801252,60
11,5.66087247817763,1.888984373241557,354.0,355.97,1.8,0.57,343.76,334.86,41.92,84.24,7822.706910372179,44
40,7.834462975896431,0.5222775150622508,344.46,343.89,0.43,0.3,343.31,343.87,2.58,1.29,11932.349280273098,160
740,9.170041667817237,1.8538151331069914,356.48,346.35,1.79,0.48,355.96,347.43,3.23,7.82,11148.25147685621,2960
68,5.318284508223371,0.7860304847542906,346.24,332.5,0.76,0.21,345.49,331.57,2.07,5.93,4967.065492568803,272
39,15.83929994660592,1.6733481726203703,338.8,355.95,1.37,0.96,344.09,369.87,69.84,52.04,8600.659181305198,156
95,20.625185521002155,1.0324374426677738,364.58,347.27,0.44,0.93,364.27,348.63,4.82,4.0,9302.848800717371,380
46,9.780075304807376,1.1292095489318963,343.08,351.96,0.97,0.58,341.54,351.34,8.24,7.19,9421.300872979158,184
197,14.785059780129622,1.1149063882294308,360.45,358.48,1.04,0.39,383.16,378.21,116.83,105.43,10058.205284298994,788
252,1.096349242767931,1.7264715832528537,350.78,352.22,1.41,0.99,354.36,354.21,6.88,3.89,7965.740125576147,1008
27,25.51690949491168,1.549759997241538,331.96,390.33,0.92,1.24,330.49,392.84,4.37,7.55,6484.635481049172,108
113,36.52363225418931,1.9625179176115939,324.17,373.26,1.1,1.62,324.74,375.06,3.49,5.9,11902.414666978828,452
1000,5.341294231248312,50.45977506943297,346.22,364.04,47.36,17.41,303.72,384.37,88.26,49.16,13006.285693988906,4000
35,5.558237901694052,0.44448364912925137,353.93,350.22,0.27,0.35,353.28,350.3,6.98,1.65,9760.74708010455,140
6,13.059683062338276,1.1043488617440906,359.23,334.4,0.78,0.78,359.27,333.59,2.15,3.31,8727.003236880426,24
41,33.14055573288507,0.9768676502963403,373.43,335.49,0.53,0.82,372.25,335.43,5.35,2.73,6697.709571261982,164
44,9.092481320584795,1.869537733155696,343.57,349.43,1.83,0.37,343.16,349.98,5.36,4.7,8894.681874858245,176
1000,208.4797014429643,93.54524604503672,497.42,507.9,83.5,42.17,290.35,440.58,707.35,182.77,5289.806077262784,4000
497,10.8150493023219,1.1996132923331566,342.35,365.07,0.49,1.1,342.18,365.43,0.82,1.4,7711.562830950851,1988
1000,21.750116960693614,11.175982456059494,365.38,379.48,8.38,7.39,369.02,369.46,35.43,40.42,8410.795777817486,4000
240,3.1272170659749827,1.4812741155242892,352.21,365.32,0.74,1.28,342.65,459.46,53.58,494.97,9047.551400976627,960
134,5.655536199508364,0.7601892700635041,346.0,341.31,0.46,0.61,345.43,343.14,2.62,5.98,9797.887116769458,536
33,20.288836010396533,1.99074235532995,364.35,332.44,1.15,1.62,365.1,332.14,4.07,3.68,8686.446222975188,132
303,28.417060125592993,1.518136437114396,370.09,362.84,1.42,0.53,370.63,362.77,2.31,1.38,8449.508464105651,1212
230,4.182169733831544,1.377564111080169,347.04,338.54,1.23,0.62,346.83,337.0,3.41,8.06,8494.937709983522,920
22,12.19922892892155,1.0358529270464525,358.63,335.23,0.67,0.79,358.27,333.77,9.79,10.75,8387.90708879606,88
782,3.1695177969920043,0.904782865133938,347.76,347.57,0.57,0.7,348.32,347.0,1.82,2.6,5002.622842065177,3128
95,6.092495779579146,1.5851456254880485,345.69,350.11,1.38,0.78,345.32,350.91,4.59,9.17,7230.290034350186,380
111,1.3766701121106824,1.5873718488351694,350.97,358.77,1.38,0.79,350.75,359.04,4.87,3.99,8056.307769173788,444
296,4.421772683168037,1.9450384208507163,353.13,351.41,1.35,1.4,352.74,351.4,7.46,2.32,9193.519029816152,1184
100,46.866986529979314,1.5051167014087297,383.14,357.19,1.49,0.19,464.49,303.33,455.71,280.89,8589.297792318674,400
41,1.4219250751785866,1.2654240752571817,351.01,355.35,0.72,1.04,348.96,354.51,5.94,3.71,3745.180763381848,164
47,18.984521778398914,1.8869264552331328,336.58,347.64,1.53,1.11,336.24,349.46,3.37,5.0,7596.46618657241,188
141,0.2805223042328084,1.7047598375715742,349.8,354.62,1.32,1.08,353.91,356.73,17.24,14.78,13464.527664122244,564
186,34.131030339468104,1.1562210371517292,374.13,353.0,1.0,0.57,376.05,352.79,9.07,1.21,6610.262353058932,744
154,24.538356285338292,0.5826791505147552,367.35,344.91,0.57,0.11,367.68,344.52,1.13,1.7,8795.177735157857,616
3,38.37652525693835,0.8560519548261166,322.86,328.66,0.39,0.76,323.97,328.99,4.37,3.56,4629.887978421615,12
