Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
160,5.36285829217767,1.2634177457489308,346.21,343.06,0.7,1.05,343.43,342.68,7.67,3.66,5390.6390002087255,-483.0
25,8.776908637345954,0.2480618236295374,356.21,367.55,0.09,0.23,356.36,367.35,0.91,0.81,5878.226483888707,-55.0
43,22.111011259538532,1.785869131708962,365.63,348.57,1.52,0.94,369.77,351.06,23.83,46.72,7046.797703539862,10.0
172,9.134908826974545,0.3387753658954648,343.54,346.76,0.03,0.34,343.89,346.8,0.65,0.56,9677.695837938087,-194.0
78,14.129867705930414,1.225529632191088,359.99,348.44,0.82,0.91,362.27,347.46,11.94,12.42,9016.9930160074,-346.0
450,17.924000115630943,1.6923665187236585,362.67,339.04,1.29,1.1,359.21,336.79,14.95,7.02,7258.467216658976,-1290.0
79,15.615917707795946,1.9381929842558407,361.04,341.51,0.99,1.66,373.94,339.05,54.73,6.98,7537.4886621271835,-191.0
84,11.708061536883607,1.9939656324360262,358.28,362.73,1.65,1.12,373.07,383.92,64.78,60.91,6101.015310118623,-359.0
216,7.568917382877673,1.093305408431524,344.65,347.57,1.04,0.33,348.86,350.89,19.0,19.52,7116.574817029651,-1501.0
83,4.376948332880814,1.6562272243855989,353.09,342.94,1.35,0.96,352.43,340.9,5.95,11.45,10181.156755057957,-14.0
49,10.14672506841271,0.30244906901085794,342.83,330.4,0.17,0.25,343.56,330.81,1.81,7.54,7115.692786686292,-146.0
94,8.840979596380489,0.9291034454899312,343.75,349.48,0.87,0.31,343.57,348.38,1.54,4.81,9706.115295899654,-132.0
82,15.423229137343512,0.2812461815271248,360.91,351.56,0.21,0.19,360.91,351.36,0.8,0.63,8650.874730798338,-774.0
53,13.092540031267395,0.9179698518280478,340.74,339.76,0.64,0.66,340.55,338.42,1.26,2.8,8528.95104118995,-362.0
17,4.867041143428011,1.6347086496746288,353.44,349.58,0.85,1.4,353.53,349.09,1.63,4.51,8946.537942586756,-40.0
100,0.3506363947917948,1.8616941921932282,349.75,350.94,0.9,1.63,346.63,350.73,10.6,3.89,6754.963293274551,-297.0
172,15.722176538295415,1.3659657581302813,361.12,355.82,1.08,0.84,361.34,356.13,3.25,1.84,7859.89281106445,-1024.0
187,6.449346073169671,1.9408513728025991,345.44,346.88,1.5,1.24,345.77,345.37,4.76,10.96,9665.905149452412,-113.0
46,6.9737348145867495,1.838768758881231,345.07,352.44,1.33,1.27,341.25,348.1,19.72,16.52,4569.840146342038,-349.0
40,12.15450715078121,0.9124411150083604,358.59,348.69,0.67,0.62,355.56,349.49,7.67,6.67,7029.5403418037,-179.0
