Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
192,1.7742748048080232,1.7667198245945306,351.25,349.85,1.55,0.85,351.02,349.11,2.43,2.7,10381.544653198,-8.0
157,9.04610351361226,1.4142379250207504,343.6,357.61,1.11,0.88,343.98,360.73,2.59,12.42,7095.315321674258,322.0
52,7.955645657040073,1.9192240204791216,355.63,358.65,1.08,1.59,354.81,352.88,19.58,27.2,6838.145387939678,87.0
222,3.941502825681092,1.0449269068438984,347.21,341.64,0.74,0.74,347.38,341.58,2.16,1.5,9903.216145944143,134.0
180,2.8565773297829264,1.7982910233561453,347.98,311.65,1.26,1.29,343.06,99.28,21.0,1059.49,7122.49654969929,402.0
391,1.2556694490636922,1.087619566597033,350.89,349.01,0.76,0.77,350.08,348.78,2.26,2.77,7370.950059248872,671.0
29,18.045370604468975,1.7690149153781094,337.24,360.71,1.43,1.04,334.17,361.43,8.51,10.21,5990.640642949981,89.0
73,4.021986416853306,1.5319938402642301,347.16,348.12,1.38,0.66,346.64,347.4,3.26,2.07,6646.770854323712,44.0
235,3.4152501227382452,1.7796491721652812,347.59,358.71,1.62,0.75,348.83,361.95,8.22,21.02,6010.337998032106,408.0
96,20.411730738371112,1.9883737838277833,335.57,343.71,1.51,1.29,332.67,339.76,11.22,11.24,6998.083997717727,127.0
82,11.900257876996076,1.3607795672185847,358.41,348.07,0.8,1.1,358.81,347.03,1.97,4.29,9061.460994201614,117.0
63,6.668039784595431,0.378483228946507,354.72,345.93,0.35,0.14,355.15,345.85,2.19,4.6,7356.822293034484,175.0
108,0.07805583928217821,1.1389710502191976,350.06,345.57,0.41,1.06,319.43,316.4,169.73,163.96,8692.795854260306,162.0
325,5.877497836159294,1.473772006623042,354.16,365.17,0.84,1.21,344.06,385.33,72.39,82.69,10729.433811787601,6.0
71,24.02139948557475,1.4125472855913344,366.99,342.84,1.17,0.79,367.1,342.58,2.01,1.48,10468.567013121858,18.0
57,16.024181995724224,0.7683311630817192,338.67,354.42,0.75,0.15,339.78,355.02,2.86,4.09,7323.063543911777,98.0
135,2.6545049403200607,0.26300776647336316,351.88,343.16,0.15,0.22,350.82,342.57,2.6,1.19,7033.883807024871,260.0
