Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
308,68.28983284514953,1.2243322605961957,398.29,319.49,1.13,0.46,398.22,320.03,3.66,2.67,7763.188418119591,145
125,1.1325834237697832,1.335640692159183,349.2,336.12,1.05,0.82,348.94,334.95,3.41,4.99,8032.82463664958,148
356,4.306365251314309,0.39615272220090497,346.95,357.4,0.23,0.32,350.37,356.13,10.22,3.62,9184.845928806375,56
116,34.2679498549108,0.5271866187235785,374.23,348.91,0.44,0.28,372.85,347.4,8.71,2.98,6870.585587866163,110
38,42.75518618351192,1.1520581922124986,380.23,359.41,0.75,0.88,377.03,352.22,23.28,17.22,6145.332291600035,59
677,13.255003201966257,1.9268036136097733,359.37,359.9,1.76,0.78,359.62,360.14,2.21,1.08,5872.960688412712,216
129,24.511222225963156,0.8689223089093329,332.67,347.16,0.81,0.31,331.06,346.23,19.01,9.9,8005.304137556721,54
157,9.323926791427345,1.838141420037527,356.59,376.89,0.56,1.75,358.72,375.31,10.07,14.53,8851.920986686822,157
1000,79.49559844077841,95.80805398333547,406.21,304.39,82.16,49.29,528.95,315.84,339.82,215.74,10598.30177814237,-782
109,39.431605934770424,1.780968907478733,322.12,327.95,1.4,1.1,320.29,327.06,13.42,14.79,7120.545344803675,280
137,10.634494405487972,0.8785404219132168,342.48,348.65,0.69,0.54,342.79,349.11,2.08,1.25,9728.98824542609,62
185,2.8766227466052485,1.7576398586262136,347.97,353.51,1.33,1.14,348.19,353.66,4.06,2.81,7448.80531027795,141
242,93.40255436157713,1.8640939183908385,283.95,362.33,1.8,0.5,280.71,362.92,23.81,5.12,9274.612459778618,194
1000,37.65387853019567,3.2183460450890786,323.37,332.61,2.29,2.26,322.49,323.2,13.23,25.26,9120.04918058824,-227
406,20.612089112634244,1.3612521835587543,335.43,378.82,0.8,1.1,334.56,380.29,5.19,14.31,8752.578054819056,146
127,18.526486787905828,1.9399382296885987,336.9,407.39,1.24,1.49,336.38,404.09,31.96,48.32,5868.884350376503,144
7,11.079496719805071,1.0937167534778431,342.17,341.71,0.93,0.57,342.75,345.09,4.54,9.53,4287.773475379507,23
293,6.9243752118706405,1.428776656854317,345.1,348.33,0.5,1.34,344.83,344.17,1.29,7.53,7767.035780199796,163
152,8.904537564448592,0.1582543805814966,356.3,333.97,0.1,0.12,356.1,333.36,2.04,1.31,7529.366794902846,240
119,104.77587439724564,1.9848326130114682,424.09,409.92,1.84,0.75,428.84,417.84,18.15,31.25,5454.735502610183,160
28,7.598150336862492,0.8243670455491869,344.63,346.28,0.53,0.63,345.51,346.7,3.96,2.27,4724.697261844027,37
7,3.5404013370765584,1.7002837541322697,352.5,348.44,1.32,1.07,353.11,346.36,4.59,8.36,6544.0905726820365,22
41,5.094505247829988,1.7613255899321651,353.6,347.74,1.45,1.0,351.32,346.68,6.9,4.69,9798.4880121406,47
217,14.454738975612594,0.9869778506818085,360.22,334.85,0.6,0.79,359.01,334.56,7.05,10.56,8868.632439646934,-3
411,29.76916573044656,1.9951763814043864,371.05,344.92,1.81,0.83,372.19,349.03,6.75,16.49,6959.763335536856,283
50,35.59925211586526,1.6903392071840635,375.17,346.19,1.57,0.62,376.11,345.09,2.62,6.38,7525.705284790355,73
117,34.312696594653204,1.930493700356081,374.26,337.9,0.87,1.72,368.54,338.69,18.53,4.25,7053.917001075296,108
54,34.60480988189704,1.4254554746854196,374.47,387.38,1.2,0.77,408.01,426.57,136.61,289.16,5002.989454839129,166
453,11.6162911075699,1.6319462891617462,341.79,353.85,1.51,0.63,341.68,353.8,1.86,2.16,9654.50269565136,593
40,6.429732777847469,1.6705050600508489,354.55,342.09,0.94,1.38,356.32,342.13,2.96,2.72,5752.807759128074,117
88,9.919209705236861,1.1474107195831809,342.99,359.08,0.69,0.92,343.24,359.48,6.9,2.07,5665.454517831586,235
176,22.509785989897427,0.09433683038272565,334.08,343.89,0.06,0.08,333.91,343.93,1.61,0.21,7897.377020815696,196
138,26.668007320100447,1.6241593467192061,368.86,346.72,1.45,0.73,376.46,341.32,43.16,17.57,6256.421369435333,274
124,6.634956224039061,1.4725992615848422,354.69,337.86,0.91,1.16,355.73,344.62,20.86,17.04,7390.69970714983,295
2,1.6131838439988628,1.0057510544396395,351.14,346.53,0.54,0.85,351.52,346.25,2.63,1.46,6251.080664593408,6
31,0.9449325628785352,1.5873902552357753,350.67,344.55,0.79,1.38,351.78,343.84,3.23,3.11,7619.64681768892,66
58,21.288124780786383,1.9809601873543785,334.95,363.24,1.25,1.54,336.77,362.42,14.29,19.26,6788.197110327145,40
38,3.6250642163127824,1.4430616569031147,352.56,341.51,1.24,0.74,346.42,339.67,16.31,6.37,6461.479806889929,93
588,29.377197340895297,1.4317344697984855,370.77,320.25,1.22,0.74,368.95,318.24,5.12,6.09,9636.180138421225,-314
239,1.792286370345197,0.8349805342998494,351.27,359.35,0.55,0.63,351.74,359.52,1.77,1.19,10070.449589691449,130
127,1.8265418626861682,1.181375476958957,348.71,351.7,0.71,0.94,348.06,351.68,2.38,1.71,9447.831612431388,51
553,11.630968369183535,1.8369627866745868,341.78,339.95,1.38,1.22,339.98,333.99,8.15,19.55,8418.30306484192,-225
163,19.130777637383495,1.9960850251294102,336.47,340.24,1.77,0.93,337.68,346.55,10.28,17.2,5192.4032170165965,225
64,16.504946581955807,1.4441291014793434,338.33,355.53,0.41,1.38,339.51,352.4,5.39,12.93,7261.659847691685,199
71,2.107883554510907,1.9586254871902091,351.49,341.47,0.73,1.82,350.75,336.34,4.2,20.63,7520.06975001645,268
76,7.346841614719896,1.5827384197106866,355.2,357.34,1.48,0.55,353.22,352.3,8.06,16.51,9473.765310614128,117
22,17.580955870285205,1.8187550859912922,362.43,365.07,1.73,0.55,368.98,375.61,27.25,52.93,5162.202876679724,51
250,11.564445539680449,1.2646799979964283,358.18,365.63,0.49,1.16,358.31,366.0,3.55,5.64,6611.784463769979,131
284,7.508026336507183,1.5062344224015631,355.31,328.76,1.12,1.01,352.36,329.4,9.13,6.67,9353.383198147101,215
291,26.058599354733342,1.9107924432194563,368.43,362.58,1.12,1.55,368.14,363.07,2.62,3.3,6058.606579842575,544
35,34.72512566231044,1.687903489833479,325.45,350.2,1.06,1.31,329.92,352.01,21.28,5.4,8176.73263220669,102
108,11.418916440034684,1.5515298601646355,341.93,350.6,0.84,1.3,341.7,351.14,3.43,4.82,6609.852311607784,157
8,4.67327068324479,1.3416409576508945,346.7,361.46,0.54,1.23,347.24,361.37,2.0,1.73,3487.918297611651,9
14,2.871021006651335,1.5393986385342717,352.03,348.51,0.87,1.27,350.83,349.17,5.89,4.59,8413.202814742293,36
719,5.975195623489699,1.902426920545516,345.77,346.09,1.08,1.57,346.59,346.37,3.84,3.44,9097.5945510036,210
120,5.0218783692275055,0.6042568562305106,353.55,348.8,0.53,0.3,372.67,378.15,78.46,146.15,7893.204807597687,-15
44,12.298302086751178,0.8250829012364367,358.7,318.48,0.32,0.76,358.74,318.14,0.51,1.43,9751.877870238379,84
