Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
17,4.347259141184968,1.108881669935745,346.93,357.42,1.03,0.41,346.86,357.64,3.87,1.77,7111.250193302894,-78
368,9.183276027444926,1.3610369799981432,356.49,343.79,0.65,1.2,355.41,344.15,6.1,5.5,8421.166235049193,-1592
23,9.710400757456686,1.0643433152672477,343.13,341.75,0.87,0.62,341.41,339.89,6.21,8.63,7503.325629249364,-152
152,18.147980489748047,1.0443391409652627,337.17,349.92,0.91,0.51,337.81,350.59,3.54,2.64,4325.528827085057,-618
199,8.677443800219844,1.1352636820457909,356.14,347.46,0.86,0.74,357.12,347.15,3.09,1.51,9743.418513926412,-1036
408,20.81718840501879,1.759508759658797,364.72,366.99,1.56,0.81,366.37,365.78,7.8,4.44,8510.76602023008,-2452
136,6.943874584157295,1.3058024873199494,345.09,339.08,1.22,0.47,318.1,322.0,134.15,92.96,5499.854701205572,-544
382,20.914705379615047,1.5973188750229044,335.21,326.11,1.45,0.68,310.39,322.03,125.64,26.73,8377.673374014634,-1988
88,1.51304107700746,1.0075942104513962,348.93,354.11,0.89,0.47,347.67,353.48,9.06,3.47,8718.35539722026,-452
35,22.497573302896512,1.3633375480597307,334.09,349.48,1.12,0.77,342.8,349.15,45.67,2.49,7895.311670376184,-200
224,65.31415669899916,1.7186126260907113,303.82,361.79,1.45,0.92,303.84,361.94,2.55,1.6,10256.730349153808,-1566
95,35.6720909767019,0.3055920187307348,375.22,340.19,0.23,0.2,376.05,340.99,3.15,5.76,11770.423455542104,-540
34,8.77124840087149,1.8626381548499564,356.2,361.84,1.72,0.72,355.82,359.92,2.08,4.89,8296.578885154539,-156
14,31.39257626274358,1.7301903549269835,327.8,342.68,1.37,1.06,326.46,341.76,6.18,3.62,5507.371842966931,-126
661,3.1023400782253137,0.8107947808916063,347.81,350.48,0.79,0.16,355.57,346.95,37.54,19.0,6168.126756975258,-5914
102,8.761155366109028,0.8504436846505813,343.8,356.19,0.51,0.68,343.93,353.62,8.53,5.14,8619.231600120223,-478
188,37.723599925048994,0.41499818654639803,323.33,336.72,0.4,0.13,323.45,336.61,0.83,0.6,8491.108218001138,-1422
44,2.8437989982700045,1.966951469559052,347.99,352.64,1.91,0.48,348.29,353.01,2.57,1.34,10331.521409592262,-276
317,9.603376620039755,1.186494161009003,343.21,372.66,1.18,0.09,342.31,372.64,2.94,1.31,7519.153443746535,-2398
186,3.8697784327643308,1.3541994102923232,347.26,356.03,1.22,0.58,347.44,357.59,4.15,7.06,12330.2085773974,-1274
2,7.333919844332065,1.9877269797624832,355.19,366.61,0.44,1.94,348.47,360.29,22.21,13.57,7829.264395828646,-8
369,22.783786112194967,0.7819808079330015,333.89,353.62,0.18,0.76,328.26,354.88,30.03,5.76,9628.968430389375,-3296
201,3.050223615067027,1.9519728677461794,347.84,340.47,0.22,1.94,344.34,335.58,13.27,9.53,8124.6611452321,-2054
206,7.0690981235975805,0.8387644838790367,345.0,344.32,0.7,0.46,341.37,346.48,8.16,12.64,6701.822339796634,-984
14,30.03702192538443,0.9865606325471749,371.24,351.69,0.95,0.28,371.28,351.61,1.12,0.93,5841.523297601705,-66
698,27.233387033208025,1.7248073155090924,369.26,367.41,1.28,1.15,370.67,367.53,16.72,2.01,11401.901101151461,-5422
51,18.918702162581972,1.7519330239378954,336.62,338.59,0.89,1.51,351.68,357.34,54.76,70.66,5408.313099759159,-424
50,4.684905946658546,1.9606907986717663,353.31,357.64,1.65,1.07,353.14,356.23,7.73,6.44,6364.85219299968,-220
59,7.518760862918323,1.5262901190788576,344.68,355.53,0.46,1.46,345.29,354.55,5.71,5.53,6743.670001023091,-306
185,5.071247846578792,1.9556417278898306,346.41,342.36,1.49,1.27,345.95,343.63,5.15,5.24,7255.2834486503525,-1350
77,25.76959257910803,1.636206928760279,331.78,347.63,1.53,0.57,331.0,348.48,5.82,3.06,9173.589988015463,-318
149,2.294329097178587,1.2188810636394152,348.38,339.04,0.92,0.8,363.12,322.45,58.85,56.02,10185.150009320396,-986
399,3.329621726299013,1.7093564699215034,352.35,355.32,0.81,1.5,351.37,355.78,4.34,4.17,8647.492419107108,-2286
201,46.30448552508653,0.8193871340335093,317.26,337.84,0.76,0.31,317.72,337.78,2.82,0.85,6141.700156471355,-2014
