Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved
190,9.858223150883335,0.9679704589823437,356.97,347.26,0.74,0.62,356.04,348.54,2.12,8.91,9437.539049751407
55,6.699177133340849,1.6812594464822836,345.26,356.38,1.32,1.05,344.67,355.61,3.92,2.92,10524.7753696336
251,5.188729161432317,1.4920231429981177,353.67,353.9,1.46,0.3,353.55,353.83,1.73,1.6,9261.63461167127
135,3.895670645480535,1.1289667550106215,352.75,354.82,0.39,1.06,352.43,354.12,0.9,2.07,6661.491121007789
122,35.95356863203269,1.383337552763651,375.42,337.11,1.24,0.61,376.03,335.46,5.37,9.34,8578.41432446771
159,6.204854007875983,1.1540240112308546,345.61,355.12,0.78,0.85,340.07,356.27,14.86,14.39,10259.305757337363
465,19.326484937140965,0.5805604324407372,336.33,355.77,0.3,0.5,339.52,354.66,9.1,3.51,10217.187499465166
376,46.93675876449293,1.719469744645506,316.81,319.1,1.64,0.52,312.54,316.04,8.29,6.13,7225.501750216752
137,15.726116908158614,1.808699628072033,361.12,335.01,0.6,1.71,359.98,332.95,2.65,3.9,10557.975344563913
73,7.010412122689361,0.7470254165789221,354.96,355.84,0.23,0.71,353.62,355.47,5.17,3.85,6961.814643461468
3,46.9167026203941,1.7952614152093986,316.82,341.18,1.26,1.28,317.04,339.45,14.09,12.93,6801.3088230452295
449,15.04907308868331,0.8939127842701309,339.36,354.05,0.64,0.62,339.16,354.55,1.22,1.93,5325.285595366586
59,10.944633936140818,0.7063527662391299,357.74,347.3,0.52,0.48,360.55,347.76,11.29,2.8,8491.660290291344
20,26.78367247438013,1.3788989406810739,368.94,342.44,1.33,0.36,369.66,342.17,2.34,1.98,7134.592368691914
80,6.07572339984338,1.835871791669327,354.3,351.39,1.73,0.61,362.36,370.84,22.72,82.19,8227.569173401802
51,0.9854012273278776,1.8517314459970833,350.7,342.81,1.19,1.42,353.32,341.94,7.25,14.37,8746.787704270473
87,7.00550821331704,1.1223336354117037,345.05,341.57,1.06,0.37,345.63,341.92,2.19,2.59,7950.254227209849
126,18.45894736228681,1.7880338508268676,336.95,346.21,0.87,1.56,341.38,341.16,19.03,19.92,7851.598507578993
208,17.33943447899484,1.856490871467588,337.74,348.82,1.07,1.52,337.79,347.41,3.4,3.43,9385.568028225807
152,4.460229104368578,1.6917626093144578,353.15,359.75,1.62,0.48,343.57,344.53,60.76,86.6,5482.333737216666
144,10.159066660422022,1.624613531390675,342.82,311.69,1.21,1.08,342.17,313.37,3.36,8.43,7664.111946143619
38,6.274639952146342,0.6388892543065816,354.44,352.99,0.35,0.53,355.09,352.3,2.24,1.74,8652.881648050976
56,1.2519816231237633,1.8724879880295906,349.11,347.67,1.84,0.33,331.94,351.78,91.43,22.24,9968.176675885965
22,11.30625793896805,0.618278598639151,342.01,354.37,0.58,0.22,341.91,354.35,3.2,0.7,7035.717695720708
59,11.560527444843665,1.838597610788701,341.83,350.51,1.55,0.99,341.76,351.53,2.75,5.76,9073.513375427196
111,3.3773011068420833,1.1829797246110738,347.61,358.71,1.12,0.37,348.61,358.47,2.92,1.36,6794.260155082591
239,14.443110109161196,1.8951247243541665,339.79,352.3,1.1,1.54,337.02,349.87,15.95,11.55,7247.391098653347
28,16.6014869027647,1.7534767242850386,338.26,346.6,1.56,0.81,337.26,346.2,13.47,6.42,5787.276083005812
121,9.851782354572352,1.0157703670858618,343.03,348.91,0.89,0.49,327.46,347.9,79.73,5.91,5184.778504667395
236,1.9254311912596858,1.599892923436369,351.36,329.52,0.32,1.57,351.08,330.31,2.26,5.48,8069.173236001966
244,30.68585491207227,0.9077303083744894,371.7,352.82,0.58,0.69,371.53,354.55,20.53,10.03,6370.010997920484
17,45.08349246426311,1.9607970850456047,381.88,393.58,0.77,1.8,379.13,392.93,11.76,4.92,5182.4533589267585
52,16.89604330042487,1.7681995083895494,338.05,338.97,1.64,0.65,337.19,339.26,4.74,7.39,7192.815814238409
224,7.585203271565391,0.8295063702236325,344.64,347.49,0.52,0.65,344.17,347.09,1.35,4.44,8151.581944276448
132,11.360136600801273,0.9961423707239466,358.03,348.85,0.78,0.62,357.63,348.61,3.78,2.18,5768.652782275839
54,27.277066384841024,0.44008205589345273,330.71,324.38,0.32,0.3,332.66,325.03,11.47,4.35,5782.935559837645
173,16.054878231853074,1.5472648302572731,338.65,386.96,0.91,1.25,336.87,389.51,3.98,6.39,9626.368366427503
239,5.295180916456392,1.876987017508573,346.26,347.62,1.67,0.87,346.98,347.71,5.48,10.33,9527.586682567966
68,0.8385106681548026,1.1060725009826287,350.59,345.44,0.53,0.97,350.45,345.59,1.81,3.02,5801.827992548205
81,4.682165518583655,1.1746818831293626,353.31,343.64,0.76,0.9,353.23,343.34,3.35,6.19,4616.898508219063
168,38.41174227120438,1.2610473632072614,377.16,345.06,1.25,0.17,377.57,344.95,5.4,1.65,7361.747841253575
96,12.799142636523685,1.2419075449261767,359.05,297.79,0.88,0.87,359.04,296.37,3.24,7.47,5079.774399971119
80,12.832541948820662,1.3966743533330253,359.07,339.86,1.19,0.73,359.84,339.7,3.87,2.93,7686.522351383606
245,6.857831997423848,1.0355222342691064,354.85,337.36,0.75,0.71,355.5,336.69,2.86,15.61,9862.720052045086
66,17.52599972280094,1.283667212046295,362.39,348.44,1.18,0.52,365.69,350.27,24.58,17.64,7207.312071736442
90,18.52700945662345,1.1657942029654957,336.9,347.46,0.58,1.01,330.03,338.44,38.61,43.17,5053.094730653692
47,13.489387697323288,1.9581403717212316,340.46,314.35,0.98,1.69,319.55,285.79,118.37,151.48,5716.3169033545555
49,7.327904950461361,0.7154480708631282,355.18,359.19,0.44,0.56,355.3,359.54,1.05,1.32,8883.592123084105
417,57.14283580250704,0.8204363350505236,390.41,373.06,0.76,0.3,392.63,373.81,14.37,8.79,7459.92130254828
89,13.759907047503416,1.9843232939895976,340.27,348.35,1.6,1.18,341.21,347.99,7.47,4.88,8064.370904165806
36,5.466480089860474,1.6752272051258608,353.87,341.66,1.6,0.5,353.7,341.03,3.02,1.45,4253.879845863753
42,1.3642983629923964,1.019247405359908,350.96,343.63,0.83,0.59,351.66,343.97,3.24,1.93,6584.073147981628
29,20.80305094135299,1.8208889314829328,364.71,345.06,1.5,1.03,368.49,355.48,12.58,35.72,5683.114742717844
29,1.850853330031817,0.532638251144423,348.69,344.27,0.18,0.5,348.85,344.61,0.93,1.37,10751.4832725999
22,1.0054196098081565,1.3373017866115937,350.71,351.11,0.97,0.92,351.65,349.19,7.65,8.93,6939.662690984138
147,43.31362970750984,1.3841124343656162,319.37,350.48,1.33,0.37,319.38,348.84,3.95,5.09,8867.58816517205
59,1.6676234908651602,0.20661364091756457,351.18,339.61,0.14,0.15,351.09,339.46,0.29,0.39,7634.453381007073
197,3.904545607720811,0.8629357560655033,352.76,350.62,0.39,0.77,351.15,349.59,3.35,3.74,6051.650086872542
263,18.712405963270726,0.9445183933877193,336.77,341.0,0.59,0.74,338.17,343.06,3.63,4.9,4640.786275103835
202,9.476892156022464,1.7820475311043626,356.7,321.34,0.96,1.5,358.98,320.94,13.84,9.25,6903.36547967787
57,9.682270845848802,1.0299368191736384,343.15,351.83,0.8,0.65,341.57,352.6,11.23,2.84,8668.388132720509
49,4.955200819247657,1.9928327973206446,353.5,346.31,1.74,0.98,349.82,345.68,14.57,10.14,7752.146714351282
126,10.92683654209289,1.877668592560028,357.73,353.58,1.07,1.54,358.11,352.11,3.78,3.85,7612.092232417217
339,19.82614884297032,1.404658092582426,364.02,323.72,0.49,1.32,364.16,323.26,1.73,2.48,8161.855807142387
141,5.144501015831165,1.0717967199337877,346.36,342.92,0.91,0.56,347.31,343.64,2.6,1.67,6569.812134297956
58,97.61732425231875,1.8947272334745118,419.03,404.2,1.75,0.74,418.4,403.72,5.12,2.13,5145.296211058801
42,6.823579423505746,1.4808868547094447,354.82,365.33,0.58,1.36,354.8,366.33,1.24,2.74,6619.293686891634
105,6.912170431891763,1.437444941402493,354.89,331.11,1.36,0.48,355.35,333.64,2.13,19.48,6040.021881029412
297,16.61696430438976,0.6212790257971942,361.75,353.39,0.59,0.19,362.64,354.22,2.81,2.94,9931.291331404402
318,1.3216710363429787,1.7602682299119121,350.93,355.08,1.25,1.24,350.19,354.03,3.65,2.36,5835.068501261124
95,4.2518520415529535,1.2603548457569242,346.99,362.35,0.74,1.02,365.32,360.77,68.93,18.16,10002.36705744323
69,38.798260373720204,0.8989217328985093,377.43,373.78,0.7,0.57,382.39,377.58,14.82,12.84,7951.265316474613
61,19.501286583003242,0.9941288826846487,336.21,365.67,0.47,0.88,302.22,312.92,166.31,266.91,7149.58154059711
55,12.023637605799928,1.9686186376107804,341.5,350.23,0.96,1.72,341.97,351.23,3.72,3.22,4836.2576757050165
179,7.941448695484542,0.7434113260955204,344.38,334.46,0.71,0.21,349.2,346.45,23.06,50.58,7012.495906985816
92,30.155633708309466,1.7283384585481565,328.68,357.71,1.47,0.91,325.03,356.12,19.41,5.64,8013.336849461467
57,61.97676115898588,1.6989048551754866,306.18,356.43,1.38,1.0,304.62,356.27,4.31,1.3,6810.247192601664
103,26.49836729651263,0.918615733107974,331.26,352.13,0.24,0.89,330.94,351.57,24.87,4.15,7203.733261445778
35,19.38299926744098,1.6784893209498115,363.71,338.44,1.47,0.82,366.17,337.0,8.83,10.3,3817.3474998945353
206,22.286376777239862,1.337662710410958,365.76,376.99,0.67,1.16,367.31,377.93,7.73,4.46,5086.29657812609
84,77.6820192890437,1.6534837374917672,404.93,389.24,1.13,1.21,409.51,392.4,16.99,13.61,6813.717844802764
170,9.56065877846097,0.9648818875966804,356.76,348.42,0.47,0.84,356.52,348.09,2.12,2.41,11376.3569769205
99,38.279770154211825,1.9179958628051128,377.07,359.18,1.68,0.92,378.82,360.79,8.54,9.1,4567.837831355812
91,18.250986032073907,0.2344109919116284,337.09,345.33,0.18,0.15,337.31,344.17,2.1,5.11,9535.527363378109
35,23.599696211206506,0.7704181513423813,333.31,332.63,0.76,0.15,338.31,337.04,17.57,11.42,7053.889755797243
50,8.808733752716208,0.5902385829647849,356.23,349.25,0.14,0.57,356.28,348.27,2.32,1.82,10227.941573803182
63,38.504981492122084,1.2326671659905937,322.77,388.82,0.78,0.95,326.65,386.24,5.88,7.16,10215.82357179142
58,3.1803765682641774,0.296894932097036,347.75,361.52,0.23,0.18,347.93,362.39,0.87,3.48,5953.372063701789
48,8.848011354747722,0.8590015570112854,356.26,341.51,0.85,0.14,358.12,343.81,9.48,11.52,7195.532427692933
411,5.995580478236382,0.7258035620795692,345.76,357.05,0.68,0.24,342.97,357.43,4.74,4.62,8963.159003420842
153,1.5529733858151686,1.1981957165294903,351.1,343.78,0.82,0.88,345.49,340.68,28.2,13.01,7772.655906087204
61,10.921661181043524,1.240880274510684,357.72,336.93,0.48,1.14,357.23,336.83,10.53,2.8,8693.141314735307
33,18.435800674689634,1.1757094527985819,336.96,350.18,0.96,0.68,344.14,353.48,27.17,37.19,5134.666813619284
98,4.768123038031255,1.0758528722431662,346.63,335.94,0.78,0.74,346.24,336.68,1.33,2.18,6008.678742718839
9,4.939272093464483,1.8833236627019794,353.49,376.34,0.89,1.66,355.74,371.25,8.62,16.74,4433.986158328358
164,18.48307451435547,1.9161895028565417,336.93,350.67,1.58,1.08,335.76,350.43,4.74,2.46,9188.851563926295
229,34.67118603188646,1.9686794183136413,374.52,347.97,1.97,0.07,372.97,341.65,47.99,30.26,6938.6938884627125
114,14.981508411898151,1.6896861265790049,339.41,339.99,0.97,1.38,347.33,341.73,62.95,18.82,6469.438697076148
80,5.5269321856777545,0.5093943276689977,346.09,345.33,0.43,0.27,345.6,347.17,5.49,5.56,7505.752955804198
108,4.686595316229198,0.33526229481545616,353.31,355.02,0.19,0.27,352.01,358.08,4.15,8.21,10135.69316833167
79,17.79021401711516,1.2477208967173847,337.42,346.78,0.99,0.75,338.37,348.57,3.06,6.98,10091.13109957393
207,37.93213342867918,1.9278360867392532,376.82,231.94,1.44,1.28,380.34,219.5,12.99,73.38,11350.96877556671
106,12.106323099482516,1.0385896283005422,341.44,347.82,0.89,0.54,344.75,353.19,17.65,21.72,5207.752980629567
75,28.316634554828525,1.0582448101101052,370.02,351.25,0.42,0.97,370.75,349.83,6.01,4.79,7097.730630262144
81,3.4008439729546667,0.5346828564630811,347.6,382.84,0.21,0.49,349.06,385.7,6.94,14.16,6825.88363893572
195,28.838246288060425,1.6200589543956359,329.61,347.37,1.14,1.15,329.85,347.66,5.2,1.93,8221.608779972077
50,10.628140805950025,0.38362647911773456,342.48,349.3,0.23,0.31,344.28,345.84,10.67,15.79,7972.730906605077
143,18.484697823534738,1.9318545222122658,336.93,356.78,1.64,1.03,334.82,353.17,3.88,5.51,7402.364335963268
87,16.24611744089347,1.424176740001983,338.51,345.13,1.31,0.56,341.56,345.13,10.16,8.05,5920.769458730473
407,5.088620984807364,1.8126855263489547,353.6,369.33,0.72,1.67,353.52,368.9,1.06,2.0,10877.783501076696
83,9.811826600796207,0.8256247169203154,343.06,348.25,0.49,0.67,347.53,350.18,17.72,8.04,9269.987296668909
33,3.6495285235113455,0.14224722780938126,347.42,350.39,0.13,0.07,347.43,350.44,0.18,0.17,7671.7775848996425
63,6.255996296987086,1.591937574680377,354.42,358.21,1.36,0.83,355.07,360.01,3.89,4.34,6709.324059215021
21,17.64557909713429,0.9285103913393754,362.48,363.12,0.83,0.42,361.59,362.36,4.39,2.9,6057.336949255961
47,11.354784586878536,1.874062562224387,341.97,341.96,1.72,0.74,344.68,342.96,22.65,18.22,6921.3416700006555
91,21.780136597527537,1.6556954928387653,334.6,358.26,0.64,1.53,333.95,360.13,2.58,3.77,6942.143050997973
227,12.969573104268273,1.8555030829640557,359.17,355.83,1.4,1.22,358.47,364.03,14.58,28.82,7962.4221177649315
89,10.8416552783993,0.9201302499554512,357.67,347.63,0.32,0.86,357.89,347.45,1.3,1.96,8805.48041297252
87,7.194681248834251,1.7308133896032296,355.09,350.22,1.26,1.19,362.39,344.37,21.76,10.47,8205.268574072792
92,6.588603271732442,1.5373721736163812,345.34,352.48,1.51,0.27,343.07,354.0,4.3,3.76,7492.308297329722
404,0.20602645970795586,1.1645421285802995,350.15,353.4,0.89,0.75,350.81,354.13,4.64,4.03,8119.066608216966
129,7.340119024405164,1.940195966364741,344.81,368.64,0.57,1.85,335.28,361.03,49.37,43.46,7366.985686449927
200,23.649141485165078,1.6495941830962653,366.72,355.56,0.66,1.51,366.5,356.48,1.37,2.73,11875.644096051717
235,9.59347669561893,1.68334421716757,343.22,342.89,1.36,1.0,339.86,341.16,12.54,40.14,6434.080870381581
107,2.7437516651863953,0.33712108734915897,351.94,343.54,0.31,0.13,352.03,343.5,0.38,0.2,7738.603962906754
148,5.686040661685286,0.8701276540149944,345.98,346.76,0.77,0.41,345.98,345.64,1.51,1.76,9166.562221795497
314,9.353966868466443,1.2185404753024638,356.61,351.13,0.71,0.99,357.78,351.48,5.15,3.97,8297.595201593249
56,1.1166216260396236,1.9089635193079622,349.21,364.45,1.5,1.17,349.99,364.18,6.29,5.19,3952.5707804491744
231,16.085613246942902,0.9877966251841733,338.63,354.4,0.76,0.63,338.75,354.28,1.4,0.94,5867.735465572183
408,16.10654668653087,1.6472177165549637,361.39,339.94,1.49,0.7,362.83,339.06,3.07,2.3,7186.20319015534
573,10.912386677892627,1.4100919767082403,357.72,352.78,0.62,1.27,358.14,352.88,2.04,4.52,10464.698207751891
254,16.096480250464044,1.5978787438116868,361.38,346.92,1.5,0.55,360.51,345.03,6.04,6.62,8168.27584715936
144,7.888263801089025,1.2722407634229043,355.58,335.58,1.22,0.35,358.85,329.66,7.91,21.2,9623.104132762646
5,2.4829304744378224,1.7886202668608127,348.24,352.16,1.69,0.59,350.27,353.87,6.13,5.8,5684.64968165059
291,4.510005342086154,0.7245349862866738,353.19,352.82,0.39,0.61,358.65,354.7,17.38,4.61,8808.063410906347
431,13.309993322069268,1.7653279184734036,359.41,349.28,0.86,1.54,360.12,347.57,2.57,3.31,6523.763138996231
139,3.9714440092597605,0.996471845014967,352.81,358.05,0.71,0.7,352.65,356.74,3.34,8.71,8513.772810430102
1,8.562578328636722,0.7555855414007248,356.05,343.81,0.43,0.62,356.23,344.42,1.39,2.02,5907.622947551723
99,1.495120013350552,1.3284147663337138,351.06,360.12,1.02,0.85,349.29,361.62,7.85,3.58,7426.552647790106
116,12.335355176406972,1.7726266534748667,341.28,357.26,1.24,1.26,341.54,356.14,3.21,5.64,11487.856403043328
101,26.549505170547054,0.3187756564504838,368.77,323.76,0.3,0.11,368.61,323.77,0.72,0.76,9386.410063799636
156,19.889989610049902,1.1193147054914923,364.06,360.23,1.09,0.24,364.52,362.32,2.9,4.06,7225.983600656384
111,6.733351413683696,1.7600235764399341,345.24,339.3,1.67,0.56,345.11,338.99,2.11,3.15,4922.043811788469
118,19.49189889732719,1.917507479336844,336.22,351.48,1.86,0.48,336.78,346.55,2.86,19.11,11065.690214700178
36,7.562971463441398,1.8209283291991958,344.65,347.39,0.88,1.59,344.52,349.82,37.45,36.95,6175.528716033961
30,45.1293068318207,1.9201878157131502,318.09,295.05,0.54,1.84,319.86,295.77,12.91,9.94,5454.689697161895
39,21.919718591078013,0.6679128090732452,365.5,355.25,0.25,0.62,365.84,355.71,5.06,2.67,5357.864003695623
287,0.4877535567700963,1.9361785814961987,349.66,342.28,0.67,1.82,350.16,342.96,3.27,3.72,7207.016179139202
283,0.1686794730051361,1.6045856106370457,350.12,348.19,1.46,0.66,424.65,480.36,389.7,694.86,10671.406677958084
87,33.57269313615,1.1602484601302792,326.26,346.65,0.88,0.76,319.42,347.72,20.33,2.88,6561.736627004322
388,5.647928141038217,1.5329065474109087,346.01,354.66,1.46,0.46,342.83,357.2,16.64,40.67,5997.262753655757
293,30.05358523087228,0.42549875863043507,371.25,338.62,0.41,0.11,373.87,340.24,10.4,7.56,4511.615359928422
66,1.5784312185791505,1.6878653022965318,348.88,341.38,1.26,1.12,349.0,340.61,5.13,2.69,4871.730885007128
27,9.231722373231063,0.7040555889594106,343.47,348.58,0.69,0.14,342.83,347.2,2.65,4.31,6184.459218586932
68,3.570690542922129,1.5157056956924584,347.48,352.76,1.22,0.89,348.97,353.13,4.75,3.17,5035.507248366996
157,22.51593316063671,1.9196902960941549,334.08,354.67,1.81,0.64,337.2,357.63,31.61,18.97,8051.236488349861
54,18.717238622233296,1.9149248449559715,336.76,347.35,1.24,1.46,336.72,342.68,7.0,9.56,9811.98651733338
52,22.37031943659485,0.9309580998078583,365.82,371.28,0.43,0.82,367.49,372.87,3.26,3.3,7080.652619903376
109,0.5882318508625451,1.1616418432362632,350.42,355.37,0.77,0.87,342.87,345.99,37.29,43.01,5969.570947421096
56,19.20449351187087,1.693197266066297,336.42,341.59,0.61,1.58,338.57,341.1,4.07,2.18,6173.930056914238
153,0.45819761339944054,1.8078510672194916,350.32,357.09,1.62,0.79,351.35,354.78,14.62,11.25,8414.361789119177
20,224.599192267121,0.27819557659180305,508.82,439.2,0.24,0.15,508.65,439.17,1.73,1.05,3659.4614948312283
83,17.462874104802726,1.2683060375164148,362.35,330.92,0.46,1.18,362.21,330.88,0.95,1.82,10342.816443222717
434,3.6910027030223076,1.087631585437771,352.61,350.15,0.92,0.58,350.89,351.7,4.97,4.16,10182.18908622246
140,14.322974907441319,1.4759797852160461,360.13,341.98,0.65,1.33,359.86,343.71,5.58,5.57,9079.463711226836
133,6.716060930015813,0.3795689977019348,354.75,348.34,0.06,0.37,354.42,349.24,2.62,2.76,9755.50287432567
234,8.684249032939523,1.5024835672826315,343.86,349.63,1.07,1.05,343.47,349.21,3.8,3.21,9584.73558391436
24,2.3287858290582393,1.7159217204670478,351.65,338.01,1.32,1.1,353.65,339.72,19.59,24.66,8426.116192858142
180,1.3614382149475395,1.4120730883191026,350.96,341.74,1.02,0.98,376.26,340.61,133.12,4.0,10332.442479343117
104,5.820200163446403,1.304090951784258,354.12,360.43,0.69,1.1,355.42,359.58,4.88,3.97,6645.511596093325
81,20.42557608893527,1.7255066291497443,335.56,352.55,1.54,0.79,334.96,352.74,3.01,1.52,5419.4801267477
118,0.03761861490042142,1.1128790588011437,350.03,352.1,0.54,0.97,349.91,351.67,19.77,21.74,9391.945594614204
15,29.171745752167478,1.1730377208524239,370.63,341.04,0.43,1.09,370.42,340.61,1.13,2.74,5819.639398865198
93,6.8525823475233345,0.6244352945892546,345.15,348.72,0.43,0.45,343.7,348.2,9.02,7.82,8234.575243517262
336,9.094568493271455,0.5889031046728989,343.57,346.61,0.41,0.42,343.08,347.0,2.29,1.75,9723.251217614881
90,5.423568612759972,0.6268405206052444,346.16,353.88,0.45,0.44,348.65,355.44,10.34,6.78,5604.008166693947
12,18.292223425912358,1.2025685437292046,362.93,354.07,0.86,0.84,362.98,353.91,2.01,1.89,5825.436622945258
63,9.380733971888544,1.7608251202228096,356.63,339.69,1.11,1.37,351.44,334.23,56.25,55.26,5400.330094506494
318,18.092123285862975,1.2800639772526277,337.21,346.28,1.02,0.77,353.76,351.2,48.92,14.08,7202.218798937544
59,3.654715822286166,1.4752109982237733,352.58,331.61,0.62,1.34,338.59,327.16,100.93,34.78,7124.7082085148195
18,52.97279126919275,1.5667360562960593,312.54,311.66,1.3,0.88,313.71,315.71,9.31,8.42,5049.096892169959
24,0.1238827892699191,1.9231768153388096,349.91,347.08,1.12,1.57,347.98,342.77,22.99,53.49,5653.512803305273
65,6.904294222397297,1.1357257250565707,354.88,362.25,0.48,1.03,343.23,349.79,29.59,47.6,3189.4276985273414
439,4.232045208479741,0.8731309778883514,352.99,350.57,0.39,0.78,352.89,350.64,2.28,1.56,6912.996662754571
113,9.703304349076124,1.64758008661987,356.86,328.86,1.16,1.17,356.52,336.67,10.1,20.04,8480.300136471675
35,30.981514274595103,1.9235301147344817,371.91,355.28,1.27,1.45,371.56,358.13,2.87,14.37,5384.879210264987
111,33.84205221981458,0.3036180143287622,373.93,301.74,0.16,0.26,373.01,302.95,2.02,2.65,11059.087071068325
34,37.690870061079984,1.356147960384416,376.65,312.95,0.8,1.09,372.16,307.91,15.78,19.46,6680.296015897561
44,4.120948865908756,1.0129773383858887,347.09,364.15,0.85,0.55,347.16,363.74,2.69,1.77,6374.340491719737
26,125.5372053701936,1.921828302030014,438.77,475.55,1.14,1.55,442.25,475.29,13.83,4.48,4493.502713620856
140,7.996642379702571,1.9915556956010279,355.65,353.26,1.46,1.35,358.36,356.14,6.16,9.46,7506.513883255384
265,17.02263231311312,1.938577783149468,337.96,359.73,0.88,1.73,343.98,364.84,22.8,26.11,8472.449482001834
