Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
268,7.8328695529445564,1.5693407705901812,355.54,348.93,0.57,1.46,353.42,346.89,9.54,7.8,14728.432326159706,42
137,3.051303454212568,1.5968418895895466,352.16,358.54,1.27,0.96,352.46,358.81,4.17,2.78,9450.267157086582,-12
58,17.269840527195896,0.7744935663776177,337.79,348.92,0.64,0.44,338.24,348.66,3.06,1.28,6996.692365487461,120
66,6.572465965176757,0.46676149482590074,354.65,364.63,0.23,0.41,354.86,364.95,1.46,1.27,7849.472852658743,18
310,30.823719215677208,1.9546923039286552,328.2,338.16,1.37,1.4,321.05,339.16,14.97,34.63,58198.52468304358,-164
21,15.09511489586655,0.2672570769814533,360.67,346.15,0.24,0.13,360.61,346.25,0.65,0.51,7987.153532596707,26
100,9.465966263756982,1.6523796902916787,343.31,341.69,0.62,1.53,343.91,342.92,3.24,4.85,19160.059307430503,-104
133,2.014763739861975,1.8079868181888579,351.42,355.33,1.34,1.21,351.86,352.94,2.51,6.92,9557.451441887253,10
53,8.735817616131314,0.5287978040077461,356.18,315.19,0.31,0.43,364.86,313.88,26.26,4.79,6985.150777205024,12
128,6.535129210815668,1.4046545295317001,354.62,335.49,0.81,1.15,348.78,333.15,35.08,17.74,7258.43338156656,68
282,9.129655128618694,1.517967800479872,343.54,362.43,0.83,1.27,346.66,342.87,11.94,72.5,10307.946655619673,80
80,3.7129328352170394,0.5193670376546807,352.63,363.35,0.33,0.4,352.57,363.15,0.64,1.18,5738.668699097426,14
136,5.865415499419147,1.101227779135967,354.15,353.34,1.01,0.43,353.98,352.55,1.26,3.34,7127.321077670375,116
67,63.71837672019203,1.3764945954066523,395.06,355.77,1.14,0.76,390.73,355.31,23.04,2.61,7403.758933492132,-20
33,18.847737465012138,1.6941771377264467,363.33,342.23,1.35,1.02,364.78,344.9,5.61,7.7,6866.744744012419,26
121,10.1740847972363,1.5155059937438773,357.19,343.04,1.01,1.13,361.52,333.77,15.57,34.2,9461.31823163357,70
144,16.785680287688933,1.7340918884121692,361.87,342.9,1.57,0.73,361.89,343.23,1.92,2.72,5004.223824232,190
108,3.084624522641457,1.285584059720326,352.18,357.41,0.79,1.02,352.02,356.9,1.91,2.41,6412.4155890581405,90
40,15.957238757505852,1.2596063843906373,361.28,345.34,1.06,0.68,359.16,344.55,8.79,6.96,6697.230365790698,6
73,31.893767215420663,1.5106312714960415,327.45,341.23,0.95,1.18,326.36,342.55,5.91,4.75,7133.687532927363,20
339,27.446801195082806,1.6657874811191657,330.59,354.89,0.9,1.4,329.62,355.37,3.6,2.41,49619.87049906432,-282
312,21.55806978265061,1.3019798749297153,365.24,363.85,0.98,0.86,367.04,363.62,4.3,4.19,10143.786157175398,20
143,6.749664014112344,0.6085404836110374,354.77,350.14,0.55,0.26,354.66,350.16,0.72,0.9,8412.267545810346,36
88,12.51913148773982,0.36495387579021193,341.15,346.01,0.29,0.22,341.29,345.78,0.41,0.53,11295.101723748458,4
129,11.973354175917608,1.834293977124018,341.53,336.99,1.83,0.15,343.04,336.13,14.4,6.64,4867.809456849962,54
374,16.946266202204168,1.941429259417657,361.98,328.63,1.6,1.1,361.67,328.18,3.39,3.11,8392.76576165821,-116
10,0.751904188862186,1.841964659674099,350.53,357.21,1.25,1.35,350.41,357.16,5.82,2.73,4169.008709898075,18
185,5.925511778401519,0.4491295437507171,345.81,355.94,0.35,0.28,343.67,364.01,12.17,37.25,10960.377628894572,-30
3,10.868541500270606,1.8392328672260618,357.69,344.79,0.84,1.64,353.7,336.05,8.94,25.11,6446.344460676662,-6
491,18.837922388891894,1.1266173098424144,336.68,344.14,0.9,0.68,336.35,344.46,4.33,4.99,6639.647139734967,-20
175,43.514339360887014,1.2696144474216968,319.23,350.14,0.55,1.14,322.65,346.66,31.41,28.2,12145.767120917177,-24
121,20.445022586055302,1.9169337364283776,335.54,355.61,1.91,0.18,333.57,357.41,15.12,7.13,7246.108637127522,20
18,12.232700806069285,1.6948092925406049,341.35,347.07,1.63,0.48,339.57,346.2,6.4,9.36,9037.400565985345,-8
1000,110.61358787878657,241.50272188609983,271.78,239.04,160.7,180.28,911.65,859.28,975.56,981.31,144799.1283738232,-882
47,4.443708604744504,1.4575996557835174,346.86,350.27,0.94,1.12,346.97,349.76,2.95,2.45,5676.290959493217,68
184,1.246256405204234,1.9372908259129002,350.88,346.42,1.0,1.66,351.05,347.06,3.49,3.3,12791.659555491638,40
39,9.343442996839785,1.6389702439652298,343.39,356.85,0.98,1.31,343.07,357.51,3.33,4.83,8152.317101189913,-20
58,32.24148613513479,0.3932429652505335,327.2,381.06,0.27,0.29,326.36,381.79,5.57,7.02,8981.290427433212,76
126,15.820294963414268,0.6212662015229947,338.81,346.81,0.37,0.5,338.97,346.57,2.57,3.71,8530.940232098894,48
245,1.229745392745018,1.523720686134362,350.87,351.29,1.44,0.51,350.33,348.44,7.83,11.35,4927.947384406272,302
125,15.379728019534848,1.1669458949579987,360.88,352.71,0.76,0.88,361.16,352.45,2.22,3.25,12767.05513850427,0
7,7.994337705956262,1.2041137667440487,355.65,333.74,0.26,1.18,351.81,346.25,40.77,34.33,6599.972469965585,-6
531,41.158490782314956,1.9907963083685936,379.1,346.61,1.8,0.86,379.6,258.38,56.8,427.34,12772.79658615536,128
389,1.9802315124686263,1.4604441317847963,351.4,348.16,1.13,0.92,337.63,288.86,71.42,329.6,10134.626208768543,-20
69,12.006951493617313,1.5445988580729668,341.51,348.93,1.28,0.86,343.23,347.49,5.97,4.62,7825.663075838459,158
