Drone1_Distance,Drone2_Distance,Drone3_Distance,Drone4_Distance,Drone5_Distance,Drone6_Distance
796.4201152658062,782.7036476214992,1264.1305312348088,2198.3923671628777,1294.8084800463735,1398.8384467121284
1144.1822407291593,1408.2545934595776,1061.9100715220663,959.4425464820705,715.5955561628369,1807.402832796275
1506.5938404228261,2014.8354771544002,872.1221244756952,498.9348654884723,145.34441853748632,381.3200755271088
1132.9170313840286,1921.7101758589924,212.60761980700502,320.4075529696515,182.7840255602223,535.4344030784723
610.3785710524248,1370.2941290102647,694.7524739070743,800.0099999375008,712.7762622310033,1050.314714740301
252.3430205097815,881.4652573981575,720.8779369629785,1343.563173058863,418.1411245022427,504.34611131642527
1359.8988933005278,265.73106705840775,333.0615558721841,1423.712400732676,1600.3699572286403,1665.4023537872163
149.78985279383915,570.0701711193105,188.6001060445089,1779.3779812057921,401.1246688998322,94.40338976964757
526.6355476038434,824.9412100265085,678.1777053250865,566.4141594275341,1329.6514580896755,542.9705332704528
1047.9661254067328,1138.1621149906546,935.3608929178085,1606.1348013165023,542.2001475470105,863.5890226259247
1285.359093794415,1374.0713227485683,275.77164466275354,983.1241020339193,245.446531855718,536.2704541553636
2001.6036071110584,980.3234160214679,935.3485981173009,980.67935636476,53.53503525729669,973.2815625501183
703.3462874004525,1569.3568746464266,1110.1626007031582,1063.515397161696,2050.3182679769498,430.3916820757576
1653.6399245301257,1385.1443968048964,1037.9523110432385,717.0251041630272,1827.8402556022231,772.4202224178235
1165.5702467033036,1884.0289275910814,403.9009779636588,1634.3885706893573,1457.7379737113251,1716.4084595456875
1238.3299237279216,1257.5849871877447,180.15548839821673,2014.012164809339,1911.7363835006122,1405.2448185280741
841.4849968953695,1786.6653296014897,1063.6977954287581,1487.3634391096211,1967.6841718121332,1122.2998708010261
1929.5268850161171,365.22458843840184,1823.0735037293477,1415.4493986010239,669.4669521343081,1507.065028457631
1728.1695518669458,1161.3031473306185,1768.232168014144,807.5995294698976,1268.8774566521386,1483.8008626497021
1007.3633902420714,908.7981073923955,1211.053260595916,718.8838571007142,284.17776126924497,1012.040018971582
571.777928919961,1852.2950628881997,734.0980860893181,771.9132075563936,987.8390557170737,996.3934965664921
426.4000469043126,1099.8845393949312,499.80196078046754,1319.552954602429,125.57467897629681,498.87072473738124
1565.0830648882506,1490.1362353825236,49.64876634922564,1663.7298458583953,1494.5046001936562,1411.5116010858712
1111.857005194463,1824.9219161377837,1454.6380993223022,1709.4446466615993,1166.062176729869,1515.4042364992913
149.03019828209315,1223.0997506336105,988.7411187970287,296.44561052577586,177.40631330367023,1115.0067264371098
1220.0004098359968,461.0878441251732,1482.6206527632078,1383.2635323755196,1893.9065446848215,1488.326913013401
173.4156855650607,92.69843580125827,452.133829745132,1263.9291910546256,468.1751808885217,507.34209366067785
1464.2680765488265,315.35694062442957,528.2508873631922,536.1212549414545,916.1315407734852,1929.4240073141
617.6900517249732,493.2930163705949,528.1855734493323,1519.998026314508,2390.765776900782,1304.9019120225091
1292.0700445409298,1849.8035030780973,1379.271184357884,1213.1578627697222,2012.4375766716344,943.5873038569351
1559.0012828731092,1336.857509235745,1138.9894643937669,1550.1577339096818,1522.0647161011257,1613.8342541909315
590.1906471641176,750.9047875729652,1540.4210463376564,1221.524048064548,1792.3799820350594,256.12692166189794
730.0390400519688,470.37963391286405,31.144823004794873,353.0736467084452,1657.7023255096194,942.6027795418386
199.27117202445515,2110.6250259105714,540.2462401535063,254.82543044209697,1662.0087244055007,478.0167361086848
1028.8697682408595,1136.648582456337,663.7002335392086,745.8820282055333,1087.2226083006185,1317.7712244543816
1441.3438174148457,1505.3424859479653,580.9931152776253,1268.3063510051504,577.4088672682469,1488.4045149084975
892.3228115429976,1783.6462653788726,397.6581446418519,639.1822901176158,697.0,1420.0271124172243
1244.4617310307297,1772.4844146000269,940.7576733675894,911.5859805854849,1806.203200085749,413.9770525041213
619.8790204547981,1064.4834428021884,737.1037918773719,1332.1921783286373,1145.2357835834505,1800.8878365961607
381.9646580509773,477.32274196815723,353.74849823002785,1943.7265754215534,309.02588888311607,678.233735521907
534.5802091361033,259.724854413281,930.9806657498318,673.6653471865686,435.22178254310757,623.2335035923534
284.5241641759097,603.1193911656298,1322.2136741086897,1212.3155529811536,72.3394774656273,456.5796754127367
878.8725732436984,1630.0690169437612,1511.2779360527963,1549.8454761685114,1566.9307578830662,1264.451264383092
405.72034703721727,864.6259306775387,509.36529131851927,2011.9087951495217,453.07063466969475,239.774894432257
1193.4864892406617,1737.2981897187367,1014.5816871992122,1994.1386611767998,1425.4522089498475,413.7305886685199
614.075728229019,1599.0559715031866,1073.9087484511895,391.21477477211926,347.3384516577455,1435.0083623449725
957.7541438177127,851.6037811095016,1079.8935132687852,722.3987818372897,1805.433189015866,638.2115636683498
400.65571255131255,1566.4507652652221,410.2645487974802,838.5731929891391,2177.345402089434,237.00843866833097
1504.8046384830159,1290.864051711101,906.6449139547411,1073.1821839743707,1410.4077424631503,366.6415142888214
1098.0223130701852,674.6258222155449,700.035713374682,647.2480204681973,657.9855621516326,1198.4160379434181
762.2663576467218,1181.746588740581,802.9707342114033,327.49351138610365,957.3405872519978,2100.334497169439
1191.6417246807027,1363.3048081775403,587.4291446634223,73.06161783043132,472.05508153180597,216.31458573105976
1413.7390141040885,1877.5369503687537,1614.5169556248086,953.379252973338,759.8012898120139,985.1142065770852
1738.0563857366653,1217.4584181810892,912.5223284939389,1312.0769794489956,1012.1067137411944,1472.3413327078745
1343.4470588750419,1230.0894276433726,1585.4261256835653,1037.3470971666138,1343.1250872498808,1565.8722808709529
593.0337258537662,863.0191191393154,581.725880462611,577.2910877538297,871.1658854661379,1507.3078650362042
224.69757453074567,286.7699426369507,1021.0710063457879,1197.8196859293973,642.4990272366177,636.6160538346485
428.08527187933015,1062.8198342146236,909.3871562761374,801.4499360534006,1283.3954963299504,1307.6176811285477
73.05477397131553,294.40108695451516,1568.1454014216922,1575.9546313266762,308.6486675817668,1547.4217266149521
399.40080120099907,414.2704430682933,561.9199231207236,776.9195582555507,87.68124086713189,1199.8354053785877
1321.1196009445928,823.476775628797,1245.3441291466388,661.5391144898388,1416.186781466343,1484.1974262206495
1708.5329964621696,535.3176627013161,1091.3940626556478,228.84274076317124,738.6914105362265,998.8418293203384
1330.507422001095,1498.2936961757532,1395.0903196567597,283.6987839240768,1314.248454440788,1310.3133213090678
1186.187169042053,746.6860116541625,1154.249539744331,499.88498677195736,346.41737831696605,1086.5808759590793
638.7190305603865,1832.0090065280792,1838.6780577360464,997.7013581227601,1303.2705014692845,1913.4053412698522
1630.3846171992668,1612.0372204139705,1334.4879167680763,1258.145460588719,1399.6806778690632,923.5069030602857
1024.3768837688597,101.83319694480774,392.4742029739025,403.49597271843993,779.6883992980786,943.3186100146652
415.5406117336788,604.0306283625029,335.1715978420606,2022.4208266332703,1121.6719663074405,751.6335543334931
418.32523232528064,492.2154000028849,1983.5737949468883,495.7580054825136,1045.843678567691,311.8236681203016
2050.2799808806603,1306.4800036739941,589.1765440001834,1090.535648202295,1223.2980013063047,1464.6559322926323
1182.8051403337745,780.3877241474266,476.689626486669,1034.2132275309575,1475.2064262332915,1329.3851962467463
653.3857972132544,540.586718297814,676.2492144172886,1569.2354826475216,421.02969016448236,1421.8108172327288
285.02982300103264,984.8857801796105,509.65478512420543,939.1623927734755,540.6163149591399,1610.1642773332167
428.9149099763262,569.8780571315235,770.0006493503755,252.23996511258878,100.31948963187563,906.7110895980042
533.496016854859,1472.729438831179,1430.7931366902765,643.540985485773,1850.3210532229266,1503.3010343906506
2037.573311564519,384.419042192241,74.4043009509531,1638.6982638667803,917.6884002753876,10.295630140987
491.8099226327179,1223.3609442842287,1002.3302848861746,1776.0419477028126,956.2520588213131,703.6938254667295
498.8236161209692,1503.60899172624,1176.0344382712608,2743.210710098661,1292.0700445409298,2425.074431847402
1444.4549144919686,350.1785258978626,1402.7818789819037,751.6448629505825,1645.2054582938874,1480.705912732167
469.0927413635815,164.43843832875572,1808.9347694154148,1638.3299423498308,1100.695234840235,629.8293419649485
432.0231475279999,448.1885763827543,955.6411460375699,1007.0253224224305,890.5981136292621,1556.8908118426289
966.0460651542451,1092.8700746200345,213.82469455140114,783.6944557670419,77.82030583337487,1139.4955024044632
1250.018399864578,1668.0107913319985,1513.4662203035784,1147.9777872415477,1552.425521562951,1441.358040182938
1237.9095281966288,1567.1416655810028,1439.0170256115805,99.60923651951158,929.6816659480814,917.0545240060702
299.55300031880836,1818.3687744789283,405.62174497923553,1471.0336501929519,1520.8320091318435,1490.6793753185157
794.2707346994474,680.0772014999474,1445.8094618586504,752.9734391065863,57.28001396647874,589.358973801197
1462.6773396754322,1261.9940570383048,2013.9001961368394,1494.9903009718826,1188.0206227166261,1644.5698525754387
1068.1933345607433,493.8754903819383,354.8436275319031,743.9206946980303,1167.709724203751,912.0975824987149
182.3951753747889,1703.8808643799014,1009.4577752437197,2207.818153743646,1190.0126049752582,1634.4907463794343
1392.5792616580213,1414.784789287756,1377.5111614792818,1347.531446757366,903.6951919757015,763.3721241963189
1293.3568726380201,1380.8696535154938,1748.6960856592548,1313.434048591706,2176.7002549731096,1375.3635882922015
1226.3539456453834,1810.2734600054214,453.1247068964569,967.8248808539694,1168.0659227971682,361.0720149776219
725.159292845372,678.1887642832193,1176.3077828527703,1642.67251757616,1579.062063378131,762.2420875286276
1394.133781241958,175.88916964952674,1781.3758727455584,1150.6611143164612,201.63581031156147,1642.4898782032114
1650.2878536788664,1223.6216735576402,1497.8451188290464,1439.60272297603,2249.3654660814905,1579.2434897760384
203.35437049643167,706.74040495786,566.1245446012741,1326.4207477267535,1347.7228943666423,931.6850326156367
321.55248405198176,1033.6851551608934,1612.5684481596431,1763.8268055566,1781.2007186165179,759.7433777269796
615.7661893933443,1251.4064088057085,604.1522986797286,1120.7872233390244,1449.1245633140031,670.0835768767953
1307.707153761881,1131.488400294055,1434.5065353632936,1207.5367489231953,120.50726119201282,1678.270836307418
474.14132914142806,347.28662513837185,1288.9142717807108,540.0148146115994,1485.439328952886,978.1109344036596
1426.3302562870915,1430.0055943946513,1267.5697219482643,1516.9775871778727,1142.5235227337773,1002.0004990018717
1644.0951918912724,540.0092591798774,1107.0162600431847,478.4610746967824,1501.9906790656191,1646.944139914891
559.2798941496109,1879.7382796549098,506.35363136843404,558.0546568213547,318.14776441144454,491.4804167004012
572.2176159469402,244.40335513245313,568.4514051350388,865.4045296853951,1235.5245849435778,354.49823694907144
752.1655402901678,1126.1545187051377,1030.4663992581222,117.39250401963491,445.8205917182382,151.99013125857877
299.220654367308,776.3710453127422,738.1984827944311,887.3111066587637,601.1355920256261,877.3625248436362
165.19382555047267,830.5203188363305,511.10077284230357,1120.3414658040647,702.1573897638619,1937.402642715241
271.0221393170676,628.8982429614508,673.8916826909203,196.29060089571277,732.4616030891995,632.1550442731593
1374.3889551360633,1313.4054971713801,215.87264764207623,1789.0254330221244,823.694725004355,1778.2409847936808
2091.760024476995,1385.597344108309,1431.8495032649207,1455.6407523836367,1350.52360216325,179.8054504179448
338.53360246805636,507.8621860308168,2022.0509390220614,649.8653706730341,1147.1203075527867,350.2413453605956
380.38401648860065,1891.004230561106,480.83261120685233,963.2637229751778,619.358539135451,240.66574330386118
1945.177626850566,307.1042168385188,217.51781536232843,541.5764027355697,555.0063062704784,946.6535797217481
1194.1628867118588,297.9815430525857,1616.4037243213713,503.40540322884897,1449.729974857387,1284.8054327406933
284.67525357852935,2106.178529944696,190.5465822312224,205.7984450864486,1477.430539822431,876.2305632651717
786.0101780511496,515.6762550282881,1219.0114847695243,1830.3445030922458,677.5559017527631,1435.806393633905
930.1881530099166,794.13474927118,51.92301994298868,1369.379421489895,998.8057869275688,537.4476718714111
1381.3688862863532,586.9352604844933,765.7081689521145,640.6309389968611,544.7384693593798,1336.4523934656258
283.0194339616981,937.4182631035092,371.7122543043207,345.30131769224397,757.8073633846533,1039.8100788124723
1418.9474972669002,1197.0605665545916,1482.4010928220473,325.12459150301135,654.0978520068691,1858.0024219575173
1417.6829687909776,1642.642383478522,993.6297097007516,373.36443322844775,667.0089954415907,1260.7002022685647
924.3359778781739,593.3177900585823,1118.3291107719588,433.3612811500354,172.80046296234278,1184.035894726169
735.8600410404141,1634.7048663290875,471.2387929701883,218.1948670340345,1947.6819555563993,1079.6022415686252
624.400512491782,2048.0295408025736,440.52809218028307,149.27156460625713,238.10291892372928,1312.3818042018108
299.5279619668254,1627.8332224156134,281.4693589007514,1814.8774063280418,604.1870571271782,499.2193906490412
720.7065977219856,1839.109839025391,1473.3974345029924,955.3622349664026,1013.145596644431,1435.896932234344
387.9845357743012,1331.3549489148263,1393.142132016687,902.131365156982,1120.1093696599453,1271.9815250230643
1145.0611337391554,134.18271125595876,990.4039579888603,173.21951391226105,1618.451420339826,745.8317504638698
1159.6072611017921,1010.883277139354,2008.5858209197834,537.163848374032,411.58838661944776,1619.7197288419993
1688.382954190192,1385.1443968048964,1494.9933110218253,1390.6293539257683,1829.3955285831437,2025.0987630236705
1229.8235645815216,416.8752811093505,303.87168344549644,682.440473594584,1489.929528534823,1193.4006033180979
221.60324907365415,1437.9029869918206,1755.9071729450848,631.5330553502326,1066.4319012482702,692.2665671545897
1708.8068937126864,1837.5750324816672,914.459949915796,1069.62423308375,1507.0491033805104,1844.7921292113103
589.7965751002629,1975.6996229184233,420.2118513321584,467.3157390886808,1285.047859030939,1510.285403491671
167.6007159889241,481.4488550199284,604.2681523959376,933.3129164433545,579.76546982379,1575.5284827637995
780.235861775143,1110.4098342503996,750.8188862835032,908.3264831545979,1106.9561870281948,2203.209704045441
762.4204876575656,1442.2829126076479,877.031356337959,505.0,1806.1043712919804,817.2741278175885
1709.4750656268725,749.9893332574804,480.59234284370365,352.8809997718778,1249.6823596418412,1494.021418855834
1832.6183454282018,1087.3476904835914,374.73323845103465,540.3711687349723,1629.5674272640576,1289.171051490065
2046.0327465610123,1263.111238173424,881.5446670475637,1285.4508936556076,814.3469776452787,260.93102536877444
498.2579653151568,2267.2825143770683,814.5919223758606,1197.2276308204719,1803.6374358501212,881.7442939991163
1441.5536757262978,1573.5123132660894,234.53997527074142,1252.2627519813882,187.57931655702342,1010.2796642514388
45.0,225.5593048402127,223.80571931923456,717.3234974542518,1248.3352914982418,1119.1930128445226
514.8048173822774,1263.0142517010645,1380.261569413566,1712.8339090524803,229.53213282675696,1969.5118684587812
1493.1537094351672,561.0793170310237,1486.0851254218246,1398.759807829779,1412.1561528386299,1156.9416579931765
1325.2358280698572,350.3726587506508,1220.9836198737476,863.5890226259247,931.3565375300697,1228.639084515872
1424.6729449245536,726.1914348159169,1263.1361763483778,2267.494211679492,1136.9872470700805,1874.073904625962
803.9713925258784,1091.7875251164944,83.00602387778854,1158.5443452885177,1434.6971805924761,392.90838626835136
272.90474528670256,212.8497122384712,1757.6057578421846,548.8624600025037,1603.8057862472,1400.9386139299609
266.8126683649035,1740.630345593228,813.5582339328881,266.32686683847726,1071.3813513404086,700.4983940024416
143.8401890988746,651.5282035338148,1070.7838250552722,1623.3212867451716,172.14238292762187,557.0574476658579
859.8604537946841,589.1731494221372,1597.423237592342,877.410964143941,1513.5828355263548,1464.8699600988477
167.2423391369542,767.2841716078862,1841.4301507252453,287.544779121444,466.9047011971501,501.20853943244026
1473.0553282209057,1453.2312273000466,1498.2289544659054,1451.8612192630535,317.37044600907626,1428.213569463615
1442.8256997988358,1697.775309044162,911.5464881178578,1035.8571330062848,1054.8364802186165,343.2797692844715
1317.5105312672079,1528.8495674853036,1437.7454573045954,262.0934947685654,1490.0798636314767,255.75965279926388
144.61673485458036,1487.0595146126466,1487.2309840774567,239.98541622356973,1356.6937753229356,246.9817807045694
1403.0399139012404,915.3955429212008,1671.5648357153245,1513.2323020607246,1890.1216892041634,1516.1348884581478
1317.1127514377804,1460.9264184071694,1479.7773481169388,1268.4746745599614,793.2773789791311,608.8094940127002
606.8838439108426,373.80743705817304,1613.394558066935,791.5459557094584,893.174115164563,1057.6979720128047
1491.5689725922834,1557.952823419246,1456.983527703728,1650.1551442212942,724.1222272517258,1776.882944934753
1739.9094804040813,829.6083413274001,1208.779963434206,958.2760562593642,1032.3759005323593,433.7971876349592
554.9495472563249,219.20994502987313,286.4402206394905,399.96249824202266,1038.576910970006,594.6402273644123
380.13155617496426,487.7550614806575,2117.5613332321686,2102.6404828215404,1085.659707274798,917.3794198694453
99.84988733093293,928.0193963490203,1791.4700667329053,1440.9056180055652,1292.0143188061036,664.3831725743812
629.2487584413656,577.8174452195087,1159.3377419889339,1042.1386663971355,1144.6650165004608,455.80368581221455
2243.586414649545,1051.2411711876584,1114.7255267553533,1036.085421188813,391.26589424584404,1337.5473823382856
1386.8366882946239,1488.8629889952938,695.0712193725187,1062.9153305884718,543.959557320211,1034.8584444260964
230.82460874005614,620.1370816198624,147.3295625460145,995.0984875880376,97.18538984847466,1144.5457614267766
1237.3398886320606,1090.8001650164892,1573.640683256505,1232.3428905949836,1398.2310252601321,1821.3335773547908
1007.3460180097006,1606.8830075646454,1175.6640676655895,972.1198485783531,1296.4000154273372,357.03501228871096
1548.395944195153,625.4998001598402,1453.4985380109606,1073.1197510063823,1545.0724902087927,1674.1842789848433
1493.6883878506922,1326.5839588959307,173.4041521994211,894.289103142826,2162.9001363909524,1138.6803765763245
1048.7330451549622,1178.4281904299473,1468.674572531301,1650.9406409680512,678.8593374182902,1515.9726250826564
337.31291110777244,1635.1012201084066,541.1035021139671,1454.9914089093447,1036.6817255069175,1392.4201951997106
1926.259847476451,282.3047998175022,313.55063386955544,1072.5134031796526,182.22239159883728,145.16886718577092
506.7316844248048,453.75323690305504,1815.491118127544,380.3156583681508,562.2250439103544,711.5405821174222
1300.584868434198,185.74444810007108,1076.5101021356,1317.698751612067,511.33159495575865,439.94772416731513
1629.5327551172452,1008.5444957957978,1707.5128110793196,978.8590296871148,428.26627231198114,1519.1839914901684
1494.7294069496324,911.4126398070196,1189.8806662854893,850.953582752902,2027.8621748038006,1534.099084153302
1342.5814686640063,1475.5229581406045,1489.005372723685,179.62739212046696,1474.148228639169,1134.0943523358187
499.24943665466463,834.9952095670968,322.6143208228674,598.0401324325985,208.02163349036562,769.5323255068627
1154.0836191541755,522.5868348896669,324.6074552440224,809.2786911812271,1489.9748320022054,847.1989140691812
1533.036855395199,975.2666302094008,304.7950130825634,1317.0854186422382,965.2937376778117,102.77159140540736
657.8730880648637,1000.1184929797068,1886.8905638642639,1617.5676183702492,2035.5159051208616,1228.978844407014
1645.6527580264312,572.3678886869877,860.4556932230735,1244.920077755998,1571.1607174315427,138.52075656738234
1070.3279871142304,1447.3285736141604,877.1505001993671,977.4456506629921,1802.3728803996137,1470.0707465969112
1165.5256324937689,1671.6294445839364,584.8700710414237,114.0701538527936,330.4375886608544,331.83730953586274
225.30423875284725,1432.5184117490428,1116.0667542759259,1381.1792063305904,482.5981765402766,422.2380844973603
552.4898189107198,652.623168451749,817.1327921458054,491.87396759739175,435.82221145783745,944.495632599749
268.50884529191956,1407.387650933459,835.1490884866007,158.4929020492716,952.8441635440709,2014.674663562333
1708.7656363585968,1343.0390910170859,1257.5603365246536,954.943453823314,484.4553643009849,2049.87658165071
1458.8231558348668,1157.077784766435,734.4392418709665,1378.7882360971898,703.4912934784624,917.4361013171435
1985.8612741075344,339.40094283899685,695.8519957577186,1171.8553665021977,1646.133955667035,674.9059193695074
1205.48413510921,886.4050992633108,609.7097670203423,1277.6012680018755,1088.9857666654784,1491.3527416409572
441.27655727446023,567.1155085165632,2298.1040011278865,388.90872965260115,925.4101793259031,695.2589445666988
1646.0792812012428,1565.2146817609398,219.31256233968907,1563.6000127909952,642.2810911119834,405.07900463983566
1264.805518647037,820.2908020939891,864.6768182390459,240.52026941611388,356.72117963473937,659.8439209388838
1888.0585266352311,664.1460682711296,685.2298884316124,969.282208647203,350.2798880895105,808.3866649073326
1111.566912066026,864.0260412742199,2101.028795614187,1436.3624194471254,591.6654460081305,1600.6251903553186
1264.2962469294923,565.8524542670112,510.42433327575594,196.02295783912658,943.0938447471705,566.3682547600987
355.1408171415953,1024.5076866475918,572.5120086076797,503.4769110892773,373.1340241789805,1828.597823470213
1543.780424801403,1108.2531299301618,419.9476157808257,970.4766869945923,1431.059048397375,1194.1097102025424
866.3867496678374,413.86471219469774,359.6109008358896,1234.4735720135932,1573.5085001359223,51.54609587543949
1560.2698484557086,980.8022226728485,831.0054151448112,406.69644699702013,1736.9481857556948,1629.3105904031927
1954.03991770895,257.97868128975307,692.0823650404625,1821.5852985792349,1710.2479352421392,1583.986426709522
404.2486858358355,1988.9255893572288,635.7208506884134,1283.0296177407597,703.2780389006897,1365.360758188106
883.0141561719155,441.9773749865484,291.82186347153635,1996.8700508545867,1362.8925122694013,821.776125231197
968.7130638119835,1853.0974070458358,557.4585186361403,1502.7741014537082,1029.823771331775,1768.4651537420805
1762.2783548577108,373.51439061969216,371.21557079411417,1325.5719520267469,1045.5854819191015,1524.3831539347318
886.7525021109328,1441.9167798454944,1140.8545043080646,1090.7254466638246,825.2423886349998,1594.8278904007166
255.0,1373.865350025249,1469.4114468044681,1105.332981503764,956.6969217050926,1799.8836073479863
553.810436882513,1295.5863537410387,363.29602254910526,420.2023322162789,41.10960958218893,829.1742880721761
917.3467174411211,891.8318227109862,1469.4025996982584,753.7433250119035,852.6388449982794,1802.5676131562998
924.7453703587815,869.8804515564193,1584.9205027382288,242.91562321102361,198.90952717253137,1904.472630415045
1648.2451274006546,720.9833562572717,1325.739416325848,1668.856195122875,371.2371209887287,1543.790465056706
1480.7518360616677,1943.9940843531392,1509.3392594112167,600.1666435249464,1007.4889577558654,1501.7223445097966
1408.2386161442953,1661.6485789721003,1198.1068399771366,1634.1829762912107,1376.5616586263036,1715.9172474219147
1967.3334745284035,1495.2464679777713,1421.4390595449388,1357.7282496876905,1226.4440468280645,1139.879379583647
451.5860936742849,513.2504262053759,376.3960679922148,1026.8539331375227,586.8398418648823,1678.6009055162576
321.0763149159402,1457.4807031312628,1162.0438890162454,411.66126852061274,882.4539648049637,1474.0084803012498
