Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
108,40.03999445054543,1.8191042252515086,321.69,331.6,1.74,0.52,320.94,333.1,11.04,6.92,8133.42721795377,102.0
40,8.387614230811197,1.045141960904522,355.93,351.75,0.35,0.98,323.08,354.91,179.83,31.46,7598.257078613567,45.0
70,8.298666462193268,1.5144490613780064,344.13,356.37,0.67,1.36,345.72,357.7,9.16,5.28,5629.034434493048,38.5
223,3.429405588731393,1.61390129932981,347.58,367.15,1.3,0.95,334.04,352.94,88.52,81.55,4755.999872596787,842.0
66,10.272737739061654,1.345952608184338,357.26,351.69,1.06,0.83,356.71,352.29,3.55,2.92,4513.114677124799,105.5
15,6.767870068282204,0.7782359355631624,345.21,342.32,0.44,0.64,344.55,344.4,4.66,9.04,5725.917921606888,37.0
55,13.472092116112218,1.0051893426065068,340.47,335.91,0.66,0.75,340.6,335.97,2.3,1.85,5411.4669386188925,124.0
159,11.980459577554004,1.2784062912958418,341.53,365.64,1.08,0.68,341.65,365.03,5.12,3.2,10269.195583755669,-140.0
114,6.8449272586988235,1.2377399833407243,354.84,357.8,1.06,0.65,357.71,350.49,20.62,63.14,6979.957359631031,31.0
35,29.963547206554363,0.690699615530761,328.81,348.87,0.48,0.5,332.04,346.63,9.28,18.42,9187.710868775981,43.5
598,5.311922062499656,0.6228157729745124,353.76,355.79,0.32,0.53,353.26,355.5,1.16,1.59,7389.3575780528645,257.0
105,10.351356396006832,1.2876621580934173,357.32,353.84,1.04,0.75,355.66,357.0,5.47,7.45,5873.883183271302,106.5
50,34.54124317558972,1.7465057485952504,374.42,348.22,1.02,1.42,377.71,359.83,15.03,26.08,6329.598096787868,4.5
343,3.0468911389949453,1.123101554185223,352.15,337.13,1.1,0.21,350.96,339.65,3.38,3.65,6635.411236374934,341.0
199,7.913050216977784,1.471124643305274,355.6,344.74,1.39,0.48,355.54,339.55,24.86,37.17,7758.650298843548,192.5
71,2.5890451992174173,0.4045050559685777,348.17,343.54,0.24,0.33,347.93,343.46,3.21,0.69,5480.262031175209,110.5
173,2.0220218973297044,0.8609224160203852,351.43,347.08,0.49,0.71,351.4,346.66,1.92,1.65,7520.532516760783,-75.0
288,13.694925218713715,1.7146882202187919,359.68,359.88,0.65,1.59,357.37,355.72,8.35,8.97,8775.75695662792,-179.5
66,19.8685392366413,0.8511619208411598,335.95,325.19,0.52,0.68,334.87,325.16,3.14,6.7,6197.737817055871,133.5
173,9.3347098197579,0.881935242464213,343.4,353.38,0.44,0.77,346.92,346.68,20.65,21.2,7169.062852735524,33.5
142,13.583358641032092,1.4355204938272708,340.4,360.73,0.69,1.26,540.64,2168.01,755.58,6632.35,6714.451971059101,46.5
42,154.37286104272596,1.7161057263796515,459.16,407.87,1.6,0.62,458.85,407.31,3.42,1.29,6297.385331732308,79.0
230,6.055675620954066,1.6524295534707774,354.28,345.63,0.87,1.4,353.22,346.38,4.02,6.15,7644.724448031358,33.0
