Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
105,19.609539697163804,1.2632530155221875,363.87,334.68,1.16,0.49,362.72,335.47,4.05,4.36,9407.94298036655,-91
58,13.567293769149831,1.380047294175587,359.59,330.76,0.56,1.26,362.6,330.06,17.79,9.18,7449.542532975088,-42
87,38.035644660130366,1.5718303831251492,376.9,412.57,0.7,1.41,375.89,408.1,8.06,13.12,5543.230093782353,-129
146,8.070693383007418,1.6483397124852008,344.29,355.74,0.81,1.44,341.42,354.8,12.11,5.63,9680.479407780113,-133
213,15.537839904600755,1.7706942329137412,360.99,352.2,1.18,1.32,360.62,353.74,4.73,3.81,8597.955912120304,-361
377,5.6146195272658534,0.7969411449973685,346.03,349.37,0.62,0.5,348.98,349.28,6.18,1.25,4875.508967998961,-510
18,32.148568364643666,1.5328745777721855,327.27,345.69,1.4,0.63,327.9,345.54,2.97,4.29,4985.365063165442,-16
567,16.924149682946275,1.2013438338570626,361.97,321.87,0.97,0.71,359.15,324.88,21.75,14.64,8575.245257470038,-1229
120,11.866339902458543,0.672783477360905,341.61,348.07,0.55,0.39,341.75,348.38,0.77,1.01,8878.866484481703,-161
219,4.08581145893855,1.4890190078663468,352.89,349.48,1.38,0.56,352.42,349.88,1.53,1.33,9475.561538527994,-292
155,3.330866150752928,1.7587401779701552,352.36,345.57,1.36,1.12,350.86,342.02,7.99,18.76,5226.949621205922,-55
155,16.576537435312662,1.504244299360993,338.28,358.52,0.75,1.31,338.65,359.48,7.3,6.54,7988.2815142000145,-314
88,16.39404681960125,0.6814295577063718,338.41,329.53,0.25,0.63,338.48,329.35,0.51,1.77,6030.270676574266,-123
341,30.807458480924897,1.0257360269788713,371.78,358.92,0.66,0.79,368.93,358.87,7.07,3.43,7340.467452889132,-594
22,3.898070155219153,1.9035109967506139,352.76,351.91,1.43,1.26,353.02,352.2,2.99,2.45,5059.583337394193,-5
69,13.023129831872536,0.9370127085114092,340.79,340.41,0.77,0.53,344.44,339.94,20.32,9.67,6162.306615170464,-32
262,18.47187808852608,0.7273115385954967,336.94,355.47,0.55,0.47,336.8,356.35,4.34,3.18,7910.258931434863,-315
237,3.670962766303994,0.35465931441836185,352.6,350.29,0.22,0.27,351.81,348.96,3.25,3.74,6777.312927367482,-112
22,22.82250842691052,0.8467457285351571,366.14,350.0,0.58,0.62,365.72,349.38,1.99,2.4,6149.631499658909,-17
34,17.72483412344685,1.664474346423603,337.47,345.07,1.03,1.31,336.85,344.14,3.97,2.48,8363.308003236216,-27
412,7.810474728883482,1.879119572544818,355.52,349.48,1.4,1.25,400.67,396.52,240.37,252.37,9671.645597365638,-1061
53,9.365848559408645,1.0655502271009383,343.38,350.37,0.58,0.9,345.47,350.22,18.27,3.66,7267.906994939167,-46
191,4.964346457780832,0.8661928271140008,346.49,344.05,0.41,0.77,345.21,343.52,3.16,1.76,8681.596550992404,-360
53,31.174206507697164,0.6596587630214276,327.96,347.77,0.61,0.26,341.44,354.57,35.7,25.91,7039.485081033017,-116
42,0.8111404032063234,1.8841030151030596,349.43,348.49,1.46,1.2,348.97,349.05,11.4,4.7,9410.17840518141,-41
85,22.16762682249947,1.6653109367375938,334.33,346.46,1.43,0.86,334.16,347.17,2.64,2.28,6865.18992948501,-42
148,8.932025158419027,0.3583208463892572,356.32,349.75,0.33,0.14,356.15,349.62,0.58,0.41,6978.113562849987,-216
156,21.351452360132356,0.8499361325946915,334.9,354.42,0.8,0.27,335.76,354.0,5.82,1.7,6182.908153234537,-143
62,14.888952846884372,0.7129608488531828,360.53,355.58,0.63,0.34,360.9,355.35,1.74,2.66,8149.853360897899,-113
522,2.523023717614584,1.512007478147784,348.22,357.79,1.17,0.96,295.87,363.51,193.03,26.11,9077.671040231071,-1308
34,0.7208044730687367,1.5398560814974915,350.51,356.49,0.5,1.46,350.18,356.31,2.53,2.61,7303.02243727954,-51
142,4.420150631048379,0.6086116128540379,346.87,349.06,0.1,0.6,350.78,349.4,15.29,8.32,6643.325369700331,-7
141,42.15705372287624,1.511721390654198,320.19,362.04,1.16,0.97,306.57,357.58,109.58,13.15,6804.1258595581485,-214
53,5.853974905626157,1.4750204975433794,354.14,350.76,1.3,0.7,355.85,351.97,8.62,5.42,5123.21353584884,-19
31,4.391186272626401,1.8559307923273203,346.89,356.0,0.76,1.69,345.78,356.1,7.85,8.13,4170.536767298321,-10
43,3.111510781474539,0.792015406148182,352.2,351.62,0.55,0.57,352.12,351.17,1.92,2.31,6301.933994561148,-34
102,2.5988246590759094,1.0947382294849521,348.16,334.41,1.03,0.38,347.22,336.12,4.23,3.03,5428.323284443264,-161
62,18.105963941317185,0.8472687393888813,337.2,348.33,0.65,0.55,337.05,348.55,1.35,0.9,9084.625049113574,-17
69,10.105455211532142,1.3207559030113314,342.85,346.02,1.3,0.21,343.14,346.63,2.11,3.53,6289.848874278936,-36
70,5.246458949456118,1.9894891158729668,346.29,362.83,0.78,1.83,352.62,362.75,31.3,13.62,7627.039282867501,-33
39,9.887756192815008,1.8106174312275505,343.01,344.37,1.78,0.34,342.89,344.15,2.17,2.27,7810.264658377799,-56
170,16.636430619891787,1.1793000812114498,338.24,357.31,0.99,0.63,338.39,357.3,2.49,1.4,9905.162810115851,-211
122,30.1085977588432,0.9496438452569859,328.71,338.42,0.85,0.42,327.73,338.39,4.95,2.03,8639.616206431157,-292
46,0.8620842027311855,1.250192725000136,350.61,351.71,0.98,0.78,350.4,351.66,1.82,1.17,9609.759546100684,-64
70,19.893309166530866,1.6419585340627156,335.93,335.53,0.93,1.35,336.13,337.82,5.26,6.43,7077.823149383803,-149
471,15.58561395188939,1.2158715251592553,338.98,342.29,1.09,0.54,350.68,316.8,84.74,176.86,11017.445236114992,-792
106,10.866180692169294,1.1567637987875883,357.68,342.87,0.34,1.1,236.91,215.09,609.22,678.28,8557.664748207726,-210
88,48.318397932859725,1.8686218904219614,315.83,342.91,1.7,0.79,314.33,343.87,4.34,10.74,8083.556597920865,-71
81,6.853784967487072,1.0467618633195,354.85,346.61,0.97,0.4,353.33,346.65,8.6,2.98,7934.792165862995,-73
312,3.1948482438202124,1.4418406170235374,347.74,351.04,0.88,1.14,362.25,358.64,79.28,42.9,5305.8730816084235,-253
396,11.815568897279581,0.8383313695176627,341.65,336.39,0.64,0.54,337.95,341.49,9.09,43.39,8993.05623239859,-662
69,18.43300732767356,1.152608530481663,363.03,359.15,0.5,1.04,363.43,357.63,1.3,3.9,5784.757934412276,-69
190,14.76083802272966,1.4788712020938017,339.56,359.27,0.82,1.23,340.44,358.35,3.05,3.87,9697.993590922702,-318
246,37.914351065218945,1.7810562701270694,376.81,346.59,1.18,1.33,376.75,347.04,3.42,2.32,6918.082722346592,-299
54,1.3149435128464981,1.2711057355001147,349.07,357.97,0.35,1.22,348.84,358.04,1.01,1.37,8068.786215600581,-71
187,20.141643088893783,1.1516345037545281,364.24,352.6,0.99,0.58,364.36,351.99,1.2,2.09,8745.8906639237,-255
42,2.041595511362682,1.817628462346247,348.56,351.61,1.01,1.51,347.58,320.01,4.17,113.05,7676.151487764443,-19
180,0.4133461170605422,1.6772773487875385,350.29,357.58,1.48,0.79,350.09,358.03,3.43,1.1,8133.148078809735,-142
80,13.789297933559148,0.958574782829759,359.75,346.24,0.74,0.6,360.03,346.76,1.16,1.58,6845.123084254798,-48
63,1.1254068374792918,0.16844619806807928,349.2,351.0,0.14,0.09,349.56,351.26,0.66,0.71,7235.322560646659,-126
104,4.504166461474894,1.0831907301884989,346.82,361.94,0.92,0.56,346.48,360.95,1.86,3.46,7596.084975454798,-52
62,3.052283266052612,0.9460730830679558,347.84,349.9,0.46,0.83,347.53,348.12,8.36,4.52,6856.2178094822375,-95
18,29.426676055287942,0.33578030729077446,370.81,356.88,0.26,0.21,370.59,356.96,0.7,0.34,6100.807861156132,0
123,17.165161829180704,1.9095819156426477,337.86,339.02,1.48,1.21,340.92,339.17,13.68,1.79,5442.756345701977,-85
30,21.444002747608035,1.3718866187930951,365.16,384.95,0.76,1.14,361.29,383.79,13.55,9.22,6797.51768191667,0
71,6.284246839893507,1.9322227635253,354.44,345.22,1.89,0.39,354.69,345.12,3.24,1.34,6462.4551752559655,-63
