Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
162,7.3634744631103,1.7564317988302538,355.21,348.73,1.58,0.77,356.69,347.4,3.68,3.4,10303.461905286527,160
52,84.86574228012972,1.5232551806584824,410.01,319.26,1.43,0.53,408.94,318.65,4.93,2.68,9638.203325527687,142
107,0.21816069660211998,0.7760905046782461,349.85,361.09,0.4,0.67,350.67,359.11,7.07,4.59,8078.094586315536,107
572,0.5169751445956912,1.0947656101961174,350.37,350.04,0.81,0.74,350.28,356.22,16.79,21.52,10699.447990254626,-362
337,5.298346220735176,0.6911377676086519,353.75,344.47,0.56,0.4,355.34,346.71,8.39,12.32,6511.3850531598455,-37
70,34.44245458486349,1.1617126461950524,325.65,328.23,0.72,0.91,328.22,331.2,11.07,8.16,4674.02432432711,97
1000,12.746577339390361,65.04734873863723,359.01,309.33,42.82,48.97,213.16,172.1,362.57,437.54,10527.403609225988,-450
615,190.50608120016406,0.14889259054970622,484.71,506.69,0.07,0.13,484.07,505.61,1.8,2.43,6934.449475003002,-80
1000,6.252918357213798,47.57858398751899,345.58,369.32,35.58,31.59,496.56,487.78,1114.87,329.26,7355.331331973475,1464
106,1.4365334460766295,1.812882904312816,351.02,357.73,0.06,1.81,350.59,355.52,4.57,5.27,9251.658208778505,261
58,2.8577732785396672,1.8648961427502893,352.02,327.91,1.1,1.5,397.42,271.69,232.76,259.36,6641.822938282825,144
124,26.721088690525406,1.7706684923378586,331.11,322.67,1.22,1.28,331.75,324.93,2.72,7.01,5615.927913285929,470
502,16.336768867616616,1.4710388645296344,361.55,352.22,0.75,1.27,364.73,347.55,17.14,12.67,10878.274041628281,771
366,21.48729192713532,1.721807800309036,334.81,344.16,1.68,0.37,334.3,342.99,1.84,2.25,7021.996049874349,356
189,14.22120760235352,1.753569414444375,360.06,335.78,1.03,1.42,361.56,337.85,3.42,3.25,8466.993333325423,303
61,30.095195743904963,1.8175570417576747,371.28,351.52,1.76,0.45,376.69,354.14,30.09,13.23,6794.0584260856995,135
109,22.549334713044136,1.96367726345255,365.94,329.31,1.8,0.79,365.58,327.92,16.1,15.91,6981.54100254856,90
327,9.122347504361992,0.5397359357134354,343.55,339.74,0.27,0.47,343.93,344.39,7.48,31.62,8525.373097628035,553
197,125.37281222540214,1.349949388791869,438.65,374.01,1.25,0.51,437.4,374.14,35.53,1.82,11932.112419948216,51
54,1.5466453835281995,1.0769019960014377,348.91,342.13,1.0,0.4,348.79,342.73,1.97,2.18,6773.756633619342,162
84,14.774383284747344,0.4482820155206183,360.45,358.62,0.19,0.41,360.4,359.09,0.55,2.05,10043.890330501417,209
108,3.8973698935268564,1.5996330251923505,352.76,352.06,1.41,0.75,360.69,358.99,29.15,28.21,9502.182367690186,117
117,0.004305458924633499,0.6606782684842637,350.0,342.54,0.59,0.3,351.89,339.88,5.74,10.85,8632.709955506793,166
373,3.8848267043805125,1.739490099051017,352.75,354.69,1.57,0.76,351.8,355.76,4.91,6.64,8696.119323678262,-66
12,72.81595813209921,1.29523042251394,298.51,265.51,0.79,1.03,299.78,268.61,4.05,5.48,5898.827996952805,26
83,3.642896057919951,1.5166404437202972,347.42,330.85,0.43,1.46,347.55,330.86,2.35,4.1,7974.804567195855,204
296,13.173919964668766,1.7016160431592744,340.68,341.99,1.56,0.67,340.62,342.13,2.08,1.77,7705.561207489226,745
116,8.916773048830178,1.8534656773565295,343.69,351.58,1.68,0.78,343.61,348.38,10.62,14.67,8254.122968831489,77
248,26.09315307664482,1.9171817239402353,368.45,345.08,1.33,1.38,339.18,301.02,109.78,161.76,10502.975214304053,42
2,41.40442465960784,1.5859675670035338,379.28,399.9,1.06,1.18,379.98,400.15,9.94,9.74,6375.382425666858,6
21,11.52251733178131,1.424385635162727,358.15,353.92,1.22,0.74,330.61,344.42,50.82,18.0,6413.316652194326,30
