Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved
128,10.794024872690589,1.6786418013833526,342.37,342.91,0.33,1.65,342.32,342.08,1.52,2.66,9619.230512549964
64,11.583996695085416,0.9456937513282826,341.81,348.29,0.38,0.87,341.49,348.31,1.59,1.18,9848.695596479794
82,1.684930910448044,0.9849030590098838,351.19,340.21,0.9,0.39,353.32,338.8,12.9,13.15,7705.656862322659
15,0.27018454553866217,0.770781185417384,350.19,376.58,0.46,0.62,349.07,369.99,9.52,32.6,5687.305377072347
40,35.97969565156888,1.5106478584428922,375.44,340.43,1.03,1.11,376.22,340.08,7.28,1.96,11797.788247659239
73,12.038372821135876,1.7112673534156835,358.51,348.87,1.59,0.63,357.98,348.27,5.52,6.07,9633.149697052972
376,6.944815910803484,1.496476649789674,345.09,330.16,1.34,0.67,345.31,329.34,2.65,3.55,25233.665472570632
69,1.3731635218487623,0.5501153196507222,350.97,355.42,0.43,0.34,351.17,355.33,1.18,0.79,16624.479678546613
92,4.6723482888155505,0.2866976547197623,353.3,361.93,0.19,0.21,353.19,362.01,0.38,0.47,13250.203858872243
146,6.750828911923407,1.876727244338335,345.23,351.34,0.74,1.72,345.14,351.63,1.75,3.47,10220.018650668686
68,21.632501706959676,0.24623071262287163,365.3,355.54,0.25,0.02,365.04,355.56,1.33,0.78,12298.125250154062
41,5.426526848921116,0.7015132260622126,353.84,293.69,0.4,0.57,353.39,291.47,2.01,18.26,7521.232037412917
90,17.256933537414373,0.2205972516314828,362.2,353.95,0.17,0.14,362.15,353.88,0.53,0.37,5643.062991610711
533,9.11800878528684,1.7250216732961385,343.55,354.16,0.83,1.51,332.94,363.7,41.56,33.5,7531.317147871947
71,21.12210054290614,1.7037043702443508,335.06,352.58,1.54,0.72,337.81,354.51,12.23,5.35,6908.456616224205
24,3.9970271225903926,0.16304706474377084,352.83,352.71,0.11,0.12,353.46,354.08,1.61,5.33,5303.769675456944
147,12.128324125794881,0.8288041826842287,341.42,364.03,0.81,0.16,341.0,362.53,1.74,2.97,4625.581814197052
189,19.051438282290096,1.446295346145614,336.53,333.11,0.41,1.39,335.97,337.3,4.91,36.34,16865.688118664
209,14.752200108634167,1.3931171589143834,339.57,340.73,1.1,0.86,340.36,341.02,2.86,4.35,11314.754479955533
88,10.465487647940131,1.6062876466656102,342.6,338.17,0.81,1.39,342.06,339.9,5.11,3.24,6129.376800484705
164,1.3470199091905697,1.841172691332647,349.05,354.43,0.85,1.63,346.83,353.54,17.78,3.14,20710.795034444083
67,3.9103710579268194,0.9742666080142512,347.23,349.56,0.3,0.93,346.47,348.97,4.96,3.71,7150.843917716089
164,8.007272053490782,1.551664361824646,344.34,359.1,1.41,0.64,348.14,360.39,19.51,13.38,8208.70601111786
55,2.4683932989170088,1.1251608834510005,348.25,350.03,0.56,0.98,348.84,348.28,2.14,7.7,9801.341828494564
124,51.79378120028431,1.966050053583841,313.38,373.07,1.37,1.41,315.87,370.49,13.81,10.58,10979.6153552341
118,2.5861235066571338,1.7755769052938357,351.83,314.6,0.53,1.69,351.96,314.88,0.88,7.24,8628.970294107963
22,7.973709344265572,1.8143043626723936,344.36,343.13,1.48,1.05,343.32,343.02,3.46,1.98,4745.257703407984
9,5.471330641230294,0.7892106807512757,353.87,362.7,0.62,0.48,353.43,362.36,1.28,1.94,7533.655427849901
29,4.146601681976854,0.9316521543506546,352.93,336.86,0.65,0.66,353.58,338.08,5.89,4.12,10075.718376829063
137,9.577739352189804,0.7387914476372819,356.77,348.88,0.65,0.34,357.36,348.77,1.46,0.52,6979.41085854439
122,18.00256296451939,1.5556336333598042,337.27,389.45,0.43,1.5,337.04,416.62,40.67,117.02,51816.711807058615
158,7.34270953118048,0.51308057785007,344.81,341.32,0.32,0.4,345.3,341.16,3.5,1.06,8972.393782473482
184,14.083742367698953,1.1530984893084615,359.96,361.04,0.7,0.91,359.02,360.46,2.29,1.83,7595.246388185036
198,5.721293544729752,1.2356402359731458,345.95,373.58,1.0,0.73,357.95,382.01,21.29,63.47,10798.338045851724
57,0.4064593423118566,0.9653818182203907,350.29,347.55,0.88,0.39,351.1,346.78,4.09,5.52,7268.54555142647
151,9.94664590800006,1.139261135704743,342.97,348.57,0.83,0.78,343.76,347.13,2.77,4.66,7320.647275131158
42,12.680898619946733,1.5189393310244759,341.03,358.72,1.39,0.62,344.41,358.5,15.64,12.55,7370.478770939388
54,12.46989923803258,0.6279537025265596,341.18,349.17,0.26,0.57,336.97,350.02,20.57,8.05,10324.318248995563
30,0.9674793759129869,1.4639718064629088,350.68,344.5,0.75,1.26,351.26,342.67,3.6,5.16,6315.806831251532
55,10.367838295463958,0.6145552332156038,342.67,359.44,0.43,0.44,340.37,362.43,16.18,14.24,9200.658276470931
59,3.638260414357172,0.6303988339369008,352.57,354.03,0.44,0.45,353.04,355.27,2.09,6.25,8420.480225743157
185,3.661748957532663,1.9212824764328025,347.41,336.35,1.09,1.58,346.11,335.27,4.49,5.03,8387.533249396247
89,4.324005539176881,1.3398008354008235,346.94,347.75,0.6,1.2,348.96,346.86,6.83,4.42,6144.729423592844
48,4.74736513427372,1.5683927471794556,346.64,331.39,1.16,1.05,350.03,330.33,7.65,2.66,6961.228939628246
61,1.16392110824801,1.9542604411652318,349.18,334.49,1.11,1.61,350.7,334.6,7.76,3.68,7933.362812469597
99,2.5550340920622245,0.2196221732208092,348.19,359.57,0.17,0.14,348.01,358.08,1.37,8.5,4281.39411273585
52,1.384274765583365,1.7260548793013193,349.02,347.82,1.45,0.93,350.24,348.88,5.02,6.12,7850.494932674625
57,16.18124572007932,1.358203957288377,338.56,382.55,1.23,0.58,340.23,379.6,4.82,9.96,9133.072988108708
107,3.816260375666513,1.8673431548521093,347.3,357.68,0.94,1.61,345.52,358.31,3.95,6.14,13917.875205181186
207,196.85825276361126,1.9898989725123482,489.2,367.54,1.91,0.55,517.44,385.3,155.1,91.46,5918.597026991038
64,2.3385785726489585,0.32991842885162714,351.65,341.15,0.08,0.32,350.42,341.47,6.53,5.95,9722.364612394644
62,15.964414530170151,1.3026188168516808,338.71,350.67,0.6,1.15,270.16,358.78,251.8,29.01,6579.59502223671
41,23.236403561173024,1.659267450422758,366.43,346.87,0.84,1.43,368.22,347.39,8.77,4.75,5049.551768784156
117,6.600823251056752,0.3139439349581395,345.33,356.41,0.25,0.19,346.13,355.94,3.34,1.54,11217.857356046174
286,4.417337801814609,1.112574717642901,346.88,347.45,0.86,0.71,345.43,348.71,13.49,6.78,6796.83416598093
30,9.295966417032199,1.875583307298632,343.43,368.24,1.33,1.32,345.71,368.81,12.31,3.35,10453.895056830974
364,16.92981266684238,1.3056101871203643,338.03,355.77,0.79,1.04,338.32,356.25,3.96,3.23,10156.767307561886
81,20.594477732389553,1.2973306057456253,364.56,359.77,1.11,0.67,360.49,351.31,18.59,42.53,5519.98972018264
433,15.402010458332626,1.8108810726343672,360.89,337.59,1.2,1.36,355.1,345.4,40.54,30.16,7933.439791400465
66,1.0591010866892854,0.5642843384734197,349.25,346.57,0.3,0.48,348.47,348.75,2.97,15.05,8684.969746814537
12,18.543907156007492,1.573788773127675,336.89,334.88,1.24,0.97,337.53,336.62,10.36,9.31,6334.683172597066
86,30.065289628258014,1.8654625897316868,371.26,354.98,1.49,1.12,369.94,355.01,4.54,5.31,8980.175141547363
296,2.557782052937941,1.6592119245806438,348.19,342.1,1.3,1.03,347.55,341.23,2.74,2.13,16743.438171242837
263,3.1835059477259406,1.8091217217111537,352.25,337.65,0.64,1.69,352.83,337.57,2.73,2.65,13362.218400834932
22,3.631674702730812,1.3947672394267487,347.43,347.78,0.86,1.1,346.37,347.54,4.7,2.53,7191.38311318085
39,16.537237018229586,1.780256031836974,361.69,352.92,1.5,0.96,365.53,352.13,12.22,9.28,6510.127870001577
218,22.451282456891697,0.7021234066299987,334.12,345.16,0.43,0.55,333.21,345.31,3.95,1.28,37125.919772665125
83,6.31693021936864,0.45360241360736714,354.47,326.3,0.32,0.33,354.79,326.79,1.67,2.08,11132.679961942355
309,67.10856888970424,1.5672761455214972,302.55,357.1,0.49,1.49,300.32,361.79,10.11,17.42,9699.131973867508
130,8.660168927066232,1.576700067361775,343.88,346.31,1.12,1.11,343.37,344.18,8.04,9.21,7225.7318502039725
68,19.252546756428522,1.6896621980328443,363.61,364.46,0.57,1.59,364.24,364.91,3.14,2.37,5753.451088058257
7,0.9599863939196557,1.616540854952538,349.32,345.31,0.73,1.44,353.28,347.88,19.47,15.48,6685.8217859812885
85,8.039665051720807,1.3877563139917706,355.68,353.21,0.65,1.23,356.06,354.23,1.54,7.29,8789.603383142216
332,12.486744459992153,1.4726240377745008,358.83,351.98,1.26,0.76,322.94,351.32,58.69,1.75,7779.790912015139
167,32.0339323144373,0.848768776078648,327.35,347.34,0.76,0.38,303.95,349.66,123.49,12.43,6986.504118274553
102,5.721998688163289,1.160592174683893,345.95,337.21,0.74,0.89,345.91,332.1,2.15,14.49,10648.10837093638
82,12.65127306527332,0.7530577978719285,341.05,347.81,0.51,0.56,341.02,348.03,0.68,1.71,6303.835952878466
10,6.437779012637925,1.2979098832801008,345.45,357.16,1.12,0.65,330.49,366.62,50.37,37.83,5594.714234977854
41,2.470411648228593,1.8453718744215113,348.25,346.25,0.14,1.84,344.94,348.6,11.14,4.08,5200.853897700832
58,31.781712306998035,0.03144375395086946,327.53,343.86,0.03,0.02,327.51,343.83,0.18,0.17,7022.485583883234
20,4.934687206293578,0.6580504480339223,353.49,353.47,0.38,0.54,353.36,353.77,1.75,1.69,6447.788506709399
41,2.4317365861541496,0.659834155308851,351.72,395.48,0.62,0.23,352.63,395.91,4.67,20.0,7056.517636148391
177,2.1920068268333983,1.9614782798389532,348.45,365.87,0.78,1.8,350.78,378.36,40.46,40.07,10925.54434287227
66,4.025513225974602,0.9728659216297432,347.15,353.47,0.67,0.71,383.21,358.63,123.46,30.78,8015.260646745968
104,1.2453616846732456,1.4818590180659095,350.88,347.18,1.17,0.91,362.68,345.55,76.89,8.02,6902.450847660879
119,5.316257099689843,1.1474773731531485,346.24,350.66,0.42,1.07,348.66,344.22,5.66,23.29,30838.547939589538
326,24.318119694480515,1.347557667727206,332.8,346.75,0.89,1.01,338.61,347.93,18.32,36.12,8889.6785638054
205,19.479468807343128,1.1515685472089607,363.77,340.08,0.8,0.83,363.12,340.06,3.01,7.36,55640.569442345935
115,16.750520764994647,0.3336452865049108,361.84,373.67,0.21,0.26,363.59,369.71,5.35,22.04,10021.055680526299
129,23.03021692097698,1.833098712028798,366.28,354.53,0.43,1.78,366.04,354.78,1.75,2.05,20664.332199122728
106,0.09733294042411547,0.16118400220284487,349.93,352.29,0.16,0.04,349.92,352.29,0.18,0.17,6593.499777768717
151,10.063760230903918,1.3726973480944038,357.12,351.94,0.97,0.97,356.73,352.11,1.98,1.59,14038.442055869677
46,10.013853958519846,1.079255558106195,357.08,349.21,0.92,0.56,356.57,348.46,3.09,2.62,5816.391705600081
336,0.6725907916293159,0.29334370551034505,349.52,367.89,0.14,0.26,350.25,361.33,3.0,20.56,8754.526970090143
90,1.7282699466482951,1.8728679094706746,348.78,350.15,0.94,1.62,349.14,350.55,10.27,7.69,8003.820211082795
15,8.801350090537058,1.6518088235542105,343.78,350.12,0.96,1.35,344.0,349.67,1.65,2.98,5838.345928663353
32,4.058315259020459,0.7868310316932086,352.87,366.72,0.37,0.69,353.53,366.66,1.51,1.86,5122.884146898551
73,6.221371847661618,1.7911189612161733,345.6,349.8,1.6,0.8,343.36,348.83,8.24,8.23,7148.519561813675
58,4.088379693839735,1.2961026748130215,352.89,360.67,0.69,1.1,355.15,360.18,11.06,6.68,6274.5075979968515
164,60.32067942470042,1.952994637956747,392.65,382.94,1.31,1.45,386.75,381.22,23.88,7.15,7013.438531260344
48,6.784000581209221,1.8745240094162225,345.2,355.15,0.36,1.84,344.27,355.62,4.51,5.31,9177.049702511416
24,10.073713198033627,1.3209192504348288,342.88,349.38,0.96,0.91,342.7,350.21,3.99,3.91,9205.483171762107
56,23.315450804272935,1.549144863410848,366.49,370.54,1.03,1.16,369.58,370.4,22.61,5.4,5599.678926516252
104,14.232253386444324,1.6155736461745844,360.06,356.12,1.32,0.93,362.76,364.94,45.57,67.14,13921.419999427286
53,6.533175861725627,0.9807310474171513,354.62,343.84,0.85,0.49,354.37,343.58,3.57,3.55,7229.4423862615195
150,41.14462400087538,0.6236569391308889,320.91,345.51,0.13,0.61,320.78,343.9,4.74,4.11,7404.14957004175
157,7.339985809658669,1.4960550314953336,344.81,350.24,0.89,1.21,346.77,349.19,10.8,10.41,6084.124802000078
108,1.4688049685272038,1.2186299842934196,351.04,358.19,0.34,1.17,350.62,361.82,3.38,28.65,6647.891587803488
285,2.497696791291358,1.2385559409170552,348.23,357.26,1.13,0.51,319.47,406.33,132.4,253.18,6929.338876678232
117,16.001577319783497,1.724249962719532,338.69,354.82,1.13,1.3,337.84,354.5,5.04,2.7,7820.689139840833
113,2.4362022921453037,1.8125221161120153,348.28,359.21,1.32,1.24,348.08,356.45,8.42,12.34,11475.626041637735
378,0.5817365255101361,1.476560522720072,349.59,353.87,0.92,1.15,349.33,351.15,1.48,16.18,8280.65684221555
78,3.3476819260917776,0.5318248201206871,347.63,338.17,0.47,0.26,347.65,338.5,0.57,2.0,8189.740664651699
34,11.88043007593205,1.090922289934848,341.6,340.64,1.07,0.22,343.86,338.2,6.67,10.53,20234.875998759133
115,4.493239151996471,1.2792455688101667,353.18,354.84,0.77,1.02,353.33,354.46,2.53,2.82,7566.903557982668
52,4.970029836280958,1.3505010074784094,353.51,351.45,0.9,1.0,354.44,354.44,4.65,6.59,8489.670725030028
69,2.2878787924666155,1.7206719555290744,351.62,349.54,1.18,1.25,350.96,351.16,2.29,6.54,8631.411627557785
50,3.8460743379108875,1.8684431350950672,347.28,353.22,0.96,1.6,348.72,348.7,4.67,23.56,7158.870543218911
113,5.251000661315598,1.2668880582170954,353.71,358.36,0.94,0.85,362.42,367.69,29.77,56.41,6738.012665803117
67,7.965097147914766,1.8246352630911957,355.63,346.4,0.82,1.63,400.07,312.1,232.26,177.77,8205.10031887487
156,3.097782432792875,0.7320003055612333,347.81,353.67,0.23,0.69,347.25,353.8,3.97,3.57,9393.186329959392
60,40.76164282494918,1.6816138730424592,378.82,351.31,1.13,1.24,380.93,350.22,8.58,3.04,4554.152587143099
22,9.902358000234031,1.9255490659255414,343.0,356.37,1.83,0.59,345.35,355.03,10.47,2.15,5506.46090189266
27,11.54887069870995,1.580844281049733,341.83,342.65,1.25,0.97,345.1,344.68,38.52,4.02,6952.736667305273
36,12.692372069823424,1.4347961616848544,341.03,307.84,0.79,1.2,341.4,310.04,3.37,9.35,14235.109202017913
109,2.733160082484504,1.6802014619766645,351.93,345.02,1.41,0.91,351.62,346.68,5.65,7.99,6929.6205793508025
6,7.396793853713688,1.9713625718525247,355.23,338.33,1.75,0.9,355.91,337.27,3.16,5.64,7194.465688076589
18,2.8170622971507955,1.454960957109643,348.01,342.24,1.08,0.98,350.32,342.73,10.72,5.14,6796.5220422653
63,9.935246797395454,1.542503105039363,357.03,354.35,0.92,1.24,356.26,355.19,2.83,2.47,5926.533447870703
215,30.83915061600401,1.1906265323947058,371.81,358.61,0.95,0.72,374.1,359.0,19.18,3.92,11834.755987870869
60,16.98350381241521,1.7664158223004074,337.99,341.67,0.83,1.56,338.24,342.2,1.92,2.21,13670.507004205354
1,25.369708144079745,0.9137348262235426,367.94,368.21,0.88,0.23,368.08,368.45,2.52,1.87,4636.521230958364
88,3.1264533545546684,1.1157940034049827,352.21,343.78,0.35,1.06,356.9,339.21,32.74,17.22,7455.90156152048
149,10.383044679723039,1.1437321516541632,357.34,338.47,0.62,0.96,383.49,342.49,133.13,35.57,8661.491516253878
69,9.830915341003342,0.7477425181410292,343.05,322.94,0.36,0.66,343.33,322.87,1.5,1.58,5920.028768367904
277,12.34625922489751,0.9812138040275978,358.73,344.4,0.69,0.7,359.87,345.07,2.55,2.14,9293.672339692464
80,6.24900000709246,0.7313435748251128,345.58,348.77,0.62,0.4,345.94,348.68,1.42,1.6,9030.689493502885
47,16.63673356491381,1.732644121387199,361.76,344.88,1.17,1.28,358.36,346.89,15.59,8.07,7626.307732715661
153,48.7026334289068,1.6705439367901105,315.56,333.9,1.56,0.6,311.21,336.02,26.53,6.23,7203.078390975766
204,6.763657786152618,1.59556437877784,345.22,360.2,1.56,0.32,351.47,356.5,22.53,24.45,9732.244659917586
122,12.952467716902165,1.674613963455768,359.16,345.9,0.68,1.53,358.77,345.86,3.25,3.53,37251.63395252331
34,0.8889612171653476,1.1502819375169457,349.37,344.87,0.88,0.74,350.02,345.43,1.98,2.24,4900.440447422377
467,1.2267862593447971,1.9537479221112541,349.13,386.63,1.19,1.55,351.84,387.48,53.61,5.71,4893.328586462308
36,0.9951153087871226,1.5989049354236615,350.7,349.64,1.46,0.65,365.23,353.68,98.5,7.77,9209.246278061579
52,93.28486398096916,1.0203128676790119,415.96,409.72,0.84,0.57,416.77,411.94,7.88,8.15,5756.671470719299
58,53.45347929129017,1.4226296643081884,387.8,352.91,1.29,0.6,395.75,352.7,29.48,1.68,6235.988766841287
63,7.74533234124478,0.32343965367253724,344.52,349.28,0.27,0.17,344.41,349.24,1.27,0.4,5844.758411125816
172,4.809998008120786,1.671725601630521,353.4,354.66,0.63,1.55,351.05,355.17,8.25,4.3,6598.586838454035
106,8.124035457715628,1.7651486942377774,344.26,354.03,1.65,0.64,340.12,352.74,16.99,6.9,12270.799560843809
36,3.553198994968069,0.7901133906910163,347.49,345.92,0.69,0.39,347.16,345.2,2.42,2.91,7590.785627513024
47,5.8621417526631,1.9119816130095164,345.85,343.52,1.1,1.56,345.85,341.22,2.09,5.68,5812.419082720278
16,24.171257310508146,0.3525232012137566,367.09,368.63,0.23,0.26,368.1,368.45,4.19,7.08,6036.305473921515
438,53.1440442298643,0.75062822280659,312.42,363.07,0.48,0.58,311.87,364.22,2.59,5.48,113290.43563178244
109,7.359642347179743,1.2732491136523505,355.2,346.99,0.96,0.83,347.27,346.68,38.83,5.84,8330.725417760572
368,6.0879443050975866,1.8987152344452847,345.7,336.05,0.97,1.63,332.13,349.66,54.18,35.81,16686.552160561398
2,72.14894688332221,1.5308476597011125,298.98,311.36,1.06,1.11,297.49,310.43,6.62,5.74,7162.458619875998
86,12.072512559873346,1.8317462852936648,341.46,336.83,1.0,1.54,342.36,336.93,2.65,4.89,12869.996097027873
205,22.943432842304475,1.4759215354585618,366.22,385.51,0.69,1.31,365.4,379.7,15.44,16.07,5973.112213522112
57,17.236490132225914,1.2588519237837292,337.81,355.51,1.2,0.38,337.0,355.44,3.18,1.76,7684.4077602590905
41,4.393323109824153,0.9996178921520176,346.89,345.3,0.78,0.63,344.27,341.5,19.22,22.07,6873.93424958212
39,1.7164505141988016,1.9451796501773555,351.21,346.34,0.56,1.86,352.64,343.82,4.71,9.05,7123.433882694836
36,3.769335021369632,1.72206486710611,347.33,348.79,0.32,1.69,345.56,348.15,4.41,3.13,8308.00425815199
259,10.194374748118548,1.1277805100421299,357.21,371.71,0.69,0.89,359.73,371.81,7.34,14.88,9322.571725127935
205,0.03999163719015365,1.8799261969643275,350.03,355.34,1.8,0.54,345.77,352.76,21.31,19.99,16294.00057617779
32,4.890543220308919,0.7067778006079062,353.46,364.24,0.67,0.23,352.66,363.69,1.38,1.6,6750.939319993271
21,16.80803346324975,1.9780683220570747,361.89,363.48,0.79,1.81,356.28,358.56,22.13,14.16,5345.429364273318
120,2.3131383106924317,0.4644026853684864,348.36,357.62,0.28,0.37,348.17,357.77,0.78,0.57,7828.602240615129
183,7.20823810419913,1.9396861909781036,344.9,352.67,1.08,1.61,342.44,358.15,8.4,16.52,9496.246799521745
65,4.673040171109953,1.228384122393563,346.7,360.03,0.64,1.05,346.64,360.83,5.41,3.57,8065.730720737346
80,14.212290718170303,0.9321282318020512,360.05,325.33,0.58,0.73,362.85,324.4,21.53,28.14,7229.512879907255
126,27.25349939455455,1.3116965397643865,369.27,357.35,0.39,1.25,353.4,350.95,84.98,36.96,8636.199507377518
242,26.900583363878233,1.1098189667065785,330.98,356.12,1.1,0.15,330.69,355.11,4.8,4.85,13465.877988241717
244,12.954576541502467,0.42005511149669394,359.16,360.85,0.22,0.35,359.04,360.66,0.45,2.4,9289.540752370252
54,33.911884546464876,0.6323785757370972,373.98,322.38,0.32,0.55,374.21,321.84,0.89,1.25,11114.177523385708
101,61.515632336346656,1.2720397361937046,393.5,347.74,1.23,0.31,395.02,347.42,10.31,2.56,8107.7687690743005
127,3.4537251808623526,0.1303290929421062,347.56,342.22,0.1,0.08,347.47,342.48,0.46,0.57,10575.048126584334
135,9.363730817445104,1.60605806773206,356.62,345.96,0.97,1.28,356.96,346.14,3.81,1.76,8216.742576065339
48,2.8967380895318064,1.6790195716791303,347.95,351.23,1.47,0.8,363.11,376.06,44.02,74.57,7189.973208773138
363,1.5494729284076667,1.7671529421204137,351.1,347.28,1.58,0.78,344.24,355.66,48.42,35.2,6545.643904008404
44,1.1901632165639477,0.42558444397076817,350.84,344.24,0.35,0.24,350.58,344.17,1.25,0.79,4844.383784743183
54,7.137932039850021,1.3919252648846498,344.95,327.53,1.16,0.77,345.49,323.4,1.83,24.49,7372.563522755597
18,2.1769941977690555,1.7636245638809784,351.54,346.43,0.98,1.47,354.09,346.37,4.54,1.93,6500.175043669486
125,1.9276439586292398,0.8740892033899389,351.36,370.08,0.16,0.86,351.97,367.91,1.49,10.53,8952.869367515585
231,15.268702407723955,0.7803206157240914,360.8,373.16,0.71,0.32,359.54,373.38,6.33,1.32,13303.902339522712
506,1.6092867797089112,1.994804583543081,348.86,357.45,1.18,1.61,347.99,353.89,3.48,11.41,39463.122628238656
64,74.65269744795593,1.8930647499939117,402.79,336.06,1.25,1.42,407.56,326.48,46.29,15.18,7186.745967843302
61,13.596532320342053,1.2888579390519814,359.61,348.07,1.03,0.77,361.07,347.93,5.27,7.85,9816.251176825086
54,1.2942614033112778,0.5098273548504678,350.92,364.19,0.14,0.49,350.97,364.31,0.45,0.64,7483.383946668336
75,11.35793914342324,1.0143642603103011,341.97,343.73,0.66,0.77,342.47,345.29,2.15,5.82,7351.427541955465
6,7.45715826990292,1.8226178691985473,344.73,351.3,1.36,1.21,344.91,351.33,2.95,2.07,8000.5764772725815
178,13.341568307172953,0.7829607818359805,340.57,348.09,0.62,0.47,342.72,348.43,10.59,6.16,61754.22994458325
75,17.119099958044526,1.8309393960178497,362.11,343.27,0.76,1.67,349.4,360.5,68.3,90.71,6872.036080153799
65,0.3109239243860474,1.2075343318476353,349.78,364.84,0.41,1.14,344.69,363.63,19.25,5.87,6196.287422042159
54,8.063613872344584,1.3432606057455951,355.7,354.04,1.26,0.47,356.27,353.22,2.87,4.09,8917.47559943021
62,7.054939294691434,1.3745239451222728,354.99,347.07,0.37,1.32,353.56,346.23,7.66,8.78,8153.03194382213
135,12.867452746259115,0.7444253510426653,340.9,342.94,0.53,0.52,348.39,344.23,24.37,8.66,7977.109772574276
65,4.231789879589994,0.2869992577888469,347.01,342.78,0.26,0.12,346.95,342.76,0.48,0.73,12145.909510016016
77,1.3516386072367983,1.7500604016094674,350.96,348.33,1.62,0.66,351.0,347.88,4.48,2.25,5524.042923084399
63,9.968171819572119,1.4387346623616435,357.05,334.08,0.82,1.18,361.36,327.77,15.48,22.49,7675.580944046933
18,3.0070399123611726,1.0972931956761454,347.87,342.84,0.94,0.56,348.39,345.57,1.82,12.73,7387.182276482528
156,15.37151659186062,0.6190175911468695,339.13,362.81,0.58,0.22,337.94,363.94,6.14,6.89,13761.043085972316
106,18.43332260661884,0.24010540438196243,336.97,348.54,0.09,0.22,337.02,348.38,0.29,0.51,11280.971154908719
85,26.08372990058959,1.420126683023369,368.44,325.41,0.78,1.18,374.74,330.87,42.44,18.98,7352.887755952857
110,3.285287087212894,1.447563222602444,347.68,345.68,0.88,1.15,318.39,382.9,163.71,148.57,6909.245439565107
106,34.29053714920842,1.7829285432766822,325.75,344.27,0.78,1.6,328.4,340.97,9.98,8.14,9753.361122997505
274,8.986817096303083,1.2911545154500763,356.35,345.57,1.02,0.8,355.69,344.47,1.95,3.18,46641.91750596606
98,26.886590485423532,1.5236565852927995,369.01,347.3,0.41,1.47,369.03,346.04,13.56,7.31,7170.554566941392
118,3.00600873001568,1.360292256697559,347.87,370.08,0.75,1.13,348.36,369.3,2.82,4.11,8826.304197030095
26,12.287359524539879,1.3317114477115546,341.31,336.21,0.63,1.18,341.5,336.9,2.84,2.3,8602.831114445773
82,9.661656319797261,1.492049992999398,343.17,350.24,1.29,0.75,343.0,350.0,2.83,3.49,9379.815754233214
237,0.10861596243403011,1.9199622623989439,349.92,361.07,1.72,0.85,350.3,362.6,5.57,6.35,7079.554704699582
48,1.746235195328789,1.6270070307698505,348.77,346.91,0.7,1.47,349.41,346.91,7.1,2.53,6736.632551691458
132,16.383241251277386,0.41391225186543634,361.58,332.97,0.14,0.39,362.23,332.79,2.08,2.5,14124.87886091235
70,10.06817622873547,0.8352849620857038,357.12,343.72,0.41,0.72,354.37,344.38,13.99,4.73,7247.01396773865
54,8.01506004598295,1.8195548018312433,355.67,344.32,0.22,1.81,358.54,337.98,40.4,11.6,6647.819085541837
202,0.5953329799735922,1.434528903482798,350.42,353.1,0.99,1.03,348.58,352.92,7.27,3.4,8668.406927542379
20,0.25224932761502367,1.212823282489687,349.82,356.14,0.62,1.04,349.97,355.77,6.46,2.75,5846.554637261931
26,5.136221496373924,0.47370337352833447,353.63,341.66,0.43,0.2,353.5,341.51,0.66,0.43,6557.689788371905
103,2.8881487377272683,1.6406574455491805,347.96,338.97,0.5,1.56,348.14,339.51,3.02,8.22,8642.86758789335
250,30.17548404396524,1.5545909158746807,328.66,338.78,1.41,0.65,333.22,332.34,30.61,16.42,25445.043107460995
29,1.1924097430589802,1.1476092700568714,350.84,341.45,0.51,1.03,352.48,342.11,3.32,2.42,5966.40520306565
156,10.73841037908431,0.5542091500840586,357.59,351.66,0.22,0.51,356.25,351.82,2.23,2.4,10652.344365148425
28,6.267968595796152,1.5587222824557905,354.43,353.04,1.34,0.8,353.43,354.22,3.9,3.11,4634.242400187711
452,3.6556656805022647,1.0145974078420859,347.42,344.54,0.74,0.69,349.03,345.09,4.78,3.98,9829.074506682939
15,29.93857697815607,1.2054440292556785,371.17,415.08,0.48,1.11,372.01,415.5,3.27,2.27,6640.470042923122
65,0.32061776465022784,1.6308269292131465,349.77,355.06,1.39,0.85,345.74,354.0,9.28,2.41,7767.826857509593
43,0.9877116553355317,0.6991010349238796,349.3,354.29,0.35,0.61,349.7,354.65,1.9,2.01,7700.816047627627
26,5.6573166971547195,1.3863202175918268,346.0,339.15,0.13,1.38,341.91,332.11,20.84,40.45,8645.0121356198
126,4.9339211393131785,1.8731778215822839,346.51,362.91,1.73,0.71,348.37,362.96,5.76,2.45,7596.376117525986
58,3.786737639518513,1.1644378649788019,352.68,352.58,0.39,1.1,351.38,355.09,12.99,9.71,7371.722681789023
180,3.6896078187007975,1.272942636494393,352.61,351.05,1.01,0.77,353.07,352.53,2.39,4.87,7143.272874344343
162,13.448289466619494,0.693051740364112,340.49,351.29,0.61,0.33,340.64,351.57,1.05,0.58,10823.037151017517
93,15.904108271390276,1.2264942454247707,361.25,355.84,1.14,0.45,363.83,355.59,7.23,10.31,8055.364837949024
32,7.066340311270073,0.9277282505964444,355.0,363.0,0.4,0.84,356.2,363.7,4.87,3.99,6824.079893329578
66,32.078717039097505,1.284825720541425,372.68,366.86,1.01,0.79,373.09,364.71,10.68,8.74,7647.905832867736
