Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
73,79.1349535339691,1.6007016381701007,405.96,372.73,0.96,1.28,403.99,371.3,51.18,62.13,6708.040315833478,-764
325,28.346387947180755,0.776669151738205,329.96,346.85,0.71,0.32,334.15,347.35,17.94,2.0,12786.336183837737,-580
70,15.69087233230214,1.1984609975212352,361.1,357.97,1.1,0.49,360.83,358.41,10.33,1.45,8861.601403531236,80
91,19.493869710478897,1.905659529530175,363.78,356.25,1.29,1.4,365.18,356.66,6.89,3.29,6847.88613003244,-298
14,3.8379334466781283,1.9492011968890615,352.71,350.97,1.44,1.31,363.16,351.22,47.59,10.65,4546.525526757613,-2
463,9.92705659280382,1.820346038618973,342.98,359.35,0.54,1.74,348.1,349.12,26.93,41.21,8675.377139893182,-3154
124,0.5976582470773498,1.8908709162363682,349.58,340.23,0.85,1.69,353.72,331.54,15.19,17.94,10421.138841361631,-112
32,8.650141907258554,1.855191618300965,356.12,350.24,1.75,0.63,354.35,350.09,9.41,1.07,7205.957852854324,-266
106,14.057683508063413,1.619571705839863,359.94,352.27,1.58,0.35,360.44,352.39,3.92,0.73,8499.041227484393,-618
57,65.77043388702693,1.5280166865913165,303.49,380.71,1.28,0.84,314.91,371.6,55.72,52.72,6471.0050841535885,-366
12,7.61941958109787,1.3804955729401076,344.61,344.58,1.21,0.67,344.36,345.84,4.36,4.35,6828.76504740031,-206
643,0.8780667002841852,0.7725730049528508,349.38,359.48,0.49,0.6,349.61,359.26,0.62,0.87,10484.984291587423,-3964
220,30.81948421923223,1.2983952796665235,371.79,367.93,0.99,0.84,373.19,369.22,4.45,5.87,8265.012859167704,-3440
39,2.2501748436592943,1.0647842141908994,348.41,353.04,0.96,0.46,355.64,352.2,38.63,7.91,9409.813799657592,-352
71,14.07635846433278,1.7671816845522323,359.95,345.32,1.48,0.96,360.86,344.98,2.51,1.44,9211.698527095778,-168
62,1.558664687641213,1.4033177444548857,351.1,350.5,1.04,0.94,351.17,349.41,1.63,6.81,11076.372964128162,-436
390,0.30603048057008786,1.250013509327681,350.22,343.0,1.05,0.68,350.2,340.53,3.32,6.86,8104.641173939272,-2650
133,14.124660277575542,1.4926201164642665,359.99,373.4,1.22,0.86,360.95,371.96,7.11,6.3,10007.589015259415,-224
286,5.958201343624124,1.9003731869243456,354.21,357.08,1.0,1.62,272.16,400.34,240.3,527.44,11502.709250046164,-1878
33,6.952181987646444,0.6995366349303797,354.92,350.75,0.6,0.35,355.11,350.97,1.3,1.37,7838.940623480114,-274
63,35.2780557782349,1.8891461191530192,374.95,368.55,1.85,0.4,376.35,367.43,10.94,27.79,6795.020340111133,-714
28,12.804712106110072,1.5569529356237035,340.95,328.69,0.79,1.34,346.46,337.63,15.84,32.4,8794.393434567786,-124
58,46.47125633587165,0.858017909270849,382.86,357.55,0.72,0.46,384.88,359.81,4.6,5.82,6290.747348111171,-754
33,3.654988722509834,1.8054387195525132,352.58,348.63,1.28,1.28,354.65,355.19,10.1,19.88,8259.950426642776,-474
28,19.795764818479608,1.6866670588744135,336.0,347.24,0.93,1.4,337.3,348.16,3.53,3.54,5109.362774240967,56
25,2.409677782908604,1.4994379421092718,351.7,328.71,0.74,1.3,353.06,317.56,6.44,61.53,8595.336632684644,10
22,2.8413080684620966,1.4741575227626653,352.01,346.24,0.84,1.21,350.53,344.72,4.89,4.17,8586.864039957147,-66
51,2.706071975113659,1.76947686739188,348.09,357.42,1.45,1.01,348.72,357.9,4.01,4.93,6216.774757347872,-548
126,2.9115374111746153,1.0079878065553687,347.94,348.54,0.91,0.43,349.12,349.3,2.22,2.26,7433.852312313968,-1398
50,9.480413207211866,1.8340735706972382,343.3,341.5,1.76,0.53,344.04,340.96,5.83,5.9,7297.337160302427,-710
128,13.200790797215321,1.8962215380064333,340.67,353.85,1.78,0.65,338.26,352.99,3.72,4.22,9222.890179996273,-344
55,6.210419656523546,0.5056389686455615,354.39,342.76,0.34,0.37,355.15,342.15,1.6,3.04,9631.235343384606,-420
251,28.545270804722524,1.9018396797874744,329.82,344.49,1.32,1.37,328.8,344.2,5.16,2.26,9840.184936561087,-3678
113,10.223747583844009,0.4579591654354312,357.23,350.24,0.27,0.37,357.01,349.69,1.29,2.46,8244.362327015826,-254
29,23.632800727665874,0.8686405639646819,366.71,357.79,0.58,0.65,384.16,355.77,65.42,7.68,10361.542837104142,-192
2,26.830176903220693,1.5831762697045855,368.97,363.82,1.22,1.0,367.99,362.53,6.01,7.6,6632.7397062517475,-36
63,4.831052534568234,1.0319011649183583,346.58,360.58,0.57,0.86,367.1,348.58,76.76,45.07,8093.752508769866,-44
184,18.70107115681914,1.1627101113865765,336.78,351.76,1.12,0.31,339.31,354.57,12.58,12.65,5736.465738769806,138
31,95.56034275367992,1.3402467509726101,282.43,312.37,0.69,1.15,279.8,310.99,7.25,5.98,7016.079643766428,-508
125,5.438143905532511,1.5431555603202032,346.15,349.01,1.35,0.74,352.64,361.44,32.82,42.98,7819.375165727495,-2150
198,4.116130891958708,1.5099775711565193,352.91,353.13,1.35,0.68,351.64,349.82,4.76,15.16,7675.83252512857,-2484
20,11.928051313132984,0.4667101225812112,341.57,330.83,0.43,0.18,342.74,330.78,4.03,8.92,5452.320916111071,30
3,7.710245309684704,1.7486198826684354,355.45,345.92,1.62,0.65,353.29,343.0,6.49,11.0,7968.628949484091,-24
264,18.056742215687215,1.8627148423861353,337.23,329.25,1.7,0.76,337.97,329.2,3.71,3.06,5689.78751457293,-1792
141,8.857578661775909,1.054915844396592,356.26,361.46,0.6,0.87,356.69,361.8,3.18,3.77,6285.369020314899,172
187,5.557269546586657,0.7708636866936425,346.07,356.66,0.34,0.69,346.16,356.19,8.73,2.26,9964.187289379213,-3026
7,13.854532429230225,1.52049868257386,359.8,342.9,0.81,1.29,359.5,342.5,8.49,6.78,6544.582805195138,-86
28,22.23300066379229,1.4173910527106404,334.28,351.3,0.91,1.08,332.35,350.35,8.85,3.66,9423.344695585482,-294
37,38.82270335175383,1.7355088063388922,377.45,375.72,1.15,1.3,449.49,401.77,337.15,128.73,7071.407505349107,-286
79,27.48648665499857,1.1759818888531917,330.56,318.96,1.13,0.34,323.81,315.65,27.62,27.97,7452.344966455581,-212
89,2.993822426006931,1.8592415290392534,347.88,344.97,1.01,1.56,347.15,343.85,4.35,2.99,9744.63102512599,-1182
12,7.510683156507541,0.8445577672464671,355.31,356.92,0.67,0.51,355.69,356.51,8.15,3.73,6136.198584967542,-146
84,1.1339233884940663,1.740700301469514,350.8,343.52,1.05,1.39,351.17,342.71,4.52,5.06,7108.852136774553,-342
47,7.017436348185029,1.7647577901511178,354.96,356.96,1.54,0.87,354.99,357.05,2.65,2.1,7288.972637480575,-516
80,11.916889543217655,0.7800207608758211,358.43,337.33,0.74,0.24,349.46,336.57,28.47,21.64,8490.383448796505,-1080
115,6.482301816453181,0.359004215210423,354.58,363.32,0.13,0.34,354.27,362.69,1.85,2.48,7912.0422486336065,-1290
60,25.45569164166955,1.708567592924151,332.0,355.65,1.17,1.24,318.14,360.13,28.28,13.14,8849.130343253823,-170
136,4.512952333837774,1.412420327714053,346.81,365.34,0.97,1.03,346.27,362.97,5.95,16.43,7643.315389169229,-1038
316,13.523949618843579,0.24715583320789605,340.44,353.86,0.24,0.07,340.39,353.81,0.41,0.31,7231.145732448979,-5798
102,0.9657884550334279,1.0989517847071353,350.68,353.58,0.96,0.54,354.16,353.75,22.97,9.54,7330.18824169812,-1086
15,30.941714275422264,1.8962795787024165,328.12,348.42,0.93,1.65,327.25,348.1,28.51,10.85,6265.40125404973,0
10,29.609563150770814,1.7394993415857103,329.06,326.86,1.6,0.69,328.99,325.95,3.55,2.73,7783.6622438882705,-80
105,10.470625263569028,1.0186897436807587,357.4,352.56,0.96,0.35,357.08,354.82,4.25,9.98,8250.986681375476,-320
50,18.546762639171376,1.8808834760859057,363.11,319.34,0.36,1.85,364.14,319.86,4.56,2.39,8243.799324588977,-500
123,32.99192476482148,1.2694077588421797,373.33,357.41,0.84,0.95,372.44,359.86,21.83,22.03,10814.015828520876,-1374
286,6.286713188101317,0.689419735768281,354.45,350.08,0.54,0.42,355.43,350.64,4.49,4.76,10920.353679360245,-1998
31,5.497923629270954,1.4087128178458639,353.89,343.51,1.27,0.61,354.01,342.93,1.49,2.52,11033.461379463604,-108
136,31.981897693426657,1.855994392622776,327.39,381.84,1.59,0.95,329.84,382.92,12.68,3.46,6923.375211828844,-648
62,22.846858310251324,1.9802391433361697,366.16,346.08,1.79,0.84,367.35,345.83,5.33,2.53,7379.578384161816,-266
46,15.88861160363702,1.044517678864568,361.23,347.9,0.97,0.4,361.04,346.05,6.71,8.51,7059.9988572484335,-118
26,9.865997760526781,1.6969058106226176,356.98,357.1,0.74,1.53,357.25,357.23,5.45,5.5,7509.227104755722,-178
725,18.97462771646936,1.6899172473095254,363.42,345.53,1.62,0.47,363.35,345.71,3.48,2.0,7158.446395256846,-11350
150,42.62629107505484,1.3701489540678242,319.86,332.61,0.88,1.05,321.43,331.9,6.78,6.99,9705.454896436702,-960
138,2.1725071379771963,1.9069703248278334,351.54,346.07,1.51,1.16,353.14,344.76,5.17,4.39,7298.387443089937,-1504
68,5.125596753279432,1.3048455711830584,346.38,343.48,1.06,0.77,346.94,343.84,2.76,3.57,9118.318966357603,-4
195,2.7785512438265165,1.5824359491911097,351.96,344.6,1.25,0.97,353.5,344.38,6.0,9.14,12081.13991453842,-530
123,33.35672701507043,1.31631098504748,326.41,357.99,1.02,0.83,355.27,361.13,107.83,11.13,6899.72058594814,-1064
153,9.277472090562368,1.6557767347357173,356.56,349.55,1.42,0.85,355.07,348.31,9.03,7.72,8610.401545499382,-2344
34,4.668041633576167,1.5856627457600942,346.7,364.26,1.35,0.84,257.9,342.43,329.16,126.49,5822.620430294054,8
74,15.621429404895132,0.5595295499367109,361.05,357.35,0.38,0.41,360.79,357.72,2.01,2.19,6949.371748508276,-1032
91,32.34834615528867,1.4905307779914096,327.13,346.53,1.4,0.51,295.83,381.13,164.31,182.87,9727.422551682192,162
127,24.181621664449658,1.6324496208714818,367.1,348.87,1.52,0.59,362.3,356.83,19.77,18.43,9422.86075226814,4
161,0.9775806961239951,0.7607204607041029,349.31,367.89,0.31,0.7,346.08,366.56,18.5,12.1,8572.91580642405,-1358
22,2.9874506545460906,1.2598260089412001,347.89,358.82,0.82,0.95,347.66,357.72,6.33,6.58,7644.824806620532,-146
57,20.949549838935365,0.4865881839714237,364.81,342.82,0.31,0.38,360.29,342.36,21.98,2.98,6682.5321892178845,-366
804,131.51126992780235,1.221958142206653,442.99,345.05,1.2,0.24,443.52,344.25,2.14,1.58,9057.753659832762,-6572
200,6.067983482454441,1.8946284533463746,354.29,337.39,0.15,1.89,356.48,339.7,5.3,2.7,8036.554433513724,-2260
93,3.2762869074071013,1.8993077337396367,352.32,351.28,1.7,0.85,361.5,357.97,17.35,21.71,7336.4760273043985,-494
215,44.84543965700533,1.060406151036864,318.29,323.35,0.93,0.52,319.43,323.81,7.8,3.16,6284.136976469203,-1050
5,38.904260525737904,0.42484012250127806,377.51,396.5,0.26,0.33,377.93,397.24,2.71,3.31,6280.995910600817,-40
63,15.561994431738059,0.9282305149256765,361.0,349.22,0.89,0.26,361.75,348.8,2.37,2.06,9064.28318314956,-524
90,10.591488036222891,1.7489714101918377,342.51,342.45,1.65,0.57,342.18,341.75,4.18,5.28,6975.7604045166845,-2080
224,28.946847355073423,1.4905754434854848,329.53,353.48,1.44,0.4,329.28,356.23,2.57,7.11,8120.885858774346,-42
333,8.763962603469269,1.1679399957849346,356.2,348.52,0.79,0.86,355.21,347.55,7.21,5.15,10737.238733779872,-3004
93,4.786473054375812,1.2917943266024023,346.62,349.05,0.83,0.99,347.92,347.48,5.08,3.99,8221.634250778716,-644
28,3.2763939890326057,1.8525962787150114,347.68,341.9,1.5,1.09,378.8,367.64,122.92,96.34,6552.0330985582705,-304
119,31.48079160877796,1.4977799029445522,372.26,355.07,0.65,1.35,371.11,356.41,5.02,2.67,7715.740796843418,-1122
100,30.306112594124887,1.6015186585751855,328.57,356.73,1.57,0.29,326.98,355.35,3.92,5.5,9526.004535677694,-150
152,5.542669455330682,1.8203539891032916,353.92,342.79,1.43,1.13,347.61,366.93,38.2,127.88,8956.9971349035,4
71,9.497676771423658,1.8294208915388823,343.28,348.5,1.37,1.21,346.67,347.31,21.01,3.81,10305.575087072413,-368
