Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
157,12.850150338344074,0.9841285318353173,340.91,342.24,0.38,0.91,341.07,342.61,2.36,2.74,4831.127578480394,628
53,8.573140275736195,0.8542251704802445,356.06,355.69,0.73,0.45,355.97,355.82,2.19,1.25,11599.126268799411,212
1000,607.1233558415825,461.12430393514455,779.3,393.56,448.69,106.37,759.58,433.68,453.9,216.86,545742.1176465838,4000
219,19.275645334180226,0.874356903941675,336.37,348.28,0.39,0.78,233.21,409.64,380.15,224.9,20573.408726029797,876
58,8.412269572036369,1.6814507385903101,344.05,347.47,1.46,0.83,343.05,348.81,4.26,16.07,16653.333793111917,232
200,0.9324506760470546,1.0945863188120202,349.34,360.17,0.86,0.67,349.43,360.92,1.85,1.69,4858.075872352983,800
1000,1635.8458267369163,2035.30586903309,1506.72,956.63,1223.87,1626.22,759.29,4068.59,9858.65,7365.99,145156.1569662987,4000
1000,181.93736992252337,86.99114072658057,478.65,400.32,72.85,47.55,412.64,422.25,234.04,239.29,431566.3974236053,4000
1000,73.74773475253184,220.53168389021332,297.85,364.1,181.16,125.76,60.06,465.92,793.46,1118.16,147613.5138638564,4000
204,11.30752105235029,1.564890698669941,342.0,351.65,1.03,1.18,343.65,352.58,4.3,3.91,6110.352477088369,816
370,4.058870689476197,1.9364883868918485,352.87,354.2,1.8,0.72,584.06,614.88,1230.09,1381.09,34670.76063714576,1480
136,4.318915614669685,1.9939725110909263,346.95,358.3,1.51,1.3,350.12,358.69,16.66,7.5,29783.17400739105,544
1000,230.66614580875017,417.6097754037188,513.11,366.37,253.54,331.84,955.92,722.48,2608.92,2886.98,131882.25991346137,4000
1000,263.38968130354425,407.7971884241924,163.76,463.38,405.95,38.74,147.49,273.86,610.22,649.5,1091668.762623606,4000
53,10.567683405759395,1.9738093074884464,342.53,347.34,1.75,0.92,343.22,349.07,9.43,5.28,11648.66815806275,212
130,20.44497230857272,1.1523976403216014,335.54,349.35,0.9,0.72,343.06,351.02,16.83,17.24,21512.52119599109,520
456,30.853242769297363,1.235154220326147,328.18,365.96,1.14,0.47,327.35,364.6,8.57,14.11,17505.735591141645,1824
732,36.26259466514602,1.91227853939755,324.36,338.51,1.81,0.62,384.73,418.62,308.98,439.6,89563.23941239154,2928
1000,2816.65603136772,4651.425172322041,2341.68,1908.82,4234.57,1924.61,-5840.44,10745.93,30072.24,24558.59,1216389.5738074407,4000
1000,266.06579102955965,87.14995504280746,538.14,359.42,83.81,23.89,476.48,373.26,181.02,135.97,465392.8855538579,4000
1000,17603.104506915177,14268.0220217509,-12097.27,1345.03,13168.27,5493.01,-439.89,13803.97,147306.48,23576.03,265125.7142467635,4000
1000,130.111331716197,152.72994518832908,442.0,331.67,124.66,88.24,1474.35,3.29,3668.83,530.5,223723.70484381152,4000
66,13.764559067440558,1.3774081714145914,359.73,339.41,0.76,1.15,359.41,341.39,6.48,13.69,7406.328519092666,264
48,14.482660913262809,0.9911253314822451,360.24,340.97,0.71,0.69,360.19,341.13,0.88,1.08,7071.656585312905,192
86,78.06281807113476,1.5231261574142918,405.2,352.08,1.49,0.33,405.48,350.09,2.38,9.36,63884.06963849438,344
1000,102.56023952921936,66.96322900321108,277.48,362.99,62.76,23.34,32.73,307.06,533.72,479.54,208853.32861833108,4000
195,18.42908301974966,0.3692084357773768,336.97,349.94,0.35,0.11,338.0,350.87,2.36,2.02,24016.717121868907,780
283,4.35572690352913,0.727608085409406,353.08,342.99,0.3,0.66,454.65,506.07,537.7,869.61,10669.33757216599,1132
32,15.387508958390075,0.7864776963555452,339.12,346.48,0.75,0.22,337.8,347.78,10.72,6.27,12465.955277133278,128
