Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
166,4.674197478296735,1.721275522089411,353.31,336.87,0.68,1.58,354.62,332.18,3.8,11.81,19117.818129519623,-68
64,17.769849866246282,1.0884311381208027,337.43,280.21,0.23,1.06,339.76,285.27,4.63,13.52,4941.821778246818,-18
35,13.350462269313795,1.2244746521275005,359.44,350.87,0.79,0.94,358.6,351.11,4.78,6.18,6441.65942029476,14
426,40.31832426652601,1.3987163433934646,321.49,407.1,0.91,1.06,322.08,407.12,2.5,3.47,108472.89932359963,-240
931,13.311256639444833,0.5553880803488835,340.59,331.35,0.29,0.47,346.07,329.4,27.76,8.23,9327.995681927576,-46
164,7.413059494821146,1.8582661315278963,344.76,357.2,0.85,1.65,342.73,354.83,6.11,30.41,8637.510889046767,76
49,14.27217433162915,1.0804592214132056,339.91,358.49,0.85,0.66,340.11,358.77,2.17,3.0,5177.208843378039,76
103,18.13858609848619,1.861396741848933,337.17,340.97,1.29,1.34,336.57,335.04,18.04,13.13,6816.593115790112,32
13,19.084155840254294,1.7144612308892042,336.51,329.43,0.88,1.47,323.65,319.81,68.05,47.7,5905.884912892683,-14
56,0.8429157884116852,1.1313140910083286,350.6,351.88,0.9,0.69,359.28,353.4,36.72,9.63,8923.20335596758,8
71,22.168150395564783,1.8617400828093462,365.68,355.11,0.5,1.79,343.14,342.1,100.26,64.46,4538.955014184243,-28
27,9.551732418087406,1.0942036682082252,356.75,351.44,0.23,1.07,359.4,349.87,7.34,8.43,7704.654644625898,52
47,14.26163157216535,1.7955656851710111,339.92,348.54,1.33,1.21,337.81,347.21,6.16,3.69,6728.610289935776,50
94,17.166467291289834,1.5761721293365596,362.14,342.57,1.23,0.98,362.15,343.21,6.85,3.43,6306.029908957496,122
39,5.3354773364967505,0.484440431520836,346.23,353.42,0.27,0.4,346.06,353.49,1.13,0.77,7264.222626427189,34
147,1.3529461786614945,1.599852533660743,350.96,348.11,1.39,0.79,354.65,349.77,8.9,18.38,6010.921446673126,12
136,5.0112903489584655,0.5321615178077899,353.54,340.88,0.47,0.26,354.16,339.63,4.11,4.53,4492.114959089852,50
295,103.91925180549346,1.5418763651940413,423.48,318.88,1.48,0.43,423.79,318.84,3.27,1.46,6912.5784179276125,-68
318,20.82511436590391,1.8655399956064578,335.27,349.68,1.75,0.64,334.48,349.13,4.19,6.16,13678.065882993964,-42
67,18.49386151993278,1.3173914112928418,336.92,345.13,1.03,0.82,338.06,346.26,7.89,2.23,5510.523143929649,-20
369,21.91241352712716,1.9556778740071408,365.49,348.66,1.17,1.57,332.28,362.26,98.42,39.86,6537.9866875367115,-12
523,15.326669491167562,0.14917054320468584,360.84,360.9,0.01,0.15,360.58,360.89,0.66,0.18,22028.16597680478,-210
9,1.240955793057039,1.8918347000530609,349.12,340.27,0.64,1.78,348.65,341.3,3.73,2.87,6353.075649135298,20
86,8.541471409960701,0.7367804753438185,356.04,352.52,0.6,0.43,357.07,352.89,1.92,1.05,7392.420882567929,58
57,12.138125183758818,1.7897720574295057,341.42,362.3,0.67,1.66,341.74,366.56,4.85,10.81,5433.129677066392,46
150,34.808311328980984,0.7941301423001482,374.61,375.81,0.68,0.42,374.59,375.86,1.75,1.45,26764.14657270334,-198
51,1.852399782708812,1.2382493308658904,351.31,340.7,0.95,0.8,350.76,341.01,2.81,1.67,8569.550238640082,12
46,5.473639485235666,0.7704432464483391,346.13,343.21,0.54,0.55,346.0,342.94,1.64,1.61,6879.271456858032,-2
351,2.6517730173218457,1.443410120074296,348.12,362.46,1.22,0.77,349.58,362.7,4.13,4.45,4890.572213439945,78
31,1.3921602740280623,0.09009164044883736,350.98,347.54,0.06,0.07,351.01,347.56,0.36,0.12,5727.771549008698,56
77,7.1848380978906965,1.8363126989788223,355.08,356.7,1.5,1.06,356.48,357.4,8.27,4.01,6106.006052089436,76
146,18.882998636955513,1.5370205299580553,363.35,356.74,1.52,0.2,357.62,350.88,30.83,46.53,9207.642067065603,2
246,2.249426949242085,1.9823634215441046,351.59,358.36,1.75,0.94,355.13,358.04,7.14,7.21,7594.988983845989,-28
