loss,accuracy,f1_m,precision_m,recall_m,val_loss,val_accuracy,val_f1_m,val_precision_m,val_recall_m
0.5545251369476318,0.7153437733650208,0.7014927864074707,0.7297449111938477,0.6975159049034119,0.5103110671043396,0.746999979019165,0.7366576194763184,0.7452479600906372,0.739692211151123
0.526577889919281,0.7363125085830688,0.7269960641860962,0.7440086603164673,0.7277984023094177,0.5131906270980835,0.7490000128746033,0.7185185551643372,0.788856029510498,0.6700702905654907
0.519022524356842,0.743093729019165,0.7341707348823547,0.7502502202987671,0.7355550527572632,0.4985417425632477,0.7552000284194946,0.738743007183075,0.7661576867103577,0.7244312167167664
0.514271080493927,0.7445312738418579,0.735720157623291,0.7505687475204468,0.7383955717086792,0.4990650415420532,0.7549999952316284,0.7472781538963318,0.7501355409622192,0.7557638883590698
0.5108400583267212,0.7506874799728394,0.7423596978187561,0.758065938949585,0.7435894012451172,0.4958413541316986,0.7573000192642212,0.7459990978240967,0.7597754001617432,0.7442263960838318
0.5088381171226501,0.7488124966621399,0.7407733798027039,0.75299471616745,0.7457336187362671,0.5007618069648743,0.7498000264167786,0.7545568346977234,0.7239151000976562,0.800235390663147
0.5048658847808838,0.7515312433242798,0.7419782280921936,0.7587225437164307,0.7413836121559143,0.4936628043651581,0.7581999897956848,0.7417161464691162,0.7725039124488831,0.7242788076400757
0.5037853717803955,0.7525625228881836,0.7447494268417358,0.7587693333625793,0.7452390789985657,0.49319013953208923,0.7583000063896179,0.756793200969696,0.7413952350616455,0.7839099764823914
0.5005090236663818,0.7567187547683716,0.749179482460022,0.7617984414100647,0.750688910484314,0.49401283264160156,0.7573999762535095,0.7338261604309082,0.7869055271148682,0.6983364820480347
0.5012810826301575,0.754687488079071,0.746060848236084,0.7614489197731018,0.7471447587013245,0.49007636308670044,0.7588000297546387,0.7493054866790771,0.757327675819397,0.7523834109306335
0.4988109767436981,0.754812479019165,0.7468414306640625,0.7588167190551758,0.7497552633285522,0.49038511514663696,0.7595000267028809,0.7430679798126221,0.772287130355835,0.7270696759223938
0.49833813309669495,0.7568749785423279,0.7515447735786438,0.7605564594268799,0.7571689486503601,0.4936176836490631,0.7583000063896179,0.7372194528579712,0.7801757454872131,0.7094228863716125
0.4981151223182678,0.7563437223434448,0.7496097683906555,0.7602832913398743,0.7537065744400024,0.4945402443408966,0.7578999996185303,0.7609098553657532,0.7344589233398438,0.8010813593864441
0.49727967381477356,0.7586249709129333,0.7495506405830383,0.7633207440376282,0.7500500679016113,0.4876098036766052,0.7639999985694885,0.7568651437759399,0.7583199739456177,0.7666827440261841
0.49431338906288147,0.758593738079071,0.7512463331222534,0.7638034820556641,0.7549828290939331,0.48848164081573486,0.7621999979019165,0.751238226890564,0.7646633982658386,0.7489181160926819
0.4942890703678131,0.757937490940094,0.7500009536743164,0.7612910866737366,0.7546418309211731,0.48865029215812683,0.7639999985694885,0.7465116381645203,0.7793700098991394,0.7265593409538269
0.49374353885650635,0.760812520980835,0.7532572150230408,0.7638919949531555,0.7573463916778564,0.49098238348960876,0.76419997215271,0.7526001334190369,0.7675073146820068,0.7491016983985901
0.49474042654037476,0.7582812309265137,0.750061571598053,0.7650135159492493,0.7510347962379456,0.4898003339767456,0.7634999752044678,0.7569705843925476,0.7583037614822388,0.7672022581100464
0.49120938777923584,0.7604374885559082,0.7536880373954773,0.7659450173377991,0.7563331723213196,0.488145649433136,0.7627999782562256,0.7586290836334229,0.7516521215438843,0.7776435613632202
0.48947015404701233,0.7620000243186951,0.7551285028457642,0.7668424248695374,0.7578980922698975,0.49020108580589294,0.7591000199317932,0.739227294921875,0.779789924621582,0.713607668876648
0.48854655027389526,0.7643437385559082,0.7570593953132629,0.7695997357368469,0.7586104273796082,0.4877036511898041,0.760200023651123,0.7567784190177917,0.7466238737106323,0.7780950665473938
0.4878880977630615,0.7624375224113464,0.7559118270874023,0.7669001221656799,0.7593438029289246,0.49274125695228577,0.760699987411499,0.7347275018692017,0.7942232489585876,0.694573163986206
0.489114910364151,0.7640312314033508,0.7569546699523926,0.7720268368721008,0.7571219801902771,0.48789164423942566,0.7620000243186951,0.752684473991394,0.759524941444397,0.7573642730712891
0.4858054220676422,0.764843761920929,0.7579037547111511,0.7698965072631836,0.7600896954536438,0.4874204695224762,0.762499988079071,0.74739009141922,0.7730152010917664,0.734329342842102
0.4871898889541626,0.7647500038146973,0.7582958936691284,0.7677958607673645,0.761480450630188,0.4876542091369629,0.7642999887466431,0.7489533424377441,0.7754396200180054,0.7345945239067078
0.48590222001075745,0.7641875147819519,0.7574576735496521,0.7691155672073364,0.7602570056915283,0.4882241189479828,0.7628999948501587,0.7630792260169983,0.7430651783943176,0.796198844909668
0.48508474230766296,0.7641875147819519,0.7552117705345154,0.7696859836578369,0.7552619576454163,0.4844729006290436,0.7671999931335449,0.7615257501602173,0.7582360506057739,0.7761740684509277
0.48310405015945435,0.7685937285423279,0.7594466805458069,0.7746066451072693,0.7578280568122864,0.4862169325351715,0.7638000249862671,0.7473970651626587,0.7778199315071106,0.7297459244728088
0.48422572016716003,0.7685937285423279,0.7603949308395386,0.7742819786071777,0.7612026333808899,0.4893931746482849,0.7602999806404114,0.7641249299049377,0.7339547872543335,0.8093394041061401
0.48101046681404114,0.7678124904632568,0.7603005766868591,0.7708536982536316,0.7638220191001892,0.4879254400730133,0.7623999714851379,0.7600468993186951,0.7465611696243286,0.7851914763450623
0.48109495639801025,0.7664999961853027,0.7595847249031067,0.7716127634048462,0.7624150514602661,0.4843418002128601,0.76419997215271,0.7533591389656067,0.766130805015564,0.7519421577453613
0.48194265365600586,0.766531229019165,0.7589831352233887,0.7718981504440308,0.7610297203063965,0.49452489614486694,0.760699987411499,0.7675749063491821,0.7272999882698059,0.8251376748085022
0.480306476354599,0.7684375047683716,0.7587758302688599,0.7782993316650391,0.7545091509819031,0.4922257959842682,0.7613000273704529,0.734845757484436,0.7966026663780212,0.6928471326828003
0.4795762598514557,0.768625020980835,0.7603150606155396,0.7754186987876892,0.7602993249893188,0.5004114508628845,0.7558000087738037,0.717144787311554,0.8135967254638672,0.651250958442688
0.48027974367141724,0.7698125243186951,0.7620196342468262,0.7784404754638672,0.7605141401290894,0.4871501326560974,0.7670000195503235,0.7523051500320435,0.776528000831604,0.7400391101837158
0.4770996570587158,0.7692499756813049,0.7607241272926331,0.7757807374000549,0.7600890398025513,0.48799586296081543,0.7631999850273132,0.7391687035560608,0.7921159863471985,0.703127920627594
0.4789849817752838,0.7664687633514404,0.7584784626960754,0.7751355171203613,0.7556595802307129,0.48658013343811035,0.7639999985694885,0.7624237537384033,0.7458844780921936,0.791471540927887
