film name,year,genre,rating,sentiment
Guardians of the Galaxy,2014,Comedy ,2,-0.600271673
Guardians of the Galaxy,2014,Comedy ,6,0.3387451352256308
Guardians of the Galaxy,2014,Comedy ,6,-0.108549832
Guardians of the Galaxy,2014,Comedy ,6,-0.443935931
Guardians of the Galaxy,2014,Comedy ,6,0.13860968433621246
Guardians of the Galaxy,2014,Comedy ,1,-0.81775644
Guardians of the Galaxy,2014,Comedy ,4,-0.175345338
Guardians of the Galaxy,2014,Comedy ,6,-0.065076096
Guardians of the Galaxy,2014,Comedy ,Null,-0.67652646
Guardians of the Galaxy,2014,Comedy ,6,-0.088465275
Guardians of the Galaxy,2014,Comedy ,5,-0.403606508
Guardians of the Galaxy,2014,Comedy ,5,-0.212566715
Guardians of the Galaxy,2014,Comedy ,4,-0.018967423
Guardians of the Galaxy,2014,Comedy ,6,0.4031816231221822
Guardians of the Galaxy,2014,Comedy ,3,-0.563157649
Guardians of the Galaxy,2014,Comedy ,1,-0.36298105
Guardians of the Galaxy,2014,Comedy ,2,-0.05565269
Guardians of the Galaxy,2014,Comedy ,2,-0.270056824
Guardians of the Galaxy,2014,Comedy ,2,0.039185182
Guardians of the Galaxy,2014,Comedy ,2,-0.402161789
Guardians of the Galaxy,2014,Comedy ,1,-0.290688349
Guardians of the Galaxy,2014,Comedy ,1,-0.572262739
Guardians of the Galaxy,2014,Comedy ,3,0.550921982
Guardians of the Galaxy,2014,Comedy ,1,-0.62114182
Guardians of the Galaxy,2014,Comedy ,3,0.480433479
Guardians of the Galaxy,2014,Comedy ,6,1.054607544728207
Guardians of the Galaxy,2014,Comedy ,1,0.14145290422842424
Guardians of the Galaxy,2014,Comedy ,5,-0.527361924
Guardians of the Galaxy,2014,Comedy ,5,0.14596140968499813
Guardians of the Galaxy,2014,Comedy ,7,0.5666407660844927
Guardians of the Galaxy,2014,Comedy ,6,0.28587988169406653
Guardians of the Galaxy,2014,Comedy ,6,0.8500858608394661
Guardians of the Galaxy,2014,Comedy ,6,-0.246502908
Guardians of the Galaxy,2014,Comedy ,4,-0.450432859
Guardians of the Galaxy,2014,Comedy ,10,1.1447076508883178
Guardians of the Galaxy,2014,Comedy ,1,-0.034623008
Guardians of the Galaxy,2014,Comedy ,8,1.7977717177998713
Guardians of the Galaxy,2014,Comedy ,9,0.6854446932393236
Guardians of the Galaxy,2014,Comedy ,4,0.1059360567447657
Guardians of the Galaxy,2014,Comedy ,10,-0.393225879
Guardians of the Galaxy,2014,Comedy ,3,-0.811090827
Guardians of the Galaxy,2014,Comedy ,9,1.3975135042680615
Guardians of the Galaxy,2014,Comedy ,10,3.404145388539386
Guardians of the Galaxy,2014,Comedy ,8,0.3581585944216144
Guardians of the Galaxy,2014,Comedy ,10,1.7078972221873667
Guardians of the Galaxy,2014,Comedy ,8,0.6272095794620923
Guardians of the Galaxy,2014,Comedy ,8,0.6153098017468316
Guardians of the Galaxy,2014,Comedy ,10,1.1089917104961242
Guardians of the Galaxy,2014,Comedy ,10,1.6836953251311306
Guardians of the Galaxy,2014,Comedy ,9,1.2695112880275474
Guardians of the Galaxy,2014,Comedy ,9,1.2695112880275474
Guardians of the Galaxy,2014,Comedy ,9,-0.069488857
Guardians of the Galaxy,2014,Comedy ,8,1.0260412740311278
Guardians of the Galaxy,2014,Comedy ,8,0.15303685365002753
Guardians of the Galaxy,2014,Comedy ,10,0.45609646935871406
Guardians of the Galaxy,2014,Comedy ,10,0.38382802910203107
Guardians of the Galaxy,2014,Comedy ,8,0.3544085533448431
Guardians of the Galaxy,2014,Comedy ,9,0.6287026308894084
Guardians of the Galaxy,2014,Comedy ,4,-0.482202053
Guardians of the Galaxy,2014,Comedy ,10,0.6337548533093859
Guardians of the Galaxy,2014,Comedy ,7,0.759036276
Guardians of the Galaxy,2014,Comedy ,9,1.144503130578384
Guardians of the Galaxy,2014,Comedy ,10,0.3583012252316811
Guardians of the Galaxy,2014,Comedy ,8,0.5604956246292401
Guardians of the Galaxy,2014,Comedy ,10,1.4532533638664562
Guardians of the Galaxy,2014,Comedy ,8,2.2413560563844506
Guardians of the Galaxy,2014,Comedy ,9,0.7398488854658798
Guardians of the Galaxy,2014,Comedy ,9,1.3679956237150346
Guardians of the Galaxy,2014,Comedy ,Null,0.577639802
Guardians of the Galaxy,2014,Comedy ,8,0.8668756056620026
Guardians of the Galaxy,2014,Comedy ,9,2.039959452795528
Guardians of the Galaxy,2014,Comedy ,8,0.22138296100085048
Guardians of the Galaxy,2014,Comedy ,10,1.8398181957057045
Guardians of the Galaxy,2014,Comedy ,10,1.9685061202760719
Guardians of the Galaxy,2014,Comedy ,7,0.570041137
Guardians of the Galaxy,2014,Comedy ,1,-0.463575971
Guardians of the Galaxy,2014,Comedy ,5,-0.139519658
Guardians of the Galaxy,2014,Comedy ,3,-0.444599443
Guardians of the Galaxy,2014,Comedy ,1,-0.098059846
Guardians of the Galaxy,2014,Comedy ,1,-0.011732891
Guardians of the Galaxy,2014,Comedy ,1,-0.338945835
Guardians of the Galaxy,2014,Comedy ,4,-0.094451692
Guardians of the Galaxy,2014,Comedy ,10,1.8851938705008775
Guardians of the Galaxy,2014,Comedy ,10,0.2593414556555115
Guardians of the Galaxy,2014,Comedy ,9,0.24034978328671017
Guardians of the Galaxy,2014,Comedy ,1,-0.290103135
Guardians of the Galaxy,2014,Comedy ,3,0.6185270812962546
Guardians of the Galaxy,2014,Comedy ,4,0.077174911
Guardians of the Galaxy,2014,Comedy ,5,0.099494055
Guardians of the Galaxy,2014,Comedy ,5,0.2459731714407477
Guardians of the Galaxy,2014,Comedy ,3,-0.792269602
Guardians of the Galaxy,2014,Comedy ,5,-0.077387344
Guardians of the Galaxy,2014,Comedy ,7,0.37833047712857854
Guardians of the Galaxy,2014,Comedy ,9,0.46122367807915615
Guardians of the Galaxy,2014,Comedy ,5,-0.314930818
Guardians of the Galaxy,2014,Comedy ,7,0.4411983493433794
Guardians of the Galaxy,2014,Comedy ,1,-0.240747508
Guardians of the Galaxy,2014,Comedy ,5,0.45009264572414204
Guardians of the Galaxy,2014,Comedy ,3,-0.37933957
Guardians of the Galaxy,2014,Comedy ,7,0.5276428243065776
Guardians of the Galaxy,2014,Comedy ,6,0.49585481738070425
Guardians of the Galaxy,2014,Comedy ,10,-0.386958251
Guardians of the Galaxy,2014,Comedy ,9,0.606079841
Guardians of the Galaxy,2014,Comedy ,8,0.4233564708368988
Guardians of the Galaxy,2014,Comedy ,7,1.0004795526079144
Guardians of the Galaxy,2014,Comedy ,10,-0.084292476
Guardians of the Galaxy,2014,Comedy ,8,0.5071133574834863
Guardians of the Galaxy,2014,Comedy ,9,1.1239543265046306
Guardians of the Galaxy,2014,Comedy ,10,1.0276507052734478
Guardians of the Galaxy,2014,Comedy ,9,0.2548699144758469
Guardians of the Galaxy,2014,Comedy ,7,-0.473576516
Guardians of the Galaxy,2014,Comedy ,7,0.18834327264827783
Guardians of the Galaxy,2014,Comedy ,10,0.1055638077258942
Guardians of the Galaxy,2014,Comedy ,9,0.39915271172008454
Guardians of the Galaxy,2014,Comedy ,9,0.9809764594205274
Guardians of the Galaxy,2014,Comedy ,10,0.844600441
Guardians of the Galaxy,2014,Comedy ,10,0.7896718112268332
Guardians of the Galaxy,2014,Comedy ,10,0.8996001018224411
Guardians of the Galaxy,2014,Comedy ,8,0.22108703162110946
Guardians of the Galaxy,2014,Comedy ,9,0.889682901
Guardians of the Galaxy,2014,Comedy ,10,0.34231195377114987
Guardians of the Galaxy,2014,Comedy ,7,-0.438586063
Guardians of the Galaxy,2014,Comedy ,10,1.711006068435702
Guardians of the Galaxy,2014,Comedy ,9,0.18119915295230152
Guardians of the Galaxy,2014,Comedy ,10,1.0349532180967247
Guardians of the Galaxy,2014,Comedy ,9,1.0927883283840079
Guardians of the Galaxy,2014,Comedy ,10,0.727050842
Guardians of the Galaxy,2014,Comedy ,10,0.5738252863977285
Guardians of the Galaxy,2014,Comedy ,10,0.37049214372866635
Guardians of the Galaxy,2014,Comedy ,10,0.4229737108364003
Guardians of the Galaxy,2014,Comedy ,10,0.7605850098776513
Guardians of the Galaxy,2014,Comedy ,10,0.6555763785770368
Guardians of the Galaxy,2014,Comedy ,7,0.899569229
Guardians of the Galaxy,2014,Comedy ,5,0.572416424
Guardians of the Galaxy,2014,Comedy ,9,1.4290274884804834
Guardians of the Galaxy,2014,Comedy ,9,0.8006661575119396
Guardians of the Galaxy,2014,Comedy ,7,0.3964390562570788
Guardians of the Galaxy,2014,Comedy ,7,0.5026220103773379
Guardians of the Galaxy,2014,Comedy ,Null,0.4342798371898624
Guardians of the Galaxy,2014,Comedy ,10,1.4532998209501473
Guardians of the Galaxy,2014,Comedy ,8,0.847379153
Guardians of the Galaxy,2014,Comedy ,9,0.6001005384588307
Guardians of the Galaxy,2014,Comedy ,10,0.2512542902057904
Guardians of the Galaxy,2014,Comedy ,9,0.7280127776431813
Guardians of the Galaxy,2014,Comedy ,9,1.032010689422752
Guardians of the Galaxy,2014,Comedy ,7,-0.047378343
Guardians of the Galaxy,2014,Comedy ,Null,-0.094653848
Guardians of the Galaxy,2014,Comedy ,7,1.148449329379641
Guardians of the Galaxy,2014,Comedy ,7,0.9078661819917098
Guardians of the Galaxy,2014,Comedy ,7,-0.085841018
Guardians of the Galaxy,2014,Comedy ,9,0.9034396708237269
Guardians of the Galaxy,2014,Comedy ,9,0.4869136728285906
Guardians of the Galaxy,2014,Comedy ,7,0.9715580722330045
Guardians of the Galaxy,2014,Comedy ,10,0.40451062632193846
Guardians of the Galaxy,2014,Comedy ,8,0.15641910649307433
Guardians of the Galaxy,2014,Comedy ,7,0.17102432041937274
Guardians of the Galaxy,2014,Comedy ,7,0.469671942
Guardians of the Galaxy,2014,Comedy ,8,0.530573907
Guardians of the Galaxy,2014,Comedy ,9,0.7611075108828963
Guardians of the Galaxy,2014,Comedy ,9,1.2557227481938231
Guardians of the Galaxy,2014,Comedy ,10,0.9012989073094309
Guardians of the Galaxy,2014,Comedy ,10,1.546849086538549
Guardians of the Galaxy,2014,Comedy ,8,0.35526304832993133
Guardians of the Galaxy,2014,Comedy ,8,0.23742417246681283
Guardians of the Galaxy,2014,Comedy ,8,0.6691054317636581
Guardians of the Galaxy,2014,Comedy ,7,0.3435255542122562
Guardians of the Galaxy,2014,Comedy ,9,0.058269054556500284
Guardians of the Galaxy,2014,Comedy ,8,0.18359568118148037
Guardians of the Galaxy,2014,Comedy ,9,0.5167218828766349
Guardians of the Galaxy,2014,Comedy ,9,0.16174767115809632
Guardians of the Galaxy,2014,Comedy ,9,0.7712659304615261
Guardians of the Galaxy,2014,Comedy ,1,-0.203075127
Guardians of the Galaxy,2014,Comedy ,10,1.0113672518737176
Guardians of the Galaxy,2014,Comedy ,10,0.8476284347022784
Guardians of the Galaxy,2014,Comedy ,9,1.3015318542659842
Guardians of the Galaxy,2014,Comedy ,9,0.886549762
Guardians of the Galaxy,2014,Comedy ,3,-0.170764333
Guardians of the Galaxy,2014,Comedy ,3,0.36821420492227913
Guardians of the Galaxy,2014,Comedy ,4,0.5249498592395017
Guardians of the Galaxy,2014,Comedy ,8,0.1120288750783387
Guardians of the Galaxy,2014,Comedy ,10,0.6124840810138993
Guardians of the Galaxy,2014,Comedy ,10,1.4748782551438402
Guardians of the Galaxy,2014,Comedy ,8,0.2510033572536799
Guardians of the Galaxy,2014,Comedy ,5,0.22545757649153547
Guardians of the Galaxy,2014,Comedy ,8,0.7448233093209039
Guardians of the Galaxy,2014,Comedy ,10,0.7933803282990656
Guardians of the Galaxy,2014,Comedy ,9,0.4307099994583189
Guardians of the Galaxy,2014,Comedy ,10,-0.212626174
Guardians of the Galaxy,2014,Comedy ,10,0.014957499643208381
Guardians of the Galaxy,2014,Comedy ,10,0.8009988673686528
Guardians of the Galaxy,2014,Comedy ,10,0.640059586
Guardians of the Galaxy,2014,Comedy ,10,0.9864457256446091
Guardians of the Galaxy,2014,Comedy ,9,1.426072960071412
Guardians of the Galaxy,2014,Comedy ,9,0.7541307489592622
Guardians of the Galaxy,2014,Comedy ,10,-0.105667266
Guardians of the Galaxy,2014,Comedy ,4,0.025963727153291254
Guardians of the Galaxy,2014,Comedy ,1,0.42611323703818366
Guardians of the Galaxy,2014,Comedy ,10,1.7679485779823745
